Time,BAFU_2207_PegelDrucksondeSchacht
2021-07-13T11:10:00Z,434.397
2021-07-13T11:20:00Z,434.397
2021-07-13T11:30:00Z,434.408
2021-07-13T11:40:00Z,434.42
2021-07-13T11:50:00Z,434.415
2021-07-13T12:00:00Z,434.424
2021-07-13T12:10:00Z,434.414
2021-07-13T12:20:00Z,434.447
2021-07-13T12:30:00Z,434.432
2021-07-13T12:40:00Z,434.438
2021-07-13T12:50:00Z,434.434
2021-07-13T13:00:00Z,434.452
2021-07-13T13:10:00Z,434.465
2021-07-13T13:20:00Z,434.44
2021-07-13T13:30:00Z,434.453
2021-07-13T13:40:00Z,434.452
2021-07-13T13:50:00Z,434.481
2021-07-13T14:00:00Z,434.469
2021-07-13T14:10:00Z,434.459
2021-07-13T14:20:00Z,434.47
2021-07-13T14:30:00Z,434.472
2021-07-13T14:40:00Z,434.503
2021-07-13T14:50:00Z,434.469
2021-07-13T15:00:00Z,434.483
2021-07-13T15:10:00Z,434.476
2021-07-13T15:20:00Z,434.502
2021-07-13T15:30:00Z,434.497
2021-07-13T15:40:00Z,434.492
2021-07-13T15:50:00Z,434.502
2021-07-13T16:00:00Z,434.505
2021-07-13T16:10:00Z,434.503
2021-07-13T16:20:00Z,434.517
2021-07-13T16:30:00Z,434.498
2021-07-13T16:40:00Z,434.527
2021-07-13T16:50:00Z,434.517
2021-07-13T17:00:00Z,434.528
2021-07-13T17:10:00Z,434.525
2021-07-13T17:20:00Z,434.535
2021-07-13T17:30:00Z,434.541
2021-07-13T17:40:00Z,434.539
2021-07-13T17:50:00Z,434.54
2021-07-13T18:00:00Z,434.554
2021-07-13T18:10:00Z,434.559
2021-07-13T18:20:00Z,434.56
2021-07-13T18:30:00Z,434.545
2021-07-13T18:40:00Z,434.571
2021-07-13T18:50:00Z,434.569
2021-07-13T19:00:00Z,434.573
2021-07-13T19:10:00Z,434.564
2021-07-13T19:20:00Z,434.568
2021-07-13T19:30:00Z,434.588
2021-07-13T19:40:00Z,434.571
2021-07-13T19:50:00Z,434.598
2021-07-13T20:00:00Z,434.573
2021-07-13T20:10:00Z,434.597
2021-07-13T20:20:00Z,434.593
2021-07-13T20:30:00Z,434.593
2021-07-13T20:40:00Z,434.61
2021-07-13T20:50:00Z,434.585
2021-07-13T21:00:00Z,434.618
2021-07-13T21:10:00Z,434.597
2021-07-13T21:20:00Z,434.613
2021-07-13T21:30:00Z,434.613
2021-07-13T21:40:00Z,434.607
2021-07-13T21:50:00Z,434.626
2021-07-13T22:00:00Z,434.606
2021-07-13T22:10:00Z,434.629
2021-07-13T22:20:00Z,434.621
2021-07-13T22:30:00Z,434.628
2021-07-13T22:40:00Z,434.628
2021-07-13T22:50:00Z,434.623
2021-07-13T23:00:00Z,434.641
2021-07-13T23:10:00Z,434.632
2021-07-13T23:20:00Z,434.639
2021-07-13T23:30:00Z,434.634
2021-07-13T23:40:00Z,434.638
2021-07-13T23:50:00Z,434.651
