Time,BAFU_2091_AbflussPneumatikunten
2021-07-30T05:35:00Z,2060.131
2021-07-30T05:40:00Z,2060.131
2021-07-30T05:45:00Z,2060.131
2021-07-30T05:50:00Z,2060.131
2021-07-30T05:55:00Z,2060.904
2021-07-30T06:00:00Z,2063.999
2021-07-30T06:05:00Z,2068.644
2021-07-30T06:10:00Z,2069.418
2021-07-30T06:15:00Z,2069.418
2021-07-30T06:20:00Z,2071.742
2021-07-30T06:25:00Z,2080.269
2021-07-30T06:30:00Z,2081.045
2021-07-30T06:35:00Z,2077.943
2021-07-30T06:40:00Z,2088.03
2021-07-30T06:45:00Z,2104.356
2021-07-30T06:50:00Z,2109.807
2021-07-30T06:55:00Z,2104.356
2021-07-30T07:00:00Z,2101.244
2021-07-30T07:05:00Z,2103.578
2021-07-30T07:10:00Z,2102.8
2021-07-30T07:15:00Z,2107.471
2021-07-30T07:20:00Z,2102.022
2021-07-30T07:25:00Z,2112.143
2021-07-30T07:30:00Z,2116.821
2021-07-30T07:35:00Z,2114.482
2021-07-30T07:40:00Z,2106.692
2021-07-30T07:45:00Z,2103.578
2021-07-30T07:50:00Z,2104.356
2021-07-30T07:55:00Z,2106.692
2021-07-30T08:00:00Z,2102.8
2021-07-30T08:05:00Z,2099.688
2021-07-30T08:10:00Z,2095.8
2021-07-30T08:15:00Z,2092.691
2021-07-30T08:20:00Z,2092.691
2021-07-30T08:25:00Z,2092.691
2021-07-30T08:30:00Z,2092.691
2021-07-30T08:35:00Z,2092.691
2021-07-30T08:40:00Z,2090.36
2021-07-30T08:45:00Z,2075.617
2021-07-30T08:50:00Z,2053.946
2021-07-30T08:55:00Z,2037.738
2021-07-30T09:00:00Z,2026.184
2021-07-30T09:05:00Z,2021.568
2021-07-30T09:10:00Z,2016.188
2021-07-30T09:15:00Z,2013.114
2021-07-30T09:20:00Z,2021.568
2021-07-30T09:25:00Z,2024.645
2021-07-30T09:30:00Z,2028.493
2021-07-30T09:35:00Z,2039.28
2021-07-30T09:40:00Z,2046.223
2021-07-30T09:45:00Z,2044.679
2021-07-30T09:50:00Z,2039.28
2021-07-30T09:55:00Z,2028.493
2021-07-30T10:00:00Z,2033.114
2021-07-30T10:05:00Z,2031.574
2021-07-30T10:10:00Z,2033.114
2021-07-30T10:15:00Z,2034.654
2021-07-30T10:20:00Z,2039.28
2021-07-30T10:25:00Z,2041.593
2021-07-30T10:30:00Z,2043.135
2021-07-30T10:35:00Z,2042.364
2021-07-30T10:40:00Z,2043.907
2021-07-30T10:45:00Z,2047.767
2021-07-30T10:50:00Z,2053.946
2021-07-30T10:55:00Z,2055.492
2021-07-30T11:00:00Z,2056.265
2021-07-30T11:05:00Z,2062.452
2021-07-30T11:10:00Z,2060.904
2021-07-30T11:15:00Z,2059.357
2021-07-30T11:20:00Z,2058.583
2021-07-30T11:25:00Z,2059.357
2021-07-30T11:30:00Z,2058.583
2021-07-30T11:35:00Z,2056.265
2021-07-30T11:40:00Z,2036.196
2021-07-30T11:45:00Z,2027.723
2021-07-30T11:50:00Z,2017.724
2021-07-30T11:55:00Z,2013.114
