Time,BAFU_2207_PegelDrucksondeSchacht
2021-07-16T03:40:00Z,434.862
2021-07-16T03:50:00Z,434.863
2021-07-16T04:00:00Z,434.865
2021-07-16T04:10:00Z,434.867
2021-07-16T04:20:00Z,434.869
2021-07-16T04:30:00Z,434.867
2021-07-16T04:40:00Z,434.872
2021-07-16T04:50:00Z,434.875
2021-07-16T05:00:00Z,434.875
2021-07-16T05:10:00Z,434.874
2021-07-16T05:20:00Z,434.875
2021-07-16T05:30:00Z,434.878
2021-07-16T05:40:00Z,434.877
2021-07-16T05:50:00Z,434.88
2021-07-16T06:00:00Z,434.879
2021-07-16T06:10:00Z,434.885
2021-07-16T06:20:00Z,434.881
2021-07-16T06:30:00Z,434.885
2021-07-16T06:40:00Z,434.881
2021-07-16T06:50:00Z,434.888
2021-07-16T07:00:00Z,434.888
2021-07-16T07:10:00Z,434.89
2021-07-16T07:20:00Z,434.89
2021-07-16T07:30:00Z,434.889
2021-07-16T07:40:00Z,434.893
2021-07-16T07:50:00Z,434.893
2021-07-16T08:00:00Z,434.895
2021-07-16T08:10:00Z,434.896
2021-07-16T08:20:00Z,434.896
2021-07-16T08:30:00Z,434.899
2021-07-16T08:40:00Z,434.899
2021-07-16T08:50:00Z,434.899
2021-07-16T09:00:00Z,434.9
2021-07-16T09:10:00Z,434.902
2021-07-16T09:20:00Z,434.906
2021-07-16T09:30:00Z,434.902
2021-07-16T09:40:00Z,434.904
2021-07-16T09:50:00Z,434.904
2021-07-16T10:00:00Z,434.908
2021-07-16T10:10:00Z,434.908
2021-07-16T10:20:00Z,434.907
2021-07-16T10:30:00Z,434.91
2021-07-16T10:40:00Z,434.912
2021-07-16T10:50:00Z,434.911
2021-07-16T11:00:00Z,434.911
2021-07-16T11:10:00Z,434.911
2021-07-16T11:20:00Z,434.914
2021-07-16T11:30:00Z,434.915
2021-07-16T11:40:00Z,434.915
2021-07-16T11:50:00Z,434.915
2021-07-16T12:00:00Z,434.915
2021-07-16T12:10:00Z,434.916
2021-07-16T12:20:00Z,434.915
2021-07-16T12:30:00Z,434.916
2021-07-16T12:40:00Z,434.916
2021-07-16T12:50:00Z,434.919
2021-07-16T13:00:00Z,434.92
2021-07-16T13:10:00Z,434.918
2021-07-16T13:20:00Z,434.917
2021-07-16T13:30:00Z,434.918
2021-07-16T13:40:00Z,434.921
2021-07-16T13:50:00Z,434.921
2021-07-16T14:00:00Z,434.918
2021-07-16T14:10:00Z,434.921
2021-07-16T14:20:00Z,434.924
2021-07-16T14:30:00Z,434.924
2021-07-16T14:40:00Z,434.923
2021-07-16T14:50:00Z,434.921
2021-07-16T15:00:00Z,434.929
2021-07-16T15:10:00Z,434.927
2021-07-16T15:20:00Z,434.927
2021-07-16T15:30:00Z,434.923
2021-07-16T15:40:00Z,434.928
2021-07-16T15:50:00Z,434.928
2021-07-16T16:00:00Z,434.928
2021-07-16T16:10:00Z,434.926
2021-07-16T16:20:00Z,434.926
2021-07-16T16:30:00Z,434.931
2021-07-16T16:40:00Z,434.929
2021-07-16T16:50:00Z,434.93
2021-07-16T17:00:00Z,434.925
2021-07-16T17:10:00Z,434.932
2021-07-16T17:20:00Z,434.93
2021-07-16T17:30:00Z,434.931
2021-07-16T17:40:00Z,434.929
2021-07-16T17:50:00Z,434.93
2021-07-16T18:00:00Z,434.932
2021-07-16T18:10:00Z,434.932
2021-07-16T18:20:00Z,434.929
2021-07-16T18:30:00Z,434.932
2021-07-16T18:40:00Z,434.931
2021-07-16T18:50:00Z,434.933
2021-07-16T19:00:00Z,434.928
2021-07-16T19:10:00Z,434.931
2021-07-16T19:20:00Z,434.932
2021-07-16T19:30:00Z,434.933
2021-07-16T19:40:00Z,434.933
2021-07-16T19:50:00Z,434.932
2021-07-16T20:00:00Z,434.933
2021-07-16T20:10:00Z,434.935
2021-07-16T20:20:00Z,434.935
2021-07-16T20:30:00Z,434.933
2021-07-16T20:40:00Z,434.934
2021-07-16T20:50:00Z,434.934
2021-07-16T21:00:00Z,434.935
2021-07-16T21:10:00Z,434.934
2021-07-16T21:20:00Z,434.932
2021-07-16T21:30:00Z,434.935
2021-07-16T21:40:00Z,434.934
2021-07-16T21:50:00Z,434.936
2021-07-16T22:00:00Z,434.933
2021-07-16T22:10:00Z,434.933
2021-07-16T22:20:00Z,434.934
2021-07-16T22:30:00Z,434.934
2021-07-16T22:40:00Z,434.935
2021-07-16T22:50:00Z,434.93
2021-07-16T23:00:00Z,434.936
2021-07-16T23:10:00Z,434.931
2021-07-16T23:20:00Z,434.936
2021-07-16T23:30:00Z,434.929
2021-07-16T23:40:00Z,434.933
