Time,BAFU_2207_PegelDrucksondeSchacht
2021-07-15T14:00:00Z,434.785
2021-07-15T14:10:00Z,434.787
2021-07-15T14:20:00Z,434.786
2021-07-15T14:30:00Z,434.782
2021-07-15T14:40:00Z,434.785
2021-07-15T14:50:00Z,434.787
2021-07-15T15:00:00Z,434.792
2021-07-15T15:10:00Z,434.787
2021-07-15T15:20:00Z,434.787
2021-07-15T15:30:00Z,434.791
2021-07-15T15:40:00Z,434.788
2021-07-15T15:50:00Z,434.793
2021-07-15T16:00:00Z,434.795
2021-07-15T16:10:00Z,434.787
2021-07-15T16:20:00Z,434.787
2021-07-15T16:30:00Z,434.795
2021-07-15T16:40:00Z,434.793
2021-07-15T16:50:00Z,434.793
2021-07-15T17:00:00Z,434.786
2021-07-15T17:10:00Z,434.797
2021-07-15T17:20:00Z,434.792
2021-07-15T17:30:00Z,434.794
2021-07-15T17:40:00Z,434.791
2021-07-15T17:50:00Z,434.794
2021-07-15T18:00:00Z,434.797
2021-07-15T18:10:00Z,434.792
2021-07-15T18:20:00Z,434.794
2021-07-15T18:30:00Z,434.795
2021-07-15T18:40:00Z,434.799
2021-07-15T18:50:00Z,434.798
2021-07-15T19:00:00Z,434.795
2021-07-15T19:10:00Z,434.798
2021-07-15T19:20:00Z,434.799
2021-07-15T19:30:00Z,434.8
2021-07-15T19:40:00Z,434.8
2021-07-15T19:50:00Z,434.798
2021-07-15T20:00:00Z,434.803
2021-07-15T20:10:00Z,434.802
2021-07-15T20:20:00Z,434.802
2021-07-15T20:30:00Z,434.803
2021-07-15T20:40:00Z,434.802
2021-07-15T20:50:00Z,434.807
2021-07-15T21:00:00Z,434.807
2021-07-15T21:10:00Z,434.806
2021-07-15T21:20:00Z,434.806
2021-07-15T21:30:00Z,434.808
2021-07-15T21:40:00Z,434.811
2021-07-15T21:50:00Z,434.807
2021-07-15T22:00:00Z,434.81
2021-07-15T22:10:00Z,434.81
2021-07-15T22:20:00Z,434.814
2021-07-15T22:30:00Z,434.813
2021-07-15T22:40:00Z,434.811
2021-07-15T22:50:00Z,434.814
2021-07-15T23:00:00Z,434.815
2021-07-15T23:10:00Z,434.817
2021-07-15T23:20:00Z,434.815
2021-07-15T23:30:00Z,434.816
2021-07-15T23:40:00Z,434.823
2021-07-15T23:50:00Z,434.825
2021-07-16T00:00:00Z,434.826
2021-07-16T00:10:00Z,434.827
2021-07-16T00:20:00Z,434.826
2021-07-16T00:30:00Z,434.83
2021-07-16T00:40:00Z,434.83
