Time,BAFU_2032_PegelPneumatik
2021-07-16T01:50:00Z,396.874
2021-07-16T02:00:00Z,396.877
2021-07-16T02:10:00Z,396.879
2021-07-16T02:20:00Z,396.88
2021-07-16T02:30:00Z,396.88
2021-07-16T02:40:00Z,396.883
2021-07-16T02:50:00Z,396.886
2021-07-16T03:00:00Z,396.886
2021-07-16T03:10:00Z,396.888
2021-07-16T03:20:00Z,396.889
2021-07-16T03:30:00Z,396.891
2021-07-16T03:40:00Z,396.894
2021-07-16T03:50:00Z,396.892
2021-07-16T04:00:00Z,396.893
2021-07-16T04:10:00Z,396.898
2021-07-16T04:20:00Z,396.893
2021-07-16T04:30:00Z,396.899
2021-07-16T04:40:00Z,396.905
2021-07-16T04:50:00Z,396.906
2021-07-16T05:00:00Z,396.907
2021-07-16T05:10:00Z,396.905
2021-07-16T05:20:00Z,396.908
2021-07-16T05:30:00Z,396.911
2021-07-16T05:40:00Z,396.914
2021-07-16T05:50:00Z,396.913
2021-07-16T06:00:00Z,396.913
2021-07-16T06:10:00Z,396.917
2021-07-16T06:20:00Z,396.912
2021-07-16T06:30:00Z,396.919
2021-07-16T06:40:00Z,396.922
2021-07-16T06:50:00Z,396.923
2021-07-16T07:00:00Z,396.925
2021-07-16T07:10:00Z,396.926
2021-07-16T07:20:00Z,396.927
2021-07-16T07:30:00Z,396.927
2021-07-16T07:40:00Z,396.929
2021-07-16T07:50:00Z,396.928
2021-07-16T08:00:00Z,396.93
2021-07-16T08:10:00Z,396.932
2021-07-16T08:20:00Z,396.925
2021-07-16T08:30:00Z,396.931
2021-07-16T08:40:00Z,396.933
2021-07-16T08:50:00Z,396.933
2021-07-16T09:00:00Z,396.934
2021-07-16T09:10:00Z,396.934
2021-07-16T09:20:00Z,396.936
2021-07-16T09:30:00Z,396.936
2021-07-16T09:40:00Z,396.938
2021-07-16T09:50:00Z,396.937
2021-07-16T10:00:00Z,396.938
2021-07-16T10:10:00Z,396.94
2021-07-16T10:20:00Z,396.931
2021-07-16T10:30:00Z,396.937
2021-07-16T10:40:00Z,396.942
2021-07-16T10:50:00Z,396.942
2021-07-16T11:00:00Z,396.943
2021-07-16T11:10:00Z,396.942
2021-07-16T11:20:00Z,396.944
2021-07-16T11:30:00Z,396.946
2021-07-16T11:40:00Z,396.947
2021-07-16T11:50:00Z,396.947
2021-07-16T12:00:00Z,396.95
2021-07-16T12:10:00Z,396.949
2021-07-16T12:20:00Z,396.947
2021-07-16T12:30:00Z,396.949
2021-07-16T12:40:00Z,396.952
2021-07-16T12:50:00Z,396.954
2021-07-16T13:00:00Z,396.953
2021-07-16T13:10:00Z,396.954
2021-07-16T13:20:00Z,396.955
2021-07-16T13:30:00Z,396.955
2021-07-16T13:40:00Z,396.959
2021-07-16T13:50:00Z,396.959
2021-07-16T14:00:00Z,396.959
2021-07-16T14:10:00Z,396.959
2021-07-16T14:20:00Z,396.957
2021-07-16T14:30:00Z,396.959
2021-07-16T14:40:00Z,396.962
2021-07-16T14:50:00Z,396.962
2021-07-16T15:00:00Z,396.962
2021-07-16T15:10:00Z,396.961
2021-07-16T15:20:00Z,396.961
2021-07-16T15:30:00Z,396.964
2021-07-16T15:40:00Z,396.963
2021-07-16T15:50:00Z,396.964
2021-07-16T16:00:00Z,396.964
2021-07-16T16:10:00Z,396.964
2021-07-16T16:20:00Z,396.963
2021-07-16T16:30:00Z,396.967
2021-07-16T16:40:00Z,396.968
2021-07-16T16:50:00Z,396.966
2021-07-16T17:00:00Z,396.968
2021-07-16T17:10:00Z,396.967
2021-07-16T17:20:00Z,396.969
2021-07-16T17:30:00Z,396.968
2021-07-16T17:40:00Z,396.97
2021-07-16T17:50:00Z,396.969
2021-07-16T18:00:00Z,396.97
2021-07-16T18:10:00Z,396.97
2021-07-16T18:20:00Z,396.97
2021-07-16T18:30:00Z,396.973
2021-07-16T18:40:00Z,396.973
2021-07-16T18:50:00Z,396.972
2021-07-16T19:00:00Z,396.972
2021-07-16T19:10:00Z,396.972
2021-07-16T19:20:00Z,396.974
2021-07-16T19:30:00Z,396.974
2021-07-16T19:40:00Z,396.973
2021-07-16T19:50:00Z,396.973
2021-07-16T20:00:00Z,396.973
2021-07-16T20:10:00Z,396.974
2021-07-16T20:20:00Z,396.975
2021-07-16T20:30:00Z,396.974
2021-07-16T20:40:00Z,396.974
2021-07-16T20:50:00Z,396.975
2021-07-16T21:00:00Z,396.974
2021-07-16T21:10:00Z,396.976
2021-07-16T21:20:00Z,396.976
2021-07-16T21:30:00Z,396.975
2021-07-16T21:40:00Z,396.974
2021-07-16T21:50:00Z,396.972
2021-07-16T22:00:00Z,396.977
2021-07-16T22:10:00Z,396.976
2021-07-16T22:20:00Z,396.976
2021-07-16T22:30:00Z,396.975
2021-07-16T22:40:00Z,396.976
2021-07-16T22:50:00Z,396.977
2021-07-16T23:00:00Z,396.976
2021-07-16T23:10:00Z,396.975
2021-07-16T23:20:00Z,396.978
2021-07-16T23:30:00Z,396.975
2021-07-16T23:40:00Z,396.975
2021-07-16T23:50:00Z,396.977
2021-07-17T00:00:00Z,396.981
2021-07-17T00:10:00Z,396.977
2021-07-17T00:20:00Z,396.977
2021-07-17T00:30:00Z,396.976
