Time,BAFU_2032_PegelPneumatik
2021-07-18T17:00:00Z,397.023
2021-07-18T17:10:00Z,397.021
2021-07-18T17:20:00Z,397.021
2021-07-18T17:30:00Z,397.022
2021-07-18T17:40:00Z,397.021
2021-07-18T17:50:00Z,397.022
2021-07-18T18:00:00Z,397.022
2021-07-18T18:10:00Z,397.022
2021-07-18T18:20:00Z,397.019
2021-07-18T18:30:00Z,397.022
2021-07-18T18:40:00Z,397.021
2021-07-18T18:50:00Z,397.021
2021-07-18T19:00:00Z,397.022
2021-07-18T19:10:00Z,397.02
2021-07-18T19:20:00Z,397.021
2021-07-18T19:30:00Z,397.022
2021-07-18T19:40:00Z,397.021
2021-07-18T19:50:00Z,397.021
2021-07-18T20:00:00Z,397.022
2021-07-18T20:10:00Z,397.021
2021-07-18T20:20:00Z,397.022
2021-07-18T20:30:00Z,397.022
2021-07-18T20:40:00Z,397.022
2021-07-18T20:50:00Z,397.022
2021-07-18T21:00:00Z,397.022
2021-07-18T21:10:00Z,397.022
2021-07-18T21:20:00Z,397.024
2021-07-18T21:30:00Z,397.023
2021-07-18T21:40:00Z,397.022
2021-07-18T21:50:00Z,397.023
2021-07-18T22:00:00Z,397.024
2021-07-18T22:10:00Z,397.024
2021-07-18T22:20:00Z,397.025
2021-07-18T22:30:00Z,397.024
2021-07-18T22:40:00Z,397.025
2021-07-18T22:50:00Z,397.023
2021-07-18T23:00:00Z,397.024
2021-07-18T23:10:00Z,397.024
2021-07-18T23:20:00Z,397.025
2021-07-18T23:30:00Z,397.025
2021-07-18T23:40:00Z,397.024
2021-07-18T23:50:00Z,397.025
2021-07-19T00:00:00Z,397.025
2021-07-19T00:10:00Z,397.025
2021-07-19T00:20:00Z,397.024
2021-07-19T00:30:00Z,397.026
2021-07-19T00:40:00Z,397.024
2021-07-19T00:50:00Z,397.027
2021-07-19T01:00:00Z,397.025
2021-07-19T01:10:00Z,397.027
2021-07-19T01:20:00Z,397.027
2021-07-19T01:30:00Z,397.026
2021-07-19T01:40:00Z,397.027
2021-07-19T01:50:00Z,397.028
2021-07-19T02:00:00Z,397.029
2021-07-19T02:10:00Z,397.027
2021-07-19T02:20:00Z,397.028
2021-07-19T02:30:00Z,397.026
2021-07-19T02:40:00Z,397.028
2021-07-19T02:50:00Z,397.027
2021-07-19T03:00:00Z,397.026
2021-07-19T03:10:00Z,397.027
2021-07-19T03:20:00Z,397.027
2021-07-19T03:30:00Z,397.026
2021-07-19T03:40:00Z,397.028
2021-07-19T03:50:00Z,397.028
2021-07-19T04:00:00Z,397.027
2021-07-19T04:10:00Z,397.028
2021-07-19T04:20:00Z,397.024
2021-07-19T04:30:00Z,397.028
2021-07-19T04:40:00Z,397.027
2021-07-19T04:50:00Z,397.025
2021-07-19T05:00:00Z,397.025
2021-07-19T05:10:00Z,397.026
2021-07-19T05:20:00Z,397.026
2021-07-19T05:30:00Z,397.027
2021-07-19T05:40:00Z,397.025
2021-07-19T05:50:00Z,397.025
2021-07-19T06:00:00Z,397.025
2021-07-19T06:10:00Z,397.025
2021-07-19T06:20:00Z,397.024
2021-07-19T06:30:00Z,397.026
2021-07-19T06:40:00Z,397.027
2021-07-19T06:50:00Z,397.025
2021-07-19T07:00:00Z,397.026
2021-07-19T07:10:00Z,397.026
2021-07-19T07:20:00Z,397.028
2021-07-19T07:30:00Z,397.025
2021-07-19T07:40:00Z,397.026
2021-07-19T07:50:00Z,397.025
2021-07-19T08:00:00Z,397.026
