Time,BAFU_2091_AbflussPneumatikunten
2021-07-15T15:45:00Z,3498.294
2021-07-15T15:50:00Z,3499.939
2021-07-15T15:55:00Z,3505.697
2021-07-15T16:00:00Z,3498.294
2021-07-15T16:05:00Z,3486.775
2021-07-15T16:10:00Z,3484.307
2021-07-15T16:15:00Z,3481.838
2021-07-15T16:20:00Z,3474.43
2021-07-15T16:25:00Z,3477.722
2021-07-15T16:30:00Z,3459.61
2021-07-15T16:35:00Z,3449.727
2021-07-15T16:40:00Z,3437.37
2021-07-15T16:45:00Z,3409.346
2021-07-15T16:50:00Z,3406.872
2021-07-15T16:55:00Z,3398.625
2021-07-15T17:00:00Z,3392.852
2021-07-15T17:05:00Z,3419.239
2021-07-15T17:10:00Z,3409.346
2021-07-15T17:15:00Z,3419.239
2021-07-15T17:20:00Z,3410.17
2021-07-15T17:25:00Z,3413.468
2021-07-15T17:30:00Z,3420.887
2021-07-15T17:35:00Z,3420.063
2021-07-15T17:40:00Z,3423.36
2021-07-15T17:45:00Z,3406.047
2021-07-15T17:50:00Z,3403.574
2021-07-15T17:55:00Z,3397.801
2021-07-15T18:00:00Z,3405.223
2021-07-15T18:05:00Z,3396.976
2021-07-15T18:10:00Z,3396.976
2021-07-15T18:15:00Z,3401.1
2021-07-15T18:20:00Z,3392.852
2021-07-15T18:25:00Z,3390.377
2021-07-15T18:30:00Z,3392.852
2021-07-15T18:35:00Z,3397.801
2021-07-15T18:40:00Z,3407.697
2021-07-15T18:45:00Z,3393.677
2021-07-15T18:50:00Z,3391.202
2021-07-15T18:55:00Z,3378.002
2021-07-15T19:00:00Z,3358.193
2021-07-15T19:05:00Z,3337.55
2021-07-15T19:10:00Z,3354.066
2021-07-15T19:15:00Z,3359.019
2021-07-15T19:20:00Z,3359.845
2021-07-15T19:25:00Z,3359.019
2021-07-15T19:30:00Z,3354.066
2021-07-15T19:35:00Z,3356.542
2021-07-15T19:40:00Z,3353.24
2021-07-15T19:45:00Z,3349.112
2021-07-15T19:50:00Z,3351.589
2021-07-15T19:55:00Z,3349.937
2021-07-15T20:00:00Z,3340.028
2021-07-15T20:05:00Z,3325.16
2021-07-15T20:10:00Z,3311.94
2021-07-15T20:15:00Z,3291.277
2021-07-15T20:20:00Z,3280.528
2021-07-15T20:25:00Z,3274.74
2021-07-15T20:30:00Z,3273.913
2021-07-15T20:35:00Z,3286.316
2021-07-15T20:40:00Z,3286.316
2021-07-15T20:45:00Z,3288.797
2021-07-15T20:50:00Z,3287.97
2021-07-15T20:55:00Z,3287.97
2021-07-15T21:00:00Z,3287.143
2021-07-15T21:05:00Z,3275.567
2021-07-15T21:10:00Z,3260.68
2021-07-15T21:15:00Z,3254.062
2021-07-15T21:20:00Z,3254.062
2021-07-15T21:25:00Z,3266.47
2021-07-15T21:30:00Z,3286.316
2021-07-15T21:35:00Z,3287.97
2021-07-15T21:40:00Z,3288.797
2021-07-15T21:45:00Z,3278.048
2021-07-15T21:50:00Z,3270.605
2021-07-15T21:55:00Z,3273.086
2021-07-15T22:00:00Z,3270.605
2021-07-15T22:05:00Z,3268.951
2021-07-15T22:10:00Z,3282.182
2021-07-15T22:15:00Z,3275.567
2021-07-15T22:20:00Z,3270.605
2021-07-15T22:25:00Z,3268.951
2021-07-15T22:30:00Z,3264.816
2021-07-15T22:35:00Z,3268.124
2021-07-15T22:40:00Z,3262.334
2021-07-15T22:45:00Z,3239.997
2021-07-15T22:50:00Z,3244.962
2021-07-15T22:55:00Z,3252.408
2021-07-15T23:00:00Z,3256.544
2021-07-15T23:05:00Z,3257.371
2021-07-15T23:10:00Z,3257.371
2021-07-15T23:15:00Z,3234.205
2021-07-15T23:20:00Z,3226.756
2021-07-15T23:25:00Z,3222.618
2021-07-15T23:30:00Z,3220.135
2021-07-15T23:35:00Z,3215.996
2021-07-15T23:40:00Z,3224.273
2021-07-15T23:45:00Z,3222.618
2021-07-15T23:50:00Z,3224.273
2021-07-15T23:55:00Z,3230.894
2021-07-16T00:00:00Z,3214.341
2021-07-16T00:05:00Z,3223.446
2021-07-16T00:10:00Z,3212.685
2021-07-16T00:15:00Z,3213.513
2021-07-16T00:20:00Z,3215.169
2021-07-16T00:25:00Z,3199.439
2021-07-16T00:30:00Z,3200.267
2021-07-16T00:35:00Z,3190.331
2021-07-16T00:40:00Z,3200.267
2021-07-16T00:45:00Z,3216.824
2021-07-16T00:50:00Z,3219.307
2021-07-16T00:55:00Z,3220.963
2021-07-16T01:00:00Z,3225.101
2021-07-16T01:05:00Z,3221.79
2021-07-16T01:10:00Z,3223.446
2021-07-16T01:15:00Z,3217.652
2021-07-16T01:20:00Z,3220.963
2021-07-16T01:25:00Z,3220.963
2021-07-16T01:30:00Z,3226.756
2021-07-16T01:35:00Z,3221.79
2021-07-16T01:40:00Z,3226.756
2021-07-16T01:45:00Z,3221.79
2021-07-16T01:50:00Z,3229.239
2021-07-16T01:55:00Z,3224.273
2021-07-16T02:00:00Z,3221.79
2021-07-16T02:05:00Z,3221.79
2021-07-16T02:10:00Z,3230.067
2021-07-16T02:15:00Z,3224.273
2021-07-16T02:20:00Z,3217.652
2021-07-16T02:25:00Z,3219.307
2021-07-16T02:30:00Z,3220.963
2021-07-16T02:35:00Z,3220.135
2021-07-16T02:40:00Z,3225.101
2021-07-16T02:45:00Z,3228.412
2021-07-16T02:50:00Z,3231.722
2021-07-16T02:55:00Z,3239.997
2021-07-16T03:00:00Z,3251.58
2021-07-16T03:05:00Z,3253.235
2021-07-16T03:10:00Z,3252.408
2021-07-16T03:15:00Z,3254.889
2021-07-16T03:20:00Z,3255.717
2021-07-16T03:25:00Z,3240.824
2021-07-16T03:30:00Z,3229.239
2021-07-16T03:35:00Z,3220.963
2021-07-16T03:40:00Z,3211.03
2021-07-16T03:45:00Z,3211.03
2021-07-16T03:50:00Z,3192.815
2021-07-16T03:55:00Z,3183.707
2021-07-16T04:00:00Z,3180.394
2021-07-16T04:05:00Z,3198.611
2021-07-16T04:10:00Z,3216.824
2021-07-16T04:15:00Z,3224.273
2021-07-16T04:20:00Z,3217.652
2021-07-16T04:25:00Z,3212.685
2021-07-16T04:30:00Z,3218.48
2021-07-16T04:35:00Z,3214.341
2021-07-16T04:40:00Z,3215.169
2021-07-16T04:45:00Z,3221.79
2021-07-16T04:50:00Z,3219.307
2021-07-16T04:55:00Z,3215.996
2021-07-16T05:00:00Z,3209.374
2021-07-16T05:05:00Z,3209.374
2021-07-16T05:10:00Z,3216.824
2021-07-16T05:15:00Z,3218.48
2021-07-16T05:20:00Z,3210.202
2021-07-16T05:25:00Z,3210.202
2021-07-16T05:30:00Z,3202.751
2021-07-16T05:35:00Z,3205.235
2021-07-16T05:40:00Z,3212.685
2021-07-16T05:45:00Z,3231.722
2021-07-16T05:50:00Z,3242.479
2021-07-16T05:55:00Z,3231.722
2021-07-16T06:00:00Z,3239.997
2021-07-16T06:05:00Z,3235.86
2021-07-16T06:10:00Z,3242.479
2021-07-16T06:15:00Z,3235.032
2021-07-16T06:20:00Z,3249.926
2021-07-16T06:25:00Z,3257.371
2021-07-16T06:30:00Z,3257.371
2021-07-16T06:35:00Z,3274.74
2021-07-16T06:40:00Z,3274.74
2021-07-16T06:45:00Z,3277.221
2021-07-16T06:50:00Z,3263.988
2021-07-16T06:55:00Z,3264.816
2021-07-16T07:00:00Z,3273.913
2021-07-16T07:05:00Z,3273.913
2021-07-16T07:10:00Z,3269.778
2021-07-16T07:15:00Z,3257.371
2021-07-16T07:20:00Z,3244.134
2021-07-16T07:25:00Z,3243.307
2021-07-16T07:30:00Z,3244.134
2021-07-16T07:35:00Z,3241.652
2021-07-16T07:40:00Z,3243.307
2021-07-16T07:45:00Z,3243.307
2021-07-16T07:50:00Z,3261.507
2021-07-16T07:55:00Z,3274.74
2021-07-16T08:00:00Z,3275.567
2021-07-16T08:05:00Z,3278.048
2021-07-16T08:10:00Z,3269.778
2021-07-16T08:15:00Z,3249.926
2021-07-16T08:20:00Z,3247.444
2021-07-16T08:25:00Z,3244.134
2021-07-16T08:30:00Z,3248.271
2021-07-16T08:35:00Z,3260.68
2021-07-16T08:40:00Z,3263.988
2021-07-16T08:45:00Z,3266.47
2021-07-16T08:50:00Z,3266.47
2021-07-16T08:55:00Z,3269.778
2021-07-16T09:00:00Z,3268.951
2021-07-16T09:05:00Z,3272.259
2021-07-16T09:10:00Z,3273.086
2021-07-16T09:15:00Z,3264.816
2021-07-16T09:20:00Z,3253.235
2021-07-16T09:25:00Z,3263.988
2021-07-16T09:30:00Z,3277.221
2021-07-16T09:35:00Z,3303.676
2021-07-16T09:40:00Z,3295.41
2021-07-16T09:45:00Z,3278.048
2021-07-16T09:50:00Z,3279.702
2021-07-16T09:55:00Z,3302.023
2021-07-16T10:00:00Z,3306.155
2021-07-16T10:05:00Z,3308.634
2021-07-16T10:10:00Z,3312.766
2021-07-16T10:15:00Z,3311.94
2021-07-16T10:20:00Z,3311.114
2021-07-16T10:25:00Z,3313.593
2021-07-16T10:30:00Z,3312.766
2021-07-16T10:35:00Z,3311.94
2021-07-16T10:40:00Z,3298.716
2021-07-16T10:45:00Z,3285.489
2021-07-16T10:50:00Z,3281.355
2021-07-16T10:55:00Z,3280.528
2021-07-16T11:00:00Z,3287.143
2021-07-16T11:05:00Z,3280.528
2021-07-16T11:10:00Z,3283.836
2021-07-16T11:15:00Z,3283.009
2021-07-16T11:20:00Z,3282.182
2021-07-16T11:25:00Z,3281.355
2021-07-16T11:30:00Z,3292.93
2021-07-16T11:35:00Z,3309.461
2021-07-16T11:40:00Z,3311.94
2021-07-16T11:45:00Z,3323.508
2021-07-16T11:50:00Z,3320.203
2021-07-16T11:55:00Z,3318.551
2021-07-16T12:00:00Z,3324.334
2021-07-16T12:05:00Z,3323.508
2021-07-16T12:10:00Z,3326.812
2021-07-16T12:15:00Z,3326.812
2021-07-16T12:20:00Z,3328.465
2021-07-16T12:25:00Z,3326.812
2021-07-16T12:30:00Z,3321.029
2021-07-16T12:35:00Z,3296.237
2021-07-16T12:40:00Z,3292.93
2021-07-16T12:45:00Z,3297.063
2021-07-16T12:50:00Z,3295.41
2021-07-16T12:55:00Z,3311.114
2021-07-16T13:00:00Z,3326.812
2021-07-16T13:05:00Z,3330.943
2021-07-16T13:10:00Z,3357.368
2021-07-16T13:15:00Z,3360.67
2021-07-16T13:20:00Z,3363.146
2021-07-16T13:25:00Z,3370.575
2021-07-16T13:30:00Z,3374.701
2021-07-16T13:35:00Z,3370.575
2021-07-16T13:40:00Z,3374.701
2021-07-16T13:45:00Z,3375.526
2021-07-16T13:50:00Z,3374.701
2021-07-16T13:55:00Z,3396.976
2021-07-16T14:00:00Z,3405.223
2021-07-16T14:05:00Z,3406.872
2021-07-16T14:10:00Z,3413.468
2021-07-16T14:15:00Z,3424.184
2021-07-16T14:20:00Z,3415.941
2021-07-16T14:25:00Z,3420.887
2021-07-16T14:30:00Z,3432.426
2021-07-16T14:35:00Z,3443.137
2021-07-16T14:40:00Z,3446.432
2021-07-16T14:45:00Z,3443.137
2021-07-16T14:50:00Z,3437.37
2021-07-16T14:55:00Z,3415.941
2021-07-16T15:00:00Z,3416.766
2021-07-16T15:05:00Z,3411.819
2021-07-16T15:10:00Z,3410.17
2021-07-16T15:15:00Z,3413.468
2021-07-16T15:20:00Z,3429.954
2021-07-16T15:25:00Z,3434.074
2021-07-16T15:30:00Z,3436.546
2021-07-16T15:35:00Z,3445.608
2021-07-16T15:40:00Z,3459.61
2021-07-16T15:45:00Z,3458.787
2021-07-16T15:50:00Z,3464.551
2021-07-16T15:55:00Z,3464.551
2021-07-16T16:00:00Z,3469.491
2021-07-16T16:05:00Z,3468.667
2021-07-16T16:10:00Z,3462.08
2021-07-16T16:15:00Z,3462.08
2021-07-16T16:20:00Z,3456.316
2021-07-16T16:25:00Z,3449.727
2021-07-16T16:30:00Z,3448.08
2021-07-16T16:35:00Z,3453.022
2021-07-16T16:40:00Z,3448.903
2021-07-16T16:45:00Z,3430.778
2021-07-16T16:50:00Z,3427.481
2021-07-16T16:55:00Z,3426.657
2021-07-16T17:00:00Z,3431.602
2021-07-16T17:05:00Z,3430.778
2021-07-16T17:10:00Z,3430.778
2021-07-16T17:15:00Z,3431.602
2021-07-16T17:20:00Z,3432.426
2021-07-16T17:25:00Z,3434.898
2021-07-16T17:30:00Z,3431.602
2021-07-16T17:35:00Z,3433.25
2021-07-16T17:40:00Z,3431.602
2021-07-16T17:45:00Z,3436.546
2021-07-16T17:50:00Z,3431.602
2021-07-16T17:55:00Z,3443.137
2021-07-16T18:00:00Z,3457.14
2021-07-16T18:05:00Z,3465.374
2021-07-16T18:10:00Z,3466.197
2021-07-16T18:15:00Z,3464.551
2021-07-16T18:20:00Z,3463.727
2021-07-16T18:25:00Z,3464.551
2021-07-16T18:30:00Z,3467.021
2021-07-16T18:35:00Z,3473.607
2021-07-16T18:40:00Z,3473.607
2021-07-16T18:45:00Z,3494.181
2021-07-16T18:50:00Z,3498.294
2021-07-16T18:55:00Z,3504.052
2021-07-16T19:00:00Z,3506.52
2021-07-16T19:05:00Z,3499.939
2021-07-16T19:10:00Z,3490.067
2021-07-16T19:15:00Z,3475.253
2021-07-16T19:20:00Z,3467.021
2021-07-16T19:25:00Z,3465.374
2021-07-16T19:30:00Z,3464.551
2021-07-16T19:35:00Z,3452.198
2021-07-16T19:40:00Z,3437.37
