Time,BAFU_2091_AbflussPneumatikunten
2021-07-26T22:55:00Z,2393.573
2021-07-26T23:00:00Z,2388.744
2021-07-26T23:05:00Z,2390.353
2021-07-26T23:10:00Z,2407.266
2021-07-26T23:15:00Z,2408.878
2021-07-26T23:20:00Z,2416.136
2021-07-26T23:25:00Z,2422.59
2021-07-26T23:30:00Z,2419.363
2021-07-26T23:35:00Z,2431.472
2021-07-26T23:40:00Z,2433.088
2021-07-26T23:45:00Z,2431.472
2021-07-26T23:50:00Z,2430.664
2021-07-26T23:55:00Z,2425.013
2021-07-27T00:00:00Z,2425.82
2021-07-27T00:05:00Z,2425.013
2021-07-27T00:10:00Z,2424.205
2021-07-27T00:15:00Z,2422.59
2021-07-27T00:20:00Z,2420.17
2021-07-27T00:25:00Z,2410.491
2021-07-27T00:30:00Z,2399.209
2021-07-27T00:35:00Z,2379.093
2021-07-27T00:40:00Z,2370.254
2021-07-27T00:45:00Z,2363.83
2021-07-27T00:50:00Z,2361.423
2021-07-27T00:55:00Z,2359.015
2021-07-27T01:00:00Z,2354.203
2021-07-27T01:05:00Z,2349.392
2021-07-27T01:10:00Z,2333.374
2021-07-27T01:15:00Z,2326.174
2021-07-27T01:20:00Z,2326.974
2021-07-27T01:25:00Z,2325.375
2021-07-27T01:30:00Z,2329.374
2021-07-27T01:35:00Z,2325.375
2021-07-27T01:40:00Z,2326.974
2021-07-27T01:45:00Z,2336.576
2021-07-27T01:50:00Z,2345.385
2021-07-27T01:55:00Z,2353.401
2021-07-27T02:00:00Z,2349.392
2021-07-27T02:05:00Z,2347.789
2021-07-27T02:10:00Z,2353.401
2021-07-27T02:15:00Z,2349.392
2021-07-27T02:20:00Z,2347.789
2021-07-27T02:25:00Z,2346.187
2021-07-27T02:30:00Z,2344.584
2021-07-27T02:35:00Z,2341.38
2021-07-27T02:40:00Z,2333.374
2021-07-27T02:45:00Z,2327.774
2021-07-27T02:50:00Z,2327.774
2021-07-27T02:55:00Z,2330.174
2021-07-27T03:00:00Z,2335.775
2021-07-27T03:05:00Z,2346.988
2021-07-27T03:10:00Z,2357.411
2021-07-27T03:15:00Z,2355.005
2021-07-27T03:20:00Z,2346.187
2021-07-27T03:25:00Z,2346.187
2021-07-27T03:30:00Z,2342.982
2021-07-27T03:35:00Z,2342.982
2021-07-27T03:40:00Z,2343.783
2021-07-27T03:45:00Z,2333.374
2021-07-27T03:50:00Z,2336.576
2021-07-27T03:55:00Z,2324.576
2021-07-27T04:00:00Z,2315.785
2021-07-27T04:05:00Z,2314.188
2021-07-27T04:10:00Z,2311.792
2021-07-27T04:15:00Z,2306.205
2021-07-27T04:20:00Z,2300.621
2021-07-27T04:25:00Z,2295.837
2021-07-27T04:30:00Z,2295.04
2021-07-27T04:35:00Z,2275.933
2021-07-27T04:40:00Z,2265.6
2021-07-27T04:45:00Z,2265.6
2021-07-27T04:50:00Z,2267.984
2021-07-27T04:55:00Z,2269.572
2021-07-27T05:00:00Z,2264.806
2021-07-27T05:05:00Z,2278.318
2021-07-27T05:10:00Z,2295.837
2021-07-27T05:15:00Z,2309.397
2021-07-27T05:20:00Z,2314.987
2021-07-27T05:25:00Z,2313.389
2021-07-27T05:30:00Z,2313.389
2021-07-27T05:35:00Z,2314.188
2021-07-27T05:40:00Z,2329.374
2021-07-27T05:45:00Z,2332.574
2021-07-27T05:50:00Z,2338.177
2021-07-27T05:55:00Z,2337.377
2021-07-27T06:00:00Z,2331.774
2021-07-27T06:05:00Z,2334.174
2021-07-27T06:10:00Z,2336.576
2021-07-27T06:15:00Z,2346.187
2021-07-27T06:20:00Z,2350.995
2021-07-27T06:25:00Z,2372.664
2021-07-27T06:30:00Z,2383.917
2021-07-27T06:35:00Z,2407.266
2021-07-27T06:40:00Z,2434.704
2021-07-27T06:45:00Z,2454.921
2021-07-27T06:50:00Z,2484.093
2021-07-27T06:55:00Z,2514.959
2021-07-27T07:00:00Z,2535.304
2021-07-27T07:05:00Z,2537.748
2021-07-27T07:10:00Z,2529.605
2021-07-27T07:15:00Z,2520.653
2021-07-27T07:20:00Z,2502.766
2021-07-27T07:25:00Z,2482.471
2021-07-27T07:30:00Z,2467.068
2021-07-27T07:35:00Z,2460.588
2021-07-27T07:40:00Z,2453.302
2021-07-27T07:45:00Z,2440.361
2021-07-27T07:50:00Z,2430.664
2021-07-27T07:55:00Z,2404.043
2021-07-27T08:00:00Z,2388.744
2021-07-27T08:05:00Z,2367.845
2021-07-27T08:10:00Z,2343.783
2021-07-27T08:15:00Z,2334.975
2021-07-27T08:20:00Z,2331.774
2021-07-27T08:25:00Z,2334.174
2021-07-27T08:30:00Z,2318.181
2021-07-27T08:35:00Z,2303.013
2021-07-27T08:40:00Z,2291.056
2021-07-27T08:45:00Z,2287.074
2021-07-27T08:50:00Z,2282.298
2021-07-27T08:55:00Z,2292.65
2021-07-27T09:00:00Z,2303.811
2021-07-27T09:05:00Z,2314.188
2021-07-27T09:10:00Z,2318.981
2021-07-27T09:15:00Z,2299.824
2021-07-27T09:20:00Z,2288.667
2021-07-27T09:25:00Z,2295.837
2021-07-27T09:30:00Z,2313.389
2021-07-27T09:35:00Z,2330.974
2021-07-27T09:40:00Z,2330.174
2021-07-27T09:45:00Z,2318.981
2021-07-27T09:50:00Z,2307.801
2021-07-27T09:55:00Z,2306.205
2021-07-27T10:00:00Z,2306.205
2021-07-27T10:05:00Z,2307.801
2021-07-27T10:10:00Z,2307.801
2021-07-27T10:15:00Z,2302.215
2021-07-27T10:20:00Z,2293.446
2021-07-27T10:25:00Z,2284.685
2021-07-27T10:30:00Z,2280.706
2021-07-27T10:35:00Z,2276.728
2021-07-27T10:40:00Z,2275.933
2021-07-27T10:45:00Z,2285.481
2021-07-27T10:50:00Z,2299.026
2021-07-27T10:55:00Z,2307.801
