Time,BAFU_2088_PegelRadar
2021-07-30T07:20:00Z,469.756
2021-07-30T07:30:00Z,469.757
2021-07-30T07:40:00Z,469.757
2021-07-30T07:50:00Z,469.76
2021-07-30T08:00:00Z,469.761
2021-07-30T08:10:00Z,469.762
2021-07-30T08:20:00Z,469.763
2021-07-30T08:30:00Z,469.763
2021-07-30T08:40:00Z,469.764
2021-07-30T08:50:00Z,469.763
2021-07-30T09:00:00Z,469.762
2021-07-30T09:10:00Z,469.762
2021-07-30T09:20:00Z,469.761
2021-07-30T09:30:00Z,469.76
2021-07-30T09:40:00Z,469.754
2021-07-30T09:50:00Z,469.751
2021-07-30T10:00:00Z,469.75
2021-07-30T10:10:00Z,469.754
2021-07-30T10:20:00Z,469.753
2021-07-30T10:30:00Z,469.753
2021-07-30T10:40:00Z,469.752
2021-07-30T10:50:00Z,469.752
2021-07-30T11:00:00Z,469.751
2021-07-30T11:10:00Z,469.751
2021-07-30T11:20:00Z,469.749
2021-07-30T11:30:00Z,469.748
2021-07-30T11:40:00Z,469.748
2021-07-30T11:50:00Z,469.747
2021-07-30T12:00:00Z,469.746
2021-07-30T12:10:00Z,469.745
2021-07-30T12:20:00Z,469.743
2021-07-30T12:30:00Z,469.741
2021-07-30T12:40:00Z,469.739
2021-07-30T12:50:00Z,469.739
2021-07-30T13:00:00Z,469.738
2021-07-30T13:10:00Z,469.739
2021-07-30T13:20:00Z,469.737
2021-07-30T13:30:00Z,469.737
2021-07-30T13:40:00Z,469.737
2021-07-30T13:50:00Z,469.735
2021-07-30T14:00:00Z,469.734
2021-07-30T14:10:00Z,469.732
2021-07-30T14:20:00Z,469.732
2021-07-30T14:30:00Z,469.735
2021-07-30T14:40:00Z,469.736
2021-07-30T14:50:00Z,469.738
2021-07-30T15:00:00Z,469.743
2021-07-30T15:10:00Z,469.744
2021-07-30T15:20:00Z,469.749
2021-07-30T15:30:00Z,469.742
2021-07-30T15:40:00Z,469.75
2021-07-30T15:50:00Z,469.75
2021-07-30T16:00:00Z,469.748
2021-07-30T16:10:00Z,469.749
2021-07-30T16:20:00Z,469.749
2021-07-30T16:30:00Z,469.749
2021-07-30T16:40:00Z,469.753
2021-07-30T16:50:00Z,469.761
2021-07-30T17:00:00Z,469.763
2021-07-30T17:10:00Z,469.772
2021-07-30T17:20:00Z,469.78
2021-07-30T17:30:00Z,469.782
2021-07-30T17:40:00Z,469.788
2021-07-30T17:50:00Z,469.792
2021-07-30T18:00:00Z,469.798
2021-07-30T18:10:00Z,469.801
2021-07-30T18:20:00Z,469.804
2021-07-30T18:30:00Z,469.812
2021-07-30T18:40:00Z,469.815
2021-07-30T18:50:00Z,469.823
2021-07-30T19:00:00Z,469.83
2021-07-30T19:10:00Z,469.835
2021-07-30T19:20:00Z,469.839
2021-07-30T19:30:00Z,469.843
2021-07-30T19:40:00Z,469.847
2021-07-30T19:50:00Z,469.852
2021-07-30T20:00:00Z,469.855
2021-07-30T20:10:00Z,469.858
2021-07-30T20:20:00Z,469.862
2021-07-30T20:30:00Z,469.863
2021-07-30T20:40:00Z,469.868
2021-07-30T20:50:00Z,469.87
2021-07-30T21:00:00Z,469.873
2021-07-30T21:10:00Z,469.876
2021-07-30T21:20:00Z,469.881
2021-07-30T21:30:00Z,469.887
2021-07-30T21:40:00Z,469.889
2021-07-30T21:50:00Z,469.89
2021-07-30T22:00:00Z,469.898
2021-07-30T22:10:00Z,469.897
2021-07-30T22:20:00Z,469.902
2021-07-30T22:30:00Z,469.905
2021-07-30T22:40:00Z,469.908
2021-07-30T22:50:00Z,469.911
2021-07-30T23:00:00Z,469.912
2021-07-30T23:10:00Z,469.915
2021-07-30T23:20:00Z,469.917
2021-07-30T23:30:00Z,469.92
2021-07-30T23:40:00Z,469.922
2021-07-30T23:50:00Z,469.923
2021-07-31T00:00:00Z,469.926
2021-07-31T00:10:00Z,469.928
2021-07-31T00:20:00Z,469.93
2021-07-31T00:30:00Z,469.931
2021-07-31T00:40:00Z,469.934
2021-07-31T00:50:00Z,469.936
2021-07-31T01:00:00Z,469.937
2021-07-31T01:10:00Z,469.938
2021-07-31T01:20:00Z,469.94
2021-07-31T01:30:00Z,469.942
2021-07-31T01:40:00Z,469.944
2021-07-31T01:50:00Z,469.945
2021-07-31T02:00:00Z,469.945
2021-07-31T02:10:00Z,469.947
2021-07-31T02:20:00Z,469.944
2021-07-31T02:30:00Z,469.944
2021-07-31T02:40:00Z,469.948
2021-07-31T02:50:00Z,469.95
2021-07-31T03:00:00Z,469.951
2021-07-31T03:10:00Z,469.951
2021-07-31T03:20:00Z,469.951
2021-07-31T03:30:00Z,469.95
2021-07-31T03:40:00Z,469.951
2021-07-31T03:50:00Z,469.952
2021-07-31T04:00:00Z,469.952
2021-07-31T04:10:00Z,469.952
2021-07-31T04:20:00Z,469.951
2021-07-31T04:30:00Z,469.952
2021-07-31T04:40:00Z,469.951
2021-07-31T04:50:00Z,469.952
2021-07-31T05:00:00Z,469.952
2021-07-31T05:10:00Z,469.952
2021-07-31T05:20:00Z,469.952
2021-07-31T05:30:00Z,469.952
2021-07-31T05:40:00Z,469.953
2021-07-31T05:50:00Z,469.953
2021-07-31T06:00:00Z,469.953
2021-07-31T06:10:00Z,469.953
2021-07-31T06:20:00Z,469.953
2021-07-31T06:30:00Z,469.954
2021-07-31T06:40:00Z,469.954
2021-07-31T06:50:00Z,469.954
2021-07-31T07:00:00Z,469.951
2021-07-31T07:10:00Z,469.946
2021-07-31T07:20:00Z,469.946
2021-07-31T07:30:00Z,469.951
2021-07-31T07:40:00Z,469.953
2021-07-31T07:50:00Z,469.953
2021-07-31T08:00:00Z,469.953
2021-07-31T08:10:00Z,469.953
2021-07-31T08:20:00Z,469.953
2021-07-31T08:30:00Z,469.953
2021-07-31T08:40:00Z,469.952
2021-07-31T08:50:00Z,469.952
2021-07-31T09:00:00Z,469.951
2021-07-31T09:10:00Z,469.95
2021-07-31T09:20:00Z,469.95
2021-07-31T09:30:00Z,469.949
2021-07-31T09:40:00Z,469.948
2021-07-31T09:50:00Z,469.949
2021-07-31T10:00:00Z,469.948
2021-07-31T10:10:00Z,469.948
2021-07-31T10:20:00Z,469.947
2021-07-31T10:30:00Z,469.946
2021-07-31T10:40:00Z,469.945
2021-07-31T10:50:00Z,469.945
2021-07-31T11:00:00Z,469.945
2021-07-31T11:10:00Z,469.945
2021-07-31T11:20:00Z,469.944
2021-07-31T11:30:00Z,469.943
2021-07-31T11:40:00Z,469.941
2021-07-31T11:50:00Z,469.939
2021-07-31T12:00:00Z,469.939
2021-07-31T12:10:00Z,469.938
2021-07-31T12:20:00Z,469.937
2021-07-31T12:30:00Z,469.937
2021-07-31T12:40:00Z,469.938
2021-07-31T12:50:00Z,469.936
2021-07-31T13:00:00Z,469.936
2021-07-31T13:10:00Z,469.936
2021-07-31T13:20:00Z,469.937
2021-07-31T13:30:00Z,469.936
2021-07-31T13:40:00Z,469.937
2021-07-31T13:50:00Z,469.936
2021-07-31T14:00:00Z,469.935
2021-07-31T14:10:00Z,469.934
2021-07-31T14:20:00Z,469.934
2021-07-31T14:30:00Z,469.933
2021-07-31T14:40:00Z,469.932
2021-07-31T14:50:00Z,469.932
2021-07-31T15:00:00Z,469.932
2021-07-31T15:10:00Z,469.932
2021-07-31T15:20:00Z,469.931
2021-07-31T15:30:00Z,469.93
2021-07-31T15:40:00Z,469.929
2021-07-31T15:50:00Z,469.929
2021-07-31T16:00:00Z,469.929
2021-07-31T16:10:00Z,469.928
2021-07-31T16:20:00Z,469.927
2021-07-31T16:30:00Z,469.927
2021-07-31T16:40:00Z,469.927
2021-07-31T16:50:00Z,469.926
2021-07-31T17:00:00Z,469.925
2021-07-31T17:10:00Z,469.925
2021-07-31T17:20:00Z,469.924
2021-07-31T17:30:00Z,469.923
2021-07-31T17:40:00Z,469.922
2021-07-31T17:50:00Z,469.922
2021-07-31T18:00:00Z,469.922
2021-07-31T18:10:00Z,469.922
2021-07-31T18:20:00Z,469.921
2021-07-31T18:30:00Z,469.921
2021-07-31T18:40:00Z,469.921
2021-07-31T18:50:00Z,469.921
2021-07-31T19:00:00Z,469.92
2021-07-31T19:10:00Z,469.918
2021-07-31T19:20:00Z,469.918
2021-07-31T19:30:00Z,469.917
2021-07-31T19:40:00Z,469.916
2021-07-31T19:50:00Z,469.914
2021-07-31T20:00:00Z,469.913
2021-07-31T20:10:00Z,469.914
2021-07-31T20:20:00Z,469.913
2021-07-31T20:30:00Z,469.911
2021-07-31T20:40:00Z,469.909
2021-07-31T20:50:00Z,469.91
2021-07-31T21:00:00Z,469.912
2021-07-31T21:10:00Z,469.913
2021-07-31T21:20:00Z,469.911
2021-07-31T21:30:00Z,469.914
2021-07-31T21:40:00Z,469.915
2021-07-31T21:50:00Z,469.915
2021-07-31T22:00:00Z,469.915
2021-07-31T22:10:00Z,469.919
2021-07-31T22:20:00Z,469.919
2021-07-31T22:30:00Z,469.92
2021-07-31T22:40:00Z,469.921
2021-07-31T22:50:00Z,469.924
2021-07-31T23:00:00Z,469.925
2021-07-31T23:10:00Z,469.928
2021-07-31T23:20:00Z,469.929
2021-07-31T23:30:00Z,469.93
2021-07-31T23:40:00Z,469.932
2021-07-31T23:50:00Z,469.933
2021-08-01T00:00:00Z,469.934
2021-08-01T00:10:00Z,469.936
2021-08-01T00:20:00Z,469.937
2021-08-01T00:30:00Z,469.937
2021-08-01T00:40:00Z,469.939
2021-08-01T00:50:00Z,469.942
2021-08-01T01:00:00Z,469.942
2021-08-01T01:10:00Z,469.943
2021-08-01T01:20:00Z,469.944
2021-08-01T01:30:00Z,469.945
2021-08-01T01:40:00Z,469.945
2021-08-01T01:50:00Z,469.945
2021-08-01T02:00:00Z,469.947
2021-08-01T02:10:00Z,469.948
2021-08-01T02:20:00Z,469.949
2021-08-01T02:30:00Z,469.951
2021-08-01T02:40:00Z,469.952
2021-08-01T02:50:00Z,469.953
2021-08-01T03:00:00Z,469.953
2021-08-01T03:10:00Z,469.954
2021-08-01T03:20:00Z,469.954
2021-08-01T03:30:00Z,469.955
2021-08-01T03:40:00Z,469.956
2021-08-01T03:50:00Z,469.957
2021-08-01T04:00:00Z,469.958
2021-08-01T04:10:00Z,469.959
2021-08-01T04:20:00Z,469.96
2021-08-01T04:30:00Z,469.962
2021-08-01T04:40:00Z,469.963
2021-08-01T04:50:00Z,469.963
2021-08-01T05:00:00Z,469.965
2021-08-01T05:10:00Z,469.967
2021-08-01T05:20:00Z,469.969
2021-08-01T05:30:00Z,469.971
2021-08-01T05:40:00Z,469.973
2021-08-01T05:50:00Z,469.976
2021-08-01T06:00:00Z,469.978
2021-08-01T06:10:00Z,469.98
2021-08-01T06:20:00Z,469.981
2021-08-01T06:30:00Z,469.982
2021-08-01T06:40:00Z,469.984
2021-08-01T06:50:00Z,469.985
2021-08-01T07:00:00Z,469.986
2021-08-01T07:10:00Z,469.987
2021-08-01T07:20:00Z,469.988
2021-08-01T07:30:00Z,469.99
2021-08-01T07:40:00Z,469.99
2021-08-01T07:50:00Z,469.991
2021-08-01T08:00:00Z,469.992
2021-08-01T08:10:00Z,469.993
2021-08-01T08:20:00Z,469.995
2021-08-01T08:30:00Z,469.995
2021-08-01T08:40:00Z,469.997
2021-08-01T08:50:00Z,469.998
2021-08-01T09:00:00Z,469.999
2021-08-01T09:10:00Z,470
2021-08-01T09:20:00Z,470.002
2021-08-01T09:30:00Z,470.003
2021-08-01T09:40:00Z,470.005
2021-08-01T09:50:00Z,470.005
2021-08-01T10:00:00Z,470.006
2021-08-01T10:10:00Z,470.008
2021-08-01T10:20:00Z,470.01
2021-08-01T10:30:00Z,470.011
2021-08-01T10:40:00Z,470.012
2021-08-01T10:50:00Z,470.013
2021-08-01T11:00:00Z,470.015
2021-08-01T11:10:00Z,470.017
2021-08-01T11:20:00Z,470.019
2021-08-01T11:30:00Z,470.018
2021-08-01T11:40:00Z,470.017
2021-08-01T11:50:00Z,470.015
2021-08-01T12:00:00Z,470.017
2021-08-01T12:10:00Z,470.02
2021-08-01T12:20:00Z,470.022
2021-08-01T12:30:00Z,470.027
2021-08-01T12:40:00Z,470.03
2021-08-01T12:50:00Z,470.031
2021-08-01T13:00:00Z,470.031
2021-08-01T13:10:00Z,470.031
2021-08-01T13:20:00Z,470.034
2021-08-01T13:30:00Z,470.032
2021-08-01T13:40:00Z,470.034
2021-08-01T13:50:00Z,470.036
2021-08-01T14:00:00Z,470.037
2021-08-01T14:10:00Z,470.039
2021-08-01T14:20:00Z,470.039
2021-08-01T14:30:00Z,470.042
2021-08-01T14:40:00Z,470.044
2021-08-01T14:50:00Z,470.045
2021-08-01T15:00:00Z,470.046
2021-08-01T15:10:00Z,470.047
2021-08-01T15:20:00Z,470.048
2021-08-01T15:30:00Z,470.049
2021-08-01T15:40:00Z,470.051
2021-08-01T15:50:00Z,470.052
2021-08-01T16:00:00Z,470.054
2021-08-01T16:10:00Z,470.055
2021-08-01T16:20:00Z,470.056
2021-08-01T16:30:00Z,470.058
2021-08-01T16:40:00Z,470.059
2021-08-01T16:50:00Z,470.06
2021-08-01T17:00:00Z,470.061
2021-08-01T17:10:00Z,470.062
2021-08-01T17:20:00Z,470.065
2021-08-01T17:30:00Z,470.066
