Time,BAFU_2091_AbflussPneumatikunten
2021-07-28T01:15:00Z,2222.81
2021-07-28T01:20:00Z,2218.07
2021-07-28T01:25:00Z,2208.596
2021-07-28T01:30:00Z,2197.557
2021-07-28T01:35:00Z,2195.194
2021-07-28T01:40:00Z,2190.468
2021-07-28T01:45:00Z,2193.618
2021-07-28T01:50:00Z,2185.747
2021-07-28T01:55:00Z,2192.831
2021-07-28T02:00:00Z,2192.043
2021-07-28T02:05:00Z,2192.043
2021-07-28T02:10:00Z,2204.652
2021-07-28T02:15:00Z,2203.863
2021-07-28T02:20:00Z,2210.174
2021-07-28T02:25:00Z,2213.331
2021-07-28T02:30:00Z,2213.331
2021-07-28T02:35:00Z,2208.596
2021-07-28T02:40:00Z,2203.863
2021-07-28T02:45:00Z,2202.286
2021-07-28T02:50:00Z,2204.652
2021-07-28T02:55:00Z,2210.964
2021-07-28T03:00:00Z,2204.652
2021-07-28T03:05:00Z,2201.498
2021-07-28T03:10:00Z,2195.982
2021-07-28T03:15:00Z,2197.557
2021-07-28T03:20:00Z,2190.468
2021-07-28T03:25:00Z,2195.982
2021-07-28T03:30:00Z,2192.831
2021-07-28T03:35:00Z,2193.618
2021-07-28T03:40:00Z,2195.194
2021-07-28T03:45:00Z,2197.557
2021-07-28T03:50:00Z,2199.132
2021-07-28T03:55:00Z,2195.982
2021-07-28T04:00:00Z,2182.6
2021-07-28T04:05:00Z,2187.321
2021-07-28T04:10:00Z,2185.747
2021-07-28T04:15:00Z,2190.468
2021-07-28T04:20:00Z,2193.618
2021-07-28T04:25:00Z,2200.709
2021-07-28T04:30:00Z,2203.863
2021-07-28T04:35:00Z,2207.807
2021-07-28T04:40:00Z,2203.863
2021-07-28T04:45:00Z,2200.709
2021-07-28T04:50:00Z,2195.982
2021-07-28T04:55:00Z,2199.132
2021-07-28T05:00:00Z,2199.921
2021-07-28T05:05:00Z,2206.229
2021-07-28T05:10:00Z,2216.49
2021-07-28T05:15:00Z,2231.509
2021-07-28T05:20:00Z,2236.258
2021-07-28T05:25:00Z,2237.05
2021-07-28T05:30:00Z,2238.633
2021-07-28T05:35:00Z,2243.386
2021-07-28T05:40:00Z,2256.073
2021-07-28T05:45:00Z,2262.422
2021-07-28T05:50:00Z,2264.011
2021-07-28T05:55:00Z,2252.899
2021-07-28T06:00:00Z,2244.971
2021-07-28T06:05:00Z,2242.594
2021-07-28T06:10:00Z,2244.971
2021-07-28T06:15:00Z,2244.971
2021-07-28T06:20:00Z,2250.52
2021-07-28T06:25:00Z,2252.899
2021-07-28T06:30:00Z,2259.248
2021-07-28T06:35:00Z,2270.367
2021-07-28T06:40:00Z,2274.343
2021-07-28T06:45:00Z,2267.984
2021-07-28T06:50:00Z,2268.778
2021-07-28T06:55:00Z,2273.547
2021-07-28T07:00:00Z,2273.547
2021-07-28T07:05:00Z,2275.138
2021-07-28T07:10:00Z,2275.933
2021-07-28T07:15:00Z,2273.547
2021-07-28T07:20:00Z,2267.189
2021-07-28T07:25:00Z,2272.752
2021-07-28T07:30:00Z,2267.189
2021-07-28T07:35:00Z,2266.395
2021-07-28T07:40:00Z,2268.778
2021-07-28T07:45:00Z,2275.138
2021-07-28T07:50:00Z,2279.91
2021-07-28T07:55:00Z,2276.728
2021-07-28T08:00:00Z,2257.66
2021-07-28T08:05:00Z,2247.348
2021-07-28T08:10:00Z,2234.675
2021-07-28T08:15:00Z,2214.91
2021-07-28T08:20:00Z,2207.807
2021-07-28T08:25:00Z,2210.174
2021-07-28T08:30:00Z,2214.91
2021-07-28T08:35:00Z,2209.385
2021-07-28T08:40:00Z,2206.229
2021-07-28T08:45:00Z,2212.542
2021-07-28T08:50:00Z,2225.973
2021-07-28T08:55:00Z,2241.009
2021-07-28T09:00:00Z,2259.248
2021-07-28T09:05:00Z,2280.706
2021-07-28T09:10:00Z,2291.056
2021-07-28T09:15:00Z,2309.397
2021-07-28T09:20:00Z,2325.375
2021-07-28T09:25:00Z,2332.574
2021-07-28T09:30:00Z,2330.974
2021-07-28T09:35:00Z,2310.195
2021-07-28T09:40:00Z,2299.824
2021-07-28T09:45:00Z,2290.26
2021-07-28T09:50:00Z,2279.91
2021-07-28T09:55:00Z,2275.138
2021-07-28T10:00:00Z,2267.189
2021-07-28T10:05:00Z,2267.189
2021-07-28T10:10:00Z,2265.6
2021-07-28T10:15:00Z,2256.866
2021-07-28T10:20:00Z,2244.971
2021-07-28T10:25:00Z,2237.05
2021-07-28T10:30:00Z,2233.884
2021-07-28T10:35:00Z,2235.467
2021-07-28T10:40:00Z,2237.05
2021-07-28T10:45:00Z,2221.23
2021-07-28T10:50:00Z,2189.681
2021-07-28T10:55:00Z,2169.242
2021-07-28T11:00:00Z,2152.771
2021-07-28T11:05:00Z,2146.507
2021-07-28T11:10:00Z,2143.376
2021-07-28T11:15:00Z,2137.901
2021-07-28T11:20:00Z,2148.073
2021-07-28T11:25:00Z,2148.856
2021-07-28T11:30:00Z,2150.422
2021-07-28T11:35:00Z,2144.158
2021-07-28T11:40:00Z,2138.683
2021-07-28T11:45:00Z,2148.073
2021-07-28T11:50:00Z,2151.205
