Time,BAFU_2152_AbflussPneumatik
2021-07-14T20:45:00Z,434.051
2021-07-14T20:50:00Z,434.445
2021-07-14T20:55:00Z,434.445
2021-07-14T21:00:00Z,433.855
2021-07-14T21:05:00Z,434.248
2021-07-14T21:10:00Z,434.051
2021-07-14T21:15:00Z,433.658
2021-07-14T21:20:00Z,432.872
2021-07-14T21:25:00Z,433.855
2021-07-14T21:30:00Z,433.855
2021-07-14T21:35:00Z,434.445
2021-07-14T21:40:00Z,434.248
2021-07-14T21:45:00Z,435.035
2021-07-14T21:50:00Z,434.051
2021-07-14T21:55:00Z,434.051
2021-07-14T22:00:00Z,434.051
2021-07-14T22:05:00Z,434.445
2021-07-14T22:10:00Z,434.248
2021-07-14T22:15:00Z,434.838
2021-07-14T22:20:00Z,435.231
2021-07-14T22:25:00Z,435.428
2021-07-14T22:30:00Z,435.035
2021-07-14T22:35:00Z,435.035
2021-07-14T22:40:00Z,434.641
2021-07-14T22:45:00Z,435.035
2021-07-14T22:50:00Z,435.428
2021-07-14T22:55:00Z,435.428
2021-07-14T23:00:00Z,435.428
2021-07-14T23:05:00Z,435.625
2021-07-14T23:10:00Z,436.216
2021-07-14T23:15:00Z,435.822
2021-07-14T23:20:00Z,435.428
2021-07-14T23:25:00Z,434.838
2021-07-14T23:30:00Z,435.822
2021-07-14T23:35:00Z,435.035
2021-07-14T23:40:00Z,435.822
2021-07-14T23:45:00Z,437.201
2021-07-14T23:50:00Z,437.398
2021-07-14T23:55:00Z,436.216
2021-07-15T00:00:00Z,437.792
2021-07-15T00:05:00Z,438.384
2021-07-15T00:10:00Z,437.201
2021-07-15T00:15:00Z,436.807
2021-07-15T00:20:00Z,437.201
2021-07-15T00:25:00Z,438.779
2021-07-15T00:30:00Z,438.581
2021-07-15T00:35:00Z,437.99
2021-07-15T00:40:00Z,438.779
2021-07-15T00:45:00Z,439.173
2021-07-15T00:50:00Z,438.976
2021-07-15T00:55:00Z,439.173
2021-07-15T01:00:00Z,438.976
2021-07-15T01:05:00Z,439.568
2021-07-15T01:10:00Z,439.568
2021-07-15T01:15:00Z,439.963
2021-07-15T01:20:00Z,440.951
2021-07-15T01:25:00Z,441.742
2021-07-15T01:30:00Z,441.544
2021-07-15T01:35:00Z,441.544
2021-07-15T01:40:00Z,442.533
2021-07-15T01:45:00Z,441.742
2021-07-15T01:50:00Z,441.939
2021-07-15T01:55:00Z,441.939
2021-07-15T02:00:00Z,442.929
2021-07-15T02:05:00Z,443.522
2021-07-15T02:10:00Z,444.315
2021-07-15T02:15:00Z,443.522
2021-07-15T02:20:00Z,444.513
2021-07-15T02:25:00Z,444.117
2021-07-15T02:30:00Z,443.721
2021-07-15T02:35:00Z,444.315
2021-07-15T02:40:00Z,444.909
2021-07-15T02:45:00Z,445.306
2021-07-15T02:50:00Z,445.504
2021-07-15T02:55:00Z,446.496
2021-07-15T03:00:00Z,446.496
2021-07-15T03:05:00Z,445.504
2021-07-15T03:10:00Z,445.702
2021-07-15T03:15:00Z,446.893
2021-07-15T03:20:00Z,447.29
2021-07-15T03:25:00Z,447.687
2021-07-15T03:30:00Z,447.886
2021-07-15T03:35:00Z,448.482
2021-07-15T03:40:00Z,449.873
2021-07-15T03:45:00Z,449.674
2021-07-15T03:50:00Z,449.674
2021-07-15T03:55:00Z,451.266
2021-07-15T04:00:00Z,452.461
2021-07-15T04:05:00Z,452.86
2021-07-15T04:10:00Z,453.258
2021-07-15T04:15:00Z,453.857
2021-07-15T04:20:00Z,453.657
2021-07-15T04:25:00Z,454.256
2021-07-15T04:30:00Z,453.657
2021-07-15T04:35:00Z,455.054
2021-07-15T04:40:00Z,453.857
2021-07-15T04:45:00Z,454.854
2021-07-15T04:50:00Z,455.054
2021-07-15T04:55:00Z,456.053
2021-07-15T05:00:00Z,455.653
2021-07-15T05:05:00Z,456.452
2021-07-15T05:10:00Z,456.852
2021-07-15T05:15:00Z,457.451
2021-07-15T05:20:00Z,457.251
2021-07-15T05:25:00Z,456.252
2021-07-15T05:30:00Z,457.051
2021-07-15T05:35:00Z,457.051
2021-07-15T05:40:00Z,457.651
2021-07-15T05:45:00Z,457.451
2021-07-15T05:50:00Z,457.451
2021-07-15T05:55:00Z,458.051
2021-07-15T06:00:00Z,457.651
2021-07-15T06:05:00Z,457.051
2021-07-15T06:10:00Z,457.851
2021-07-15T06:15:00Z,457.051
2021-07-15T06:20:00Z,456.852
2021-07-15T06:25:00Z,457.051
2021-07-15T06:30:00Z,457.251
2021-07-15T06:35:00Z,456.652
2021-07-15T06:40:00Z,456.652
2021-07-15T06:45:00Z,456.452
2021-07-15T06:50:00Z,457.251
2021-07-15T06:55:00Z,455.253
2021-07-15T07:00:00Z,455.453
2021-07-15T07:05:00Z,455.653
2021-07-15T07:10:00Z,455.653
2021-07-15T07:15:00Z,454.854
2021-07-15T07:20:00Z,455.054
2021-07-15T07:25:00Z,455.253
2021-07-15T07:30:00Z,455.653
2021-07-15T07:35:00Z,454.455
2021-07-15T07:40:00Z,454.256
2021-07-15T07:45:00Z,455.054
2021-07-15T07:50:00Z,454.256
2021-07-15T07:55:00Z,453.258
2021-07-15T08:00:00Z,454.455
2021-07-15T08:05:00Z,454.854
2021-07-15T08:10:00Z,454.056
2021-07-15T08:15:00Z,454.056
2021-07-15T08:20:00Z,453.657
2021-07-15T08:25:00Z,454.455
2021-07-15T08:30:00Z,452.86
2021-07-15T08:35:00Z,453.657
2021-07-15T08:40:00Z,453.258
2021-07-15T08:45:00Z,453.059
2021-07-15T08:50:00Z,452.66
2021-07-15T08:55:00Z,453.258
2021-07-15T09:00:00Z,452.262
2021-07-15T09:05:00Z,452.063
2021-07-15T09:10:00Z,452.86
2021-07-15T09:15:00Z,451.864
2021-07-15T09:20:00Z,452.063
2021-07-15T09:25:00Z,452.063
2021-07-15T09:30:00Z,452.262
2021-07-15T09:35:00Z,451.864
2021-07-15T09:40:00Z,451.864
2021-07-15T09:45:00Z,452.063
2021-07-15T09:50:00Z,452.262
2021-07-15T09:55:00Z,450.868
2021-07-15T10:00:00Z,451.664
2021-07-15T10:05:00Z,451.664
2021-07-15T10:10:00Z,450.669
2021-07-15T10:15:00Z,450.271
2021-07-15T10:20:00Z,450.271
2021-07-15T10:25:00Z,450.072
2021-07-15T10:30:00Z,450.868
2021-07-15T10:35:00Z,450.072
2021-07-15T10:40:00Z,450.669
2021-07-15T10:45:00Z,450.669
2021-07-15T10:50:00Z,450.072
2021-07-15T10:55:00Z,450.271
2021-07-15T11:00:00Z,449.674
2021-07-15T11:05:00Z,449.077
2021-07-15T11:10:00Z,449.873
2021-07-15T11:15:00Z,449.276
2021-07-15T11:20:00Z,449.674
2021-07-15T11:25:00Z,449.873
2021-07-15T11:30:00Z,449.077
2021-07-15T11:35:00Z,449.475
2021-07-15T11:40:00Z,449.276
2021-07-15T11:45:00Z,448.68
2021-07-15T11:50:00Z,448.482
2021-07-15T11:55:00Z,447.886
2021-07-15T12:00:00Z,448.283
2021-07-15T12:05:00Z,448.283
2021-07-15T12:10:00Z,447.29
2021-07-15T12:15:00Z,447.687
2021-07-15T12:20:00Z,447.687
2021-07-15T12:25:00Z,447.091
2021-07-15T12:30:00Z,447.091
2021-07-15T12:35:00Z,448.68
2021-07-15T12:40:00Z,448.084
2021-07-15T12:45:00Z,448.482
2021-07-15T12:50:00Z,447.488
2021-07-15T12:55:00Z,449.276
2021-07-15T13:00:00Z,448.68
2021-07-15T13:05:00Z,447.687
2021-07-15T13:10:00Z,448.283
2021-07-15T13:15:00Z,449.077
2021-07-15T13:20:00Z,448.283
2021-07-15T13:25:00Z,448.482
2021-07-15T13:30:00Z,448.68
2021-07-15T13:35:00Z,448.879
2021-07-15T13:40:00Z,448.084
2021-07-15T13:45:00Z,447.886
2021-07-15T13:50:00Z,448.482
2021-07-15T13:55:00Z,448.084
2021-07-15T14:00:00Z,448.084
2021-07-15T14:05:00Z,448.68
2021-07-15T14:10:00Z,448.879
2021-07-15T14:15:00Z,448.283
2021-07-15T14:20:00Z,448.482
2021-07-15T14:25:00Z,449.077
2021-07-15T14:30:00Z,447.488
2021-07-15T14:35:00Z,447.687
2021-07-15T14:40:00Z,448.084
2021-07-15T14:45:00Z,448.68
2021-07-15T14:50:00Z,448.283
2021-07-15T14:55:00Z,448.68
2021-07-15T15:00:00Z,449.475
