Time,BAFU_2207_PegelDrucksondeSchacht
2021-07-20T02:50:00Z,434.693
2021-07-20T03:00:00Z,434.694
2021-07-20T03:10:00Z,434.69
2021-07-20T03:20:00Z,434.693
2021-07-20T03:30:00Z,434.691
2021-07-20T03:40:00Z,434.688
2021-07-20T03:50:00Z,434.69
2021-07-20T04:00:00Z,434.686
2021-07-20T04:10:00Z,434.69
2021-07-20T04:20:00Z,434.686
2021-07-20T04:30:00Z,434.686
2021-07-20T04:40:00Z,434.684
2021-07-20T04:50:00Z,434.684
2021-07-20T05:00:00Z,434.684
2021-07-20T05:10:00Z,434.682
2021-07-20T05:20:00Z,434.68
2021-07-20T05:30:00Z,434.681
2021-07-20T05:40:00Z,434.679
2021-07-20T05:50:00Z,434.679
2021-07-20T06:00:00Z,434.677
2021-07-20T06:10:00Z,434.677
2021-07-20T06:20:00Z,434.678
2021-07-20T06:30:00Z,434.674
2021-07-20T06:40:00Z,434.676
2021-07-20T06:50:00Z,434.673
2021-07-20T07:00:00Z,434.674
2021-07-20T07:10:00Z,434.673
2021-07-20T07:20:00Z,434.67
2021-07-20T07:30:00Z,434.672
2021-07-20T07:40:00Z,434.668
2021-07-20T07:50:00Z,434.672
2021-07-20T08:00:00Z,434.668
2021-07-20T08:10:00Z,434.667
2021-07-20T08:20:00Z,434.668
2021-07-20T08:30:00Z,434.666
2021-07-20T08:40:00Z,434.667
2021-07-20T08:50:00Z,434.664
2021-07-20T09:00:00Z,434.664
2021-07-20T09:10:00Z,434.664
2021-07-20T09:20:00Z,434.662
2021-07-20T09:30:00Z,434.663
2021-07-20T09:40:00Z,434.66
2021-07-20T09:50:00Z,434.662
2021-07-20T10:00:00Z,434.66
2021-07-20T10:10:00Z,434.659
2021-07-20T10:20:00Z,434.659
2021-07-20T10:30:00Z,434.657
2021-07-20T10:40:00Z,434.659
2021-07-20T10:50:00Z,434.658
2021-07-20T11:00:00Z,434.656
2021-07-20T11:10:00Z,434.656
2021-07-20T11:20:00Z,434.655
2021-07-20T11:30:00Z,434.655
2021-07-20T11:40:00Z,434.652
2021-07-20T11:50:00Z,434.65
2021-07-20T12:00:00Z,434.651
2021-07-20T12:10:00Z,434.649
2021-07-20T12:20:00Z,434.649
2021-07-20T12:30:00Z,434.646
2021-07-20T12:40:00Z,434.646
2021-07-20T12:50:00Z,434.646
2021-07-20T13:00:00Z,434.641
2021-07-20T13:10:00Z,434.644
2021-07-20T13:20:00Z,434.64
2021-07-20T13:30:00Z,434.641
2021-07-20T13:40:00Z,434.639
2021-07-20T13:50:00Z,434.638
2021-07-20T14:00:00Z,434.638
2021-07-20T14:10:00Z,434.636
2021-07-20T14:20:00Z,434.636
2021-07-20T14:30:00Z,434.634
2021-07-20T14:40:00Z,434.633
2021-07-20T14:50:00Z,434.633
2021-07-20T15:00:00Z,434.63
2021-07-20T15:10:00Z,434.63
2021-07-20T15:20:00Z,434.628
2021-07-20T15:30:00Z,434.628
2021-07-20T15:40:00Z,434.627
2021-07-20T15:50:00Z,434.625
2021-07-20T16:00:00Z,434.626
2021-07-20T16:10:00Z,434.622
2021-07-20T16:20:00Z,434.623
2021-07-20T16:30:00Z,434.622
2021-07-20T16:40:00Z,434.62
2021-07-20T16:50:00Z,434.619
2021-07-20T17:00:00Z,434.618
2021-07-20T17:10:00Z,434.618
2021-07-20T17:20:00Z,434.618
2021-07-20T17:30:00Z,434.616
2021-07-20T17:40:00Z,434.615
2021-07-20T17:50:00Z,434.614
2021-07-20T18:00:00Z,434.614
2021-07-20T18:10:00Z,434.612
2021-07-20T18:20:00Z,434.611
2021-07-20T18:30:00Z,434.61
2021-07-20T18:40:00Z,434.609
2021-07-20T18:50:00Z,434.609
2021-07-20T19:00:00Z,434.607
2021-07-20T19:10:00Z,434.606
2021-07-20T19:20:00Z,434.605
2021-07-20T19:30:00Z,434.605
2021-07-20T19:40:00Z,434.604
2021-07-20T19:50:00Z,434.603
2021-07-20T20:00:00Z,434.601
2021-07-20T20:10:00Z,434.601
2021-07-20T20:20:00Z,434.601
2021-07-20T20:30:00Z,434.601
2021-07-20T20:40:00Z,434.6
2021-07-20T20:50:00Z,434.599
2021-07-20T21:00:00Z,434.599
2021-07-20T21:10:00Z,434.598
2021-07-20T21:20:00Z,434.597
2021-07-20T21:30:00Z,434.597
