Time,BAFU_2016_AbflussPneumatikoben
2021-07-18T14:35:00Z,886.429
2021-07-18T14:40:00Z,885.765
2021-07-18T14:45:00Z,884.217
2021-07-18T14:50:00Z,883.554
2021-07-18T14:55:00Z,882.007
2021-07-18T15:00:00Z,879.799
2021-07-18T15:05:00Z,878.476
2021-07-18T15:10:00Z,878.255
2021-07-18T15:15:00Z,878.917
2021-07-18T15:20:00Z,877.814
2021-07-18T15:25:00Z,875.83
2021-07-18T15:30:00Z,875.83
2021-07-18T15:35:00Z,873.847
2021-07-18T15:40:00Z,872.967
2021-07-18T15:45:00Z,872.306
2021-07-18T15:50:00Z,871.206
2021-07-18T15:55:00Z,870.766
2021-07-18T16:00:00Z,871.426
2021-07-18T16:05:00Z,871.206
2021-07-18T16:10:00Z,874.067
2021-07-18T16:15:00Z,870.766
2021-07-18T16:20:00Z,869.887
2021-07-18T16:25:00Z,870.107
2021-07-18T16:30:00Z,867.689
2021-07-18T16:35:00Z,867.03
2021-07-18T16:40:00Z,867.03
2021-07-18T16:45:00Z,862.203
2021-07-18T16:50:00Z,862.861
2021-07-18T16:55:00Z,861.546
2021-07-18T17:00:00Z,856.293
2021-07-18T17:05:00Z,855.855
2021-07-18T17:10:00Z,853.888
2021-07-18T17:15:00Z,854.544
2021-07-18T17:20:00Z,853.451
2021-07-18T17:25:00Z,852.36
2021-07-18T17:30:00Z,852.796
2021-07-18T17:35:00Z,852.141
2021-07-18T17:40:00Z,852.578
2021-07-18T17:45:00Z,853.233
2021-07-18T17:50:00Z,855.855
2021-07-18T17:55:00Z,858.699
2021-07-18T18:00:00Z,860.013
2021-07-18T18:05:00Z,861.108
2021-07-18T18:10:00Z,859.794
2021-07-18T18:15:00Z,860.013
2021-07-18T18:20:00Z,856.948
2021-07-18T18:25:00Z,858.042
2021-07-18T18:30:00Z,858.261
2021-07-18T18:35:00Z,859.355
2021-07-18T18:40:00Z,860.889
2021-07-18T18:45:00Z,862.642
2021-07-18T18:50:00Z,863.3
2021-07-18T18:55:00Z,864.835
2021-07-18T19:00:00Z,866.371
2021-07-18T19:05:00Z,867.03
2021-07-18T19:10:00Z,868.788
2021-07-18T19:15:00Z,871.206
2021-07-18T19:20:00Z,875.169
2021-07-18T19:25:00Z,876.711
2021-07-18T19:30:00Z,879.137
2021-07-18T19:35:00Z,878.476
2021-07-18T19:40:00Z,880.682
2021-07-18T19:45:00Z,879.799
2021-07-18T19:50:00Z,881.787
2021-07-18T19:55:00Z,878.034
2021-07-18T20:00:00Z,879.358
2021-07-18T20:05:00Z,882.228
2021-07-18T20:10:00Z,882.449
2021-07-18T20:15:00Z,881.345
2021-07-18T20:20:00Z,878.476
2021-07-18T20:25:00Z,876.05
2021-07-18T20:30:00Z,875.389
2021-07-18T20:35:00Z,874.508
2021-07-18T20:40:00Z,881.566
2021-07-18T20:45:00Z,880.903
2021-07-18T20:50:00Z,880.241
2021-07-18T20:55:00Z,878.917
2021-07-18T21:00:00Z,876.491
2021-07-18T21:05:00Z,876.491
2021-07-18T21:10:00Z,874.508
2021-07-18T21:15:00Z,874.067
2021-07-18T21:20:00Z,873.187
2021-07-18T21:25:00Z,871.426
2021-07-18T21:30:00Z,872.086
2021-07-18T21:35:00Z,871.426
2021-07-18T21:40:00Z,870.986
2021-07-18T21:45:00Z,867.689
2021-07-18T21:50:00Z,867.469
2021-07-18T21:55:00Z,865.055
2021-07-18T22:00:00Z,865.055
2021-07-18T22:05:00Z,864.177
2021-07-18T22:10:00Z,863.08
2021-07-18T22:15:00Z,860.013
2021-07-18T22:20:00Z,852.141
2021-07-18T22:25:00Z,852.36
2021-07-18T22:30:00Z,853.451
2021-07-18T22:35:00Z,853.233
2021-07-18T22:40:00Z,853.67
2021-07-18T22:45:00Z,853.888
2021-07-18T22:50:00Z,853.451
2021-07-18T22:55:00Z,853.888
2021-07-18T23:00:00Z,854.325
2021-07-18T23:05:00Z,853.451
2021-07-18T23:10:00Z,854.981
2021-07-18T23:15:00Z,855.637
2021-07-18T23:20:00Z,855.418
2021-07-18T23:25:00Z,856.293
2021-07-18T23:30:00Z,856.293
2021-07-18T23:35:00Z,860.232
2021-07-18T23:40:00Z,861.327
2021-07-18T23:45:00Z,862.423
2021-07-18T23:50:00Z,863.957
2021-07-18T23:55:00Z,864.396
2021-07-19T00:00:00Z,861.984
2021-07-19T00:05:00Z,861.765
2021-07-19T00:10:00Z,859.575
2021-07-19T00:15:00Z,859.575
2021-07-19T00:20:00Z,860.013
2021-07-19T00:25:00Z,860.013
2021-07-19T00:30:00Z,860.232
2021-07-19T00:35:00Z,860.232
2021-07-19T00:40:00Z,860.013
2021-07-19T00:45:00Z,860.232
2021-07-19T00:50:00Z,860.451
2021-07-19T00:55:00Z,860.013
2021-07-19T01:00:00Z,860.013
2021-07-19T01:05:00Z,860.232
2021-07-19T01:10:00Z,863.08
2021-07-19T01:15:00Z,862.423
2021-07-19T01:20:00Z,863.957
2021-07-19T01:25:00Z,865.493
2021-07-19T01:30:00Z,865.493
2021-07-19T01:35:00Z,865.493
2021-07-19T01:40:00Z,862.861
2021-07-19T01:45:00Z,861.765
2021-07-19T01:50:00Z,861.765
2021-07-19T01:55:00Z,862.203
2021-07-19T02:00:00Z,862.423
2021-07-19T02:05:00Z,863.957
2021-07-19T02:10:00Z,861.765
2021-07-19T02:15:00Z,862.423
2021-07-19T02:20:00Z,862.642
2021-07-19T02:25:00Z,863.3
2021-07-19T02:30:00Z,863.957
2021-07-19T02:35:00Z,866.371
2021-07-19T02:40:00Z,863.08
2021-07-19T02:45:00Z,863.08
2021-07-19T02:50:00Z,861.984
2021-07-19T02:55:00Z,863.957
2021-07-19T03:00:00Z,861.765
2021-07-19T03:05:00Z,858.918
2021-07-19T03:10:00Z,859.355
2021-07-19T03:15:00Z,860.232
2021-07-19T03:20:00Z,859.355
2021-07-19T03:25:00Z,855.637
2021-07-19T03:30:00Z,852.796
2021-07-19T03:35:00Z,856.73
2021-07-19T03:40:00Z,856.948
2021-07-19T03:45:00Z,855.199
2021-07-19T03:50:00Z,854.762
2021-07-19T03:55:00Z,853.67
2021-07-19T04:00:00Z,852.578
2021-07-19T04:05:00Z,852.796
2021-07-19T04:10:00Z,852.141
2021-07-19T04:15:00Z,851.923
2021-07-19T04:20:00Z,851.05
2021-07-19T04:25:00Z,852.36
2021-07-19T04:30:00Z,855.855
2021-07-19T04:35:00Z,849.523
2021-07-19T04:40:00Z,855.855
2021-07-19T04:45:00Z,858.699
2021-07-19T04:50:00Z,858.48
2021-07-19T04:55:00Z,859.355
2021-07-19T05:00:00Z,860.67
2021-07-19T05:05:00Z,860.67
2021-07-19T05:10:00Z,860.232
2021-07-19T05:15:00Z,861.765
2021-07-19T05:20:00Z,861.546
2021-07-19T05:25:00Z,862.423
2021-07-19T05:30:00Z,862.861
2021-07-19T05:35:00Z,861.327
2021-07-19T05:40:00Z,860.889
2021-07-19T05:45:00Z,862.203
2021-07-19T05:50:00Z,858.042
2021-07-19T05:55:00Z,858.699
2021-07-19T06:00:00Z,854.544
2021-07-19T06:05:00Z,861.327
2021-07-19T06:10:00Z,865.055
2021-07-19T06:15:00Z,862.642
2021-07-19T06:20:00Z,863.957
2021-07-19T06:25:00Z,859.137
2021-07-19T06:30:00Z,858.042
2021-07-19T06:35:00Z,862.423
2021-07-19T06:40:00Z,861.984
2021-07-19T06:45:00Z,858.918
2021-07-19T06:50:00Z,868.128
2021-07-19T06:55:00Z,863.08
2021-07-19T07:00:00Z,860.67
2021-07-19T07:05:00Z,864.177
2021-07-19T07:10:00Z,861.108
2021-07-19T07:15:00Z,865.493
2021-07-19T07:20:00Z,865.493
2021-07-19T07:25:00Z,857.386
2021-07-19T07:30:00Z,863.519
2021-07-19T07:35:00Z,861.327
2021-07-19T07:40:00Z,870.766
2021-07-19T07:45:00Z,879.358
2021-07-19T07:50:00Z,886.872
2021-07-19T07:55:00Z,893.741
2021-07-19T08:00:00Z,889.086
2021-07-19T08:05:00Z,890.415
2021-07-19T08:10:00Z,889.75
2021-07-19T08:15:00Z,886.429
2021-07-19T08:20:00Z,880.462
2021-07-19T08:25:00Z,873.187
2021-07-19T08:30:00Z,864.616
2021-07-19T08:35:00Z,856.293
2021-07-19T08:40:00Z,851.268
2021-07-19T08:45:00Z,844.295
2021-07-19T08:50:00Z,842.773
2021-07-19T08:55:00Z,839.73
2021-07-19T09:00:00Z,836.909
2021-07-19T09:05:00Z,835.174
2021-07-19T09:10:00Z,835.608
2021-07-19T09:15:00Z,835.174
2021-07-19T09:20:00Z,833.874
2021-07-19T09:25:00Z,834.741
2021-07-19T09:30:00Z,835.825
2021-07-19T09:35:00Z,835.174
2021-07-19T09:40:00Z,837.56
2021-07-19T09:45:00Z,838.862
2021-07-19T09:50:00Z,841.251
2021-07-19T09:55:00Z,842.773
2021-07-19T10:00:00Z,846.037
2021-07-19T10:05:00Z,847.779
2021-07-19T10:10:00Z,848.433
2021-07-19T10:15:00Z,852.141
2021-07-19T10:20:00Z,852.578
2021-07-19T10:25:00Z,848.433
2021-07-19T10:30:00Z,849.959
2021-07-19T10:35:00Z,852.36
2021-07-19T10:40:00Z,854.107
2021-07-19T10:45:00Z,855.637
2021-07-19T10:50:00Z,856.074
2021-07-19T10:55:00Z,855.199
2021-07-19T11:00:00Z,853.888
2021-07-19T11:05:00Z,851.268
2021-07-19T11:10:00Z,849.305
2021-07-19T11:15:00Z,846.254
2021-07-19T11:20:00Z,843.643
2021-07-19T11:25:00Z,842.12
2021-07-19T11:30:00Z,841.468
