Time,BAFU_2016_AbflussPneumatikoben
2021-07-16T04:25:00Z,918.257
2021-07-16T04:30:00Z,916.914
2021-07-16T04:35:00Z,917.361
2021-07-16T04:40:00Z,921.392
2021-07-16T04:45:00Z,916.243
2021-07-16T04:50:00Z,917.585
2021-07-16T04:55:00Z,916.466
2021-07-16T05:00:00Z,912.889
2021-07-16T05:05:00Z,912.666
2021-07-16T05:10:00Z,909.54
2021-07-16T05:15:00Z,906.64
2021-07-16T05:20:00Z,905.303
2021-07-16T05:25:00Z,908.87
2021-07-16T05:30:00Z,908.201
2021-07-16T05:35:00Z,906.863
2021-07-16T05:40:00Z,908.647
2021-07-16T05:45:00Z,911.102
2021-07-16T05:50:00Z,912.219
2021-07-16T05:55:00Z,909.763
2021-07-16T06:00:00Z,909.986
2021-07-16T06:05:00Z,911.326
2021-07-16T06:10:00Z,911.772
2021-07-16T06:15:00Z,909.986
2021-07-16T06:20:00Z,910.433
2021-07-16T06:25:00Z,909.763
2021-07-16T06:30:00Z,910.209
2021-07-16T06:35:00Z,907.755
2021-07-16T06:40:00Z,906.64
2021-07-16T06:45:00Z,909.986
2021-07-16T06:50:00Z,904.857
2021-07-16T06:55:00Z,905.971
2021-07-16T07:00:00Z,901.963
2021-07-16T07:05:00Z,908.647
2021-07-16T07:10:00Z,904.857
2021-07-16T07:15:00Z,908.201
2021-07-16T07:20:00Z,909.763
2021-07-16T07:25:00Z,911.772
2021-07-16T07:30:00Z,907.978
2021-07-16T07:35:00Z,907.309
2021-07-16T07:40:00Z,909.763
2021-07-16T07:45:00Z,913.783
2021-07-16T07:50:00Z,914.007
2021-07-16T07:55:00Z,916.69
2021-07-16T08:00:00Z,914.454
2021-07-16T08:05:00Z,916.914
2021-07-16T08:10:00Z,918.257
2021-07-16T08:15:00Z,921.616
2021-07-16T08:20:00Z,922.289
2021-07-16T08:25:00Z,920.944
2021-07-16T08:30:00Z,923.41
2021-07-16T08:35:00Z,923.858
2021-07-16T08:40:00Z,926.551
2021-07-16T08:45:00Z,923.186
2021-07-16T08:50:00Z,923.41
2021-07-16T08:55:00Z,927.225
2021-07-16T09:00:00Z,925.429
2021-07-16T09:05:00Z,926.551
2021-07-16T09:10:00Z,928.348
2021-07-16T09:15:00Z,925.653
2021-07-16T09:20:00Z,925.204
2021-07-16T09:25:00Z,925.653
2021-07-16T09:30:00Z,924.531
2021-07-16T09:35:00Z,923.41
2021-07-16T09:40:00Z,924.98
2021-07-16T09:45:00Z,925.429
2021-07-16T09:50:00Z,923.186
2021-07-16T09:55:00Z,918.257
2021-07-16T10:00:00Z,918.033
2021-07-16T10:05:00Z,914.007
2021-07-16T10:10:00Z,907.978
2021-07-16T10:15:00Z,907.086
2021-07-16T10:20:00Z,906.863
2021-07-16T10:25:00Z,908.647
2021-07-16T10:30:00Z,910.209
2021-07-16T10:35:00Z,912.889
2021-07-16T10:40:00Z,914.007
2021-07-16T10:45:00Z,910.433
2021-07-16T10:50:00Z,911.996
2021-07-16T10:55:00Z,912.442
2021-07-16T11:00:00Z,913.56
2021-07-16T11:05:00Z,914.901
2021-07-16T11:10:00Z,924.531
2021-07-16T11:15:00Z,931.719
2021-07-16T11:20:00Z,939.601
2021-07-16T11:25:00Z,944.566
2021-07-16T11:30:00Z,946.6
2021-07-16T11:35:00Z,948.861
2021-07-16T11:40:00Z,953.161
2021-07-16T11:45:00Z,953.161
2021-07-16T11:50:00Z,953.614
2021-07-16T11:55:00Z,951.123
2021-07-16T12:00:00Z,948.408
2021-07-16T12:05:00Z,945.018
2021-07-16T12:10:00Z,943.888
2021-07-16T12:15:00Z,942.76
2021-07-16T12:20:00Z,941.857
2021-07-16T12:25:00Z,944.792
2021-07-16T12:30:00Z,945.018
2021-07-16T12:35:00Z,945.922
2021-07-16T12:40:00Z,946.147
2021-07-16T12:45:00Z,953.388
2021-07-16T12:50:00Z,960.418
2021-07-16T12:55:00Z,962.461
2021-07-16T13:00:00Z,968.829
2021-07-16T13:05:00Z,970.423
2021-07-16T13:10:00Z,972.929
2021-07-16T13:15:00Z,974.752
2021-07-16T13:20:00Z,975.665
2021-07-16T13:25:00Z,975.437
2021-07-16T13:30:00Z,975.665
2021-07-16T13:35:00Z,976.349
2021-07-16T13:40:00Z,977.49
2021-07-16T13:45:00Z,978.86
2021-07-16T13:50:00Z,992.588
2021-07-16T13:55:00Z,1000.621
2021-07-16T14:00:00Z,1003.609
2021-07-16T14:05:00Z,1008.673
2021-07-16T14:10:00Z,1010.285
2021-07-16T14:15:00Z,1012.59
2021-07-16T14:20:00Z,1013.743
2021-07-16T14:25:00Z,1013.513
2021-07-16T14:30:00Z,1013.282
2021-07-16T14:35:00Z,1013.743
2021-07-16T14:40:00Z,1013.051
2021-07-16T14:45:00Z,1013.282
2021-07-16T14:50:00Z,1012.821
2021-07-16T14:55:00Z,1013.051
2021-07-16T15:00:00Z,1013.051
2021-07-16T15:05:00Z,1013.051
2021-07-16T15:10:00Z,1013.282
2021-07-16T15:15:00Z,1013.051
2021-07-16T15:20:00Z,1013.513
2021-07-16T15:25:00Z,1013.513
2021-07-16T15:30:00Z,1013.513
2021-07-16T15:35:00Z,1014.205
2021-07-16T15:40:00Z,1014.205
2021-07-16T15:45:00Z,1015.127
2021-07-16T15:50:00Z,1015.589
2021-07-16T15:55:00Z,1014.435
2021-07-16T16:00:00Z,1013.974
2021-07-16T16:05:00Z,1012.36
2021-07-16T16:10:00Z,1011.668
2021-07-16T16:15:00Z,1010.516
2021-07-16T16:20:00Z,1009.133
2021-07-16T16:25:00Z,1002.69
2021-07-16T16:30:00Z,982.058
2021-07-16T16:35:00Z,976.349
2021-07-16T16:40:00Z,975.437
2021-07-16T16:45:00Z,964.734
2021-07-16T16:50:00Z,965.416
2021-07-16T16:55:00Z,961.78
2021-07-16T17:00:00Z,957.014
2021-07-16T17:05:00Z,954.52
2021-07-16T17:10:00Z,949.992
2021-07-16T17:15:00Z,944.792
2021-07-16T17:20:00Z,942.534
2021-07-16T17:25:00Z,940.729
2021-07-16T17:30:00Z,938.474
2021-07-16T17:35:00Z,935.545
2021-07-16T17:40:00Z,932.844
2021-07-16T17:45:00Z,926.102
2021-07-16T17:50:00Z,920.944
2021-07-16T17:55:00Z,912.219
2021-07-16T18:00:00Z,907.086
2021-07-16T18:05:00Z,903.298
2021-07-16T18:10:00Z,899.071
2021-07-16T18:15:00Z,894.85
2021-07-16T18:20:00Z,889.972
2021-07-16T18:25:00Z,885.102
2021-07-16T18:30:00Z,877.373
2021-07-16T18:35:00Z,870.107
2021-07-16T18:40:00Z,863.3
2021-07-16T18:45:00Z,857.824
2021-07-16T18:50:00Z,852.36
2021-07-16T18:55:00Z,848.215
2021-07-16T19:00:00Z,844.731
2021-07-16T19:05:00Z,842.773
2021-07-16T19:10:00Z,839.513
2021-07-16T19:15:00Z,837.777
2021-07-16T19:20:00Z,836.909
2021-07-16T19:25:00Z,837.343
2021-07-16T19:30:00Z,837.343
2021-07-16T19:35:00Z,836.475
2021-07-16T19:40:00Z,837.777
2021-07-16T19:45:00Z,844.731
2021-07-16T19:50:00Z,848.433
2021-07-16T19:55:00Z,851.05
2021-07-16T20:00:00Z,854.544
2021-07-16T20:05:00Z,851.705
2021-07-16T20:10:00Z,852.578
