Time,BAFU_2063_AbflussPneumatikoben
2021-07-26T15:15:00Z,783.275
2021-07-26T15:20:00Z,783.644
2021-07-26T15:25:00Z,782.906
2021-07-26T15:30:00Z,783.275
2021-07-26T15:35:00Z,784.013
2021-07-26T15:40:00Z,784.013
2021-07-26T15:45:00Z,784.013
2021-07-26T15:50:00Z,782.537
2021-07-26T15:55:00Z,782.906
2021-07-26T16:00:00Z,781.429
2021-07-26T16:05:00Z,781.429
2021-07-26T16:10:00Z,779.218
2021-07-26T16:15:00Z,777.376
2021-07-26T16:20:00Z,776.641
2021-07-26T16:25:00Z,774.068
2021-07-26T16:30:00Z,771.132
2021-07-26T16:35:00Z,767.469
2021-07-26T16:40:00Z,764.544
2021-07-26T16:45:00Z,761.624
2021-07-26T16:50:00Z,760.166
2021-07-26T16:55:00Z,757.253
2021-07-26T17:00:00Z,755.798
2021-07-26T17:05:00Z,755.435
2021-07-26T17:10:00Z,754.346
2021-07-26T17:15:00Z,753.983
2021-07-26T17:20:00Z,753.257
2021-07-26T17:25:00Z,752.168
2021-07-26T17:30:00Z,751.442
2021-07-26T17:35:00Z,752.168
2021-07-26T17:40:00Z,749.631
2021-07-26T17:45:00Z,749.269
2021-07-26T17:50:00Z,749.631
2021-07-26T17:55:00Z,748.182
2021-07-26T18:00:00Z,745.291
2021-07-26T18:05:00Z,739.521
2021-07-26T18:10:00Z,733.412
2021-07-26T18:15:00Z,727.326
2021-07-26T18:20:00Z,721.618
2021-07-26T18:25:00Z,719.127
2021-07-26T18:30:00Z,720.194
2021-07-26T18:35:00Z,725.183
2021-07-26T18:40:00Z,734.489
2021-07-26T18:45:00Z,747.821
2021-07-26T18:50:00Z,761.989
2021-07-26T18:55:00Z,775.906
2021-07-26T19:00:00Z,788.451
2021-07-26T19:05:00Z,795.872
2021-07-26T19:10:00Z,803.698
2021-07-26T19:15:00Z,807.811
2021-07-26T19:20:00Z,809.684
2021-07-26T19:25:00Z,808.56
2021-07-26T19:30:00Z,807.062
2021-07-26T19:35:00Z,802.579
2021-07-26T19:40:00Z,796.617
2021-07-26T19:45:00Z,789.934
2021-07-26T19:50:00Z,782.906
2021-07-26T19:55:00Z,778.85
2021-07-26T20:00:00Z,774.068
2021-07-26T20:05:00Z,770.398
2021-07-26T20:10:00Z,767.835
2021-07-26T20:15:00Z,766.371
2021-07-26T20:20:00Z,764.544
2021-07-26T20:25:00Z,765.64
2021-07-26T20:30:00Z,766.005
2021-07-26T20:35:00Z,766.005
2021-07-26T20:40:00Z,766.371
2021-07-26T20:45:00Z,766.371
2021-07-26T20:50:00Z,766.371
2021-07-26T20:55:00Z,765.275
2021-07-26T21:00:00Z,765.275
2021-07-26T21:05:00Z,764.544
2021-07-26T21:10:00Z,763.814
2021-07-26T21:15:00Z,763.083
2021-07-26T21:20:00Z,761.259
2021-07-26T21:25:00Z,760.53
2021-07-26T21:30:00Z,758.708
2021-07-26T21:35:00Z,758.345
2021-07-26T21:40:00Z,757.617
2021-07-26T21:45:00Z,757.253
2021-07-26T21:50:00Z,755.798
2021-07-26T21:55:00Z,754.709
2021-07-26T22:00:00Z,753.257
2021-07-26T22:05:00Z,752.531
2021-07-26T22:10:00Z,751.08
2021-07-26T22:15:00Z,751.442
2021-07-26T22:20:00Z,750.356
2021-07-26T22:25:00Z,749.993
2021-07-26T22:30:00Z,749.993
2021-07-26T22:35:00Z,749.631
2021-07-26T22:40:00Z,749.993
2021-07-26T22:45:00Z,750.356
2021-07-26T22:50:00Z,751.08
2021-07-26T22:55:00Z,751.08
2021-07-26T23:00:00Z,752.168
2021-07-26T23:05:00Z,752.894
2021-07-26T23:10:00Z,753.62
2021-07-26T23:15:00Z,754.346
2021-07-26T23:20:00Z,755.072
2021-07-26T23:25:00Z,756.162
2021-07-26T23:30:00Z,757.617
2021-07-26T23:35:00Z,758.708
