Time,BAFU_2139_AbflussPneumatik
2021-07-14T00:15:00Z,12.598
2021-07-14T00:20:00Z,12.574
2021-07-14T00:25:00Z,12.574
2021-07-14T00:30:00Z,12.574
2021-07-14T00:35:00Z,12.574
2021-07-14T00:40:00Z,12.55
2021-07-14T00:45:00Z,12.526
2021-07-14T00:50:00Z,12.526
2021-07-14T00:55:00Z,12.526
2021-07-14T01:00:00Z,12.502
2021-07-14T01:05:00Z,12.479
2021-07-14T01:10:00Z,12.479
2021-07-14T01:15:00Z,12.455
2021-07-14T01:20:00Z,12.455
2021-07-14T01:25:00Z,12.431
2021-07-14T01:30:00Z,12.431
2021-07-14T01:35:00Z,12.408
2021-07-14T01:40:00Z,12.384
2021-07-14T01:45:00Z,12.36
2021-07-14T01:50:00Z,12.337
2021-07-14T01:55:00Z,12.313
2021-07-14T02:00:00Z,12.289
2021-07-14T02:05:00Z,12.242
2021-07-14T02:10:00Z,12.242
2021-07-14T02:15:00Z,12.218
2021-07-14T02:20:00Z,12.195
2021-07-14T02:25:00Z,12.171
2021-07-14T02:30:00Z,12.148
2021-07-14T02:35:00Z,12.124
2021-07-14T02:40:00Z,12.124
2021-07-14T02:45:00Z,12.101
2021-07-14T02:50:00Z,12.101
2021-07-14T02:55:00Z,12.054
2021-07-14T03:00:00Z,12.054
2021-07-14T03:05:00Z,12.054
2021-07-14T03:10:00Z,12.007
2021-07-14T03:15:00Z,12.007
2021-07-14T03:20:00Z,12.007
2021-07-14T03:25:00Z,11.984
2021-07-14T03:30:00Z,11.984
2021-07-14T03:35:00Z,11.984
2021-07-14T03:40:00Z,11.96
2021-07-14T03:45:00Z,11.96
2021-07-14T03:50:00Z,11.96
2021-07-14T03:55:00Z,11.937
2021-07-14T04:00:00Z,11.96
2021-07-14T04:05:00Z,11.937
2021-07-14T04:10:00Z,11.96
2021-07-14T04:15:00Z,11.937
2021-07-14T04:20:00Z,11.937
2021-07-14T04:25:00Z,11.937
2021-07-14T04:30:00Z,11.914
2021-07-14T04:35:00Z,11.914
2021-07-14T04:40:00Z,11.914
2021-07-14T04:45:00Z,11.914
2021-07-14T04:50:00Z,11.914
2021-07-14T04:55:00Z,11.914
2021-07-14T05:00:00Z,11.89
2021-07-14T05:05:00Z,11.89
2021-07-14T05:10:00Z,11.867
2021-07-14T05:15:00Z,11.867
2021-07-14T05:20:00Z,11.867
2021-07-14T05:25:00Z,11.844
2021-07-14T05:30:00Z,11.844
2021-07-14T05:35:00Z,11.844
2021-07-14T05:40:00Z,11.82
2021-07-14T05:45:00Z,11.82
2021-07-14T05:50:00Z,11.82
2021-07-14T05:55:00Z,11.797
2021-07-14T06:00:00Z,11.797
2021-07-14T06:05:00Z,11.797
2021-07-14T06:10:00Z,11.797
2021-07-14T06:15:00Z,11.797
2021-07-14T06:20:00Z,11.797
2021-07-14T06:25:00Z,11.797
2021-07-14T06:30:00Z,11.797
2021-07-14T06:35:00Z,11.797
2021-07-14T06:40:00Z,11.797
2021-07-14T06:45:00Z,11.797
2021-07-14T06:50:00Z,11.797
2021-07-14T06:55:00Z,11.797
2021-07-14T07:00:00Z,11.797
2021-07-14T07:05:00Z,11.774
2021-07-14T07:10:00Z,11.751
2021-07-14T07:15:00Z,11.751
2021-07-14T07:20:00Z,11.727
2021-07-14T07:25:00Z,11.727
2021-07-14T07:30:00Z,11.727
2021-07-14T07:35:00Z,11.727
2021-07-14T07:40:00Z,11.727
2021-07-14T07:45:00Z,11.727
2021-07-14T07:50:00Z,11.727
2021-07-14T07:55:00Z,11.727
2021-07-14T08:00:00Z,11.727
2021-07-14T08:05:00Z,11.751
2021-07-14T08:10:00Z,11.797
2021-07-14T08:15:00Z,11.82
2021-07-14T08:20:00Z,11.867
2021-07-14T08:25:00Z,11.96
2021-07-14T08:30:00Z,12.054
2021-07-14T08:35:00Z,12.148
2021-07-14T08:40:00Z,12.242
2021-07-14T08:45:00Z,12.384
2021-07-14T08:50:00Z,12.55
2021-07-14T08:55:00Z,12.717
