Time,BAFU_2139_AbflussPneumatik
2021-07-17T21:25:00Z,22.553
2021-07-17T21:30:00Z,22.524
2021-07-17T21:35:00Z,22.494
2021-07-17T21:40:00Z,22.435
2021-07-17T21:45:00Z,22.406
2021-07-17T21:50:00Z,22.376
2021-07-17T21:55:00Z,22.317
2021-07-17T22:00:00Z,22.317
2021-07-17T22:05:00Z,22.288
2021-07-17T22:10:00Z,22.259
2021-07-17T22:15:00Z,22.259
2021-07-17T22:20:00Z,22.2
2021-07-17T22:25:00Z,22.17
2021-07-17T22:30:00Z,22.141
2021-07-17T22:35:00Z,22.141
2021-07-17T22:40:00Z,22.082
2021-07-17T22:45:00Z,22.053
2021-07-17T22:50:00Z,22.024
2021-07-17T22:55:00Z,21.995
2021-07-17T23:00:00Z,21.995
2021-07-17T23:05:00Z,21.965
2021-07-17T23:10:00Z,21.965
2021-07-17T23:15:00Z,21.936
2021-07-17T23:20:00Z,21.907
2021-07-17T23:25:00Z,21.877
2021-07-17T23:30:00Z,21.877
2021-07-17T23:35:00Z,21.848
2021-07-17T23:40:00Z,21.848
2021-07-17T23:45:00Z,21.848
2021-07-17T23:50:00Z,21.79
2021-07-17T23:55:00Z,21.761
2021-07-18T00:00:00Z,21.79
2021-07-18T00:05:00Z,21.79
2021-07-18T00:10:00Z,21.79
2021-07-18T00:15:00Z,21.79
2021-07-18T00:20:00Z,21.761
2021-07-18T00:25:00Z,21.79
2021-07-18T00:30:00Z,21.819
2021-07-18T00:35:00Z,21.819
2021-07-18T00:40:00Z,21.848
2021-07-18T00:45:00Z,21.877
2021-07-18T00:50:00Z,21.877
2021-07-18T00:55:00Z,21.877
2021-07-18T01:00:00Z,21.877
2021-07-18T01:05:00Z,21.907
2021-07-18T01:10:00Z,21.936
2021-07-18T01:15:00Z,21.907
2021-07-18T01:20:00Z,21.965
2021-07-18T01:25:00Z,21.965
2021-07-18T01:30:00Z,22.024
2021-07-18T01:35:00Z,22.053
2021-07-18T01:40:00Z,22.082
2021-07-18T01:45:00Z,22.112
2021-07-18T01:50:00Z,22.141
2021-07-18T01:55:00Z,22.141
2021-07-18T02:00:00Z,22.17
2021-07-18T02:05:00Z,22.17
2021-07-18T02:10:00Z,22.229
2021-07-18T02:15:00Z,22.2
2021-07-18T02:20:00Z,22.259
2021-07-18T02:25:00Z,22.259
2021-07-18T02:30:00Z,22.288
2021-07-18T02:35:00Z,22.317
2021-07-18T02:40:00Z,22.317
2021-07-18T02:45:00Z,22.376
2021-07-18T02:50:00Z,22.406
2021-07-18T02:55:00Z,22.435
2021-07-18T03:00:00Z,22.465
2021-07-18T03:05:00Z,22.553
2021-07-18T03:10:00Z,22.583
2021-07-18T03:15:00Z,22.642
2021-07-18T03:20:00Z,22.701
2021-07-18T03:25:00Z,22.76
2021-07-18T03:30:00Z,22.82
2021-07-18T03:35:00Z,22.849
2021-07-18T03:40:00Z,22.909
2021-07-18T03:45:00Z,22.938
2021-07-18T03:50:00Z,22.968
2021-07-18T03:55:00Z,23.027
2021-07-18T04:00:00Z,23.027
2021-07-18T04:05:00Z,23.057
2021-07-18T04:10:00Z,23.087
2021-07-18T04:15:00Z,23.087
2021-07-18T04:20:00Z,23.117
2021-07-18T04:25:00Z,23.147
2021-07-18T04:30:00Z,23.176
2021-07-18T04:35:00Z,23.176
2021-07-18T04:40:00Z,23.206
2021-07-18T04:45:00Z,23.206
2021-07-18T04:50:00Z,23.236
2021-07-18T04:55:00Z,23.266
2021-07-18T05:00:00Z,23.266
2021-07-18T05:05:00Z,23.266
2021-07-18T05:10:00Z,23.295
2021-07-18T05:15:00Z,23.295
2021-07-18T05:20:00Z,23.295
2021-07-18T05:25:00Z,23.325
