Time,BAFU_2207_PegelDrucksondeSchacht
2021-07-17T13:20:00Z,434.913
2021-07-17T13:30:00Z,434.917
2021-07-17T13:40:00Z,434.915
2021-07-17T13:50:00Z,434.912
2021-07-17T14:00:00Z,434.913
2021-07-17T14:10:00Z,434.911
2021-07-17T14:20:00Z,434.915
2021-07-17T14:30:00Z,434.909
2021-07-17T14:40:00Z,434.908
2021-07-17T14:50:00Z,434.912
2021-07-17T15:00:00Z,434.91
2021-07-17T15:10:00Z,434.912
2021-07-17T15:20:00Z,434.903
2021-07-17T15:30:00Z,434.909
2021-07-17T15:40:00Z,434.908
2021-07-17T15:50:00Z,434.909
2021-07-17T16:00:00Z,434.905
2021-07-17T16:10:00Z,434.901
2021-07-17T16:20:00Z,434.904
2021-07-17T16:30:00Z,434.905
2021-07-17T16:40:00Z,434.903
2021-07-17T16:50:00Z,434.9
2021-07-17T17:00:00Z,434.9
2021-07-17T17:10:00Z,434.904
2021-07-17T17:20:00Z,434.904
2021-07-17T17:30:00Z,434.898
2021-07-17T17:40:00Z,434.899
2021-07-17T17:50:00Z,434.9
2021-07-17T18:00:00Z,434.902
2021-07-17T18:10:00Z,434.898
2021-07-17T18:20:00Z,434.896
2021-07-17T18:30:00Z,434.899
2021-07-17T18:40:00Z,434.898
2021-07-17T18:50:00Z,434.899
2021-07-17T19:00:00Z,434.894
2021-07-17T19:10:00Z,434.895
2021-07-17T19:20:00Z,434.897
2021-07-17T19:30:00Z,434.895
2021-07-17T19:40:00Z,434.896
2021-07-17T19:50:00Z,434.889
2021-07-17T20:00:00Z,434.895
2021-07-17T20:10:00Z,434.894
2021-07-17T20:20:00Z,434.893
2021-07-17T20:30:00Z,434.891
2021-07-17T20:40:00Z,434.888
2021-07-17T20:50:00Z,434.896
2021-07-17T21:00:00Z,434.889
2021-07-17T21:10:00Z,434.889
2021-07-17T21:20:00Z,434.886
2021-07-17T21:30:00Z,434.89
2021-07-17T21:40:00Z,434.892
2021-07-17T21:50:00Z,434.885
2021-07-17T22:00:00Z,434.886
2021-07-17T22:10:00Z,434.887
2021-07-17T22:20:00Z,434.888
2021-07-17T22:30:00Z,434.887
2021-07-17T22:40:00Z,434.882
2021-07-17T22:50:00Z,434.885
2021-07-17T23:00:00Z,434.886
2021-07-17T23:10:00Z,434.886
2021-07-17T23:20:00Z,434.882
2021-07-17T23:30:00Z,434.884
2021-07-17T23:40:00Z,434.885
2021-07-17T23:50:00Z,434.885
2021-07-18T00:00:00Z,434.882
2021-07-18T00:10:00Z,434.88
2021-07-18T00:20:00Z,434.878
2021-07-18T00:30:00Z,434.884
2021-07-18T00:40:00Z,434.881
2021-07-18T00:50:00Z,434.88
2021-07-18T01:00:00Z,434.875
2021-07-18T01:10:00Z,434.88
2021-07-18T01:20:00Z,434.884
2021-07-18T01:30:00Z,434.877
2021-07-18T01:40:00Z,434.877
2021-07-18T01:50:00Z,434.877
2021-07-18T02:00:00Z,434.88
2021-07-18T02:10:00Z,434.88
2021-07-18T02:20:00Z,434.873
2021-07-18T02:30:00Z,434.878
2021-07-18T02:40:00Z,434.877
2021-07-18T02:50:00Z,434.877
2021-07-18T03:00:00Z,434.872
2021-07-18T03:10:00Z,434.873
2021-07-18T03:20:00Z,434.876
2021-07-18T03:30:00Z,434.874
2021-07-18T03:40:00Z,434.872
2021-07-18T03:50:00Z,434.871
2021-07-18T04:00:00Z,434.873
2021-07-18T04:10:00Z,434.874
2021-07-18T04:20:00Z,434.873
2021-07-18T04:30:00Z,434.872
2021-07-18T04:40:00Z,434.869
2021-07-18T04:50:00Z,434.873
2021-07-18T05:00:00Z,434.875
2021-07-18T05:10:00Z,434.87
2021-07-18T05:20:00Z,434.87
2021-07-18T05:30:00Z,434.869
2021-07-18T05:40:00Z,434.872
2021-07-18T05:50:00Z,434.869
2021-07-18T06:00:00Z,434.867
2021-07-18T06:10:00Z,434.868
2021-07-18T06:20:00Z,434.87
2021-07-18T06:30:00Z,434.869
2021-07-18T06:40:00Z,434.868
2021-07-18T06:50:00Z,434.865
2021-07-18T07:00:00Z,434.867
2021-07-18T07:10:00Z,434.868
2021-07-18T07:20:00Z,434.868
2021-07-18T07:30:00Z,434.865
2021-07-18T07:40:00Z,434.867
2021-07-18T07:50:00Z,434.865
2021-07-18T08:00:00Z,434.867
2021-07-18T08:10:00Z,434.864
2021-07-18T08:20:00Z,434.864
2021-07-18T08:30:00Z,434.862
2021-07-18T08:40:00Z,434.865
2021-07-18T08:50:00Z,434.862
2021-07-18T09:00:00Z,434.864
2021-07-18T09:10:00Z,434.858
2021-07-18T09:20:00Z,434.863
2021-07-18T09:30:00Z,434.861
2021-07-18T09:40:00Z,434.86
2021-07-18T09:50:00Z,434.86
2021-07-18T10:00:00Z,434.859
2021-07-18T10:10:00Z,434.861
2021-07-18T10:20:00Z,434.858
2021-07-18T10:30:00Z,434.858
2021-07-18T10:40:00Z,434.859
2021-07-18T10:50:00Z,434.859
2021-07-18T11:00:00Z,434.859
2021-07-18T11:10:00Z,434.858
2021-07-18T11:20:00Z,434.857
2021-07-18T11:30:00Z,434.858
2021-07-18T11:40:00Z,434.857
2021-07-18T11:50:00Z,434.855
2021-07-18T12:00:00Z,434.854
2021-07-18T12:10:00Z,434.856
2021-07-18T12:20:00Z,434.856
2021-07-18T12:30:00Z,434.855
2021-07-18T12:40:00Z,434.853
2021-07-18T12:50:00Z,434.853
2021-07-18T13:00:00Z,434.855
2021-07-18T13:10:00Z,434.854
2021-07-18T13:20:00Z,434.854
2021-07-18T13:30:00Z,434.851
2021-07-18T13:40:00Z,434.854
2021-07-18T13:50:00Z,434.853
2021-07-18T14:00:00Z,434.852
2021-07-18T14:10:00Z,434.85
2021-07-18T14:20:00Z,434.851
2021-07-18T14:30:00Z,434.851
2021-07-18T14:40:00Z,434.851
2021-07-18T14:50:00Z,434.848
2021-07-18T15:00:00Z,434.849
2021-07-18T15:10:00Z,434.848
2021-07-18T15:20:00Z,434.85
2021-07-18T15:30:00Z,434.849
2021-07-18T15:40:00Z,434.849
2021-07-18T15:50:00Z,434.847
2021-07-18T16:00:00Z,434.85
2021-07-18T16:10:00Z,434.847
2021-07-18T16:20:00Z,434.848
2021-07-18T16:30:00Z,434.845
2021-07-18T16:40:00Z,434.847
2021-07-18T16:50:00Z,434.847
2021-07-18T17:00:00Z,434.844
2021-07-18T17:10:00Z,434.844
2021-07-18T17:20:00Z,434.842
2021-07-18T17:30:00Z,434.846
2021-07-18T17:40:00Z,434.842
2021-07-18T17:50:00Z,434.842
2021-07-18T18:00:00Z,434.84
2021-07-18T18:10:00Z,434.839
2021-07-18T18:20:00Z,434.842
2021-07-18T18:30:00Z,434.838
2021-07-18T18:40:00Z,434.839
2021-07-18T18:50:00Z,434.837
2021-07-18T19:00:00Z,434.838
2021-07-18T19:10:00Z,434.836
2021-07-18T19:20:00Z,434.836
2021-07-18T19:30:00Z,434.834
2021-07-18T19:40:00Z,434.836
2021-07-18T19:50:00Z,434.832
2021-07-18T20:00:00Z,434.832
2021-07-18T20:10:00Z,434.831
2021-07-18T20:20:00Z,434.831
2021-07-18T20:30:00Z,434.831
2021-07-18T20:40:00Z,434.829
2021-07-18T20:50:00Z,434.829
2021-07-18T21:00:00Z,434.829
2021-07-18T21:10:00Z,434.829
2021-07-18T21:20:00Z,434.828
2021-07-18T21:30:00Z,434.826
2021-07-18T21:40:00Z,434.826
2021-07-18T21:50:00Z,434.827
2021-07-18T22:00:00Z,434.824
2021-07-18T22:10:00Z,434.822
2021-07-18T22:20:00Z,434.82
2021-07-18T22:30:00Z,434.824
2021-07-18T22:40:00Z,434.823
2021-07-18T22:50:00Z,434.82
2021-07-18T23:00:00Z,434.819
2021-07-18T23:10:00Z,434.82
2021-07-18T23:20:00Z,434.823
2021-07-18T23:30:00Z,434.819
2021-07-18T23:40:00Z,434.819
2021-07-18T23:50:00Z,434.815
2021-07-19T00:00:00Z,434.82
2021-07-19T00:10:00Z,434.816
2021-07-19T00:20:00Z,434.816
2021-07-19T00:30:00Z,434.813
2021-07-19T00:40:00Z,434.815
2021-07-19T00:50:00Z,434.816
2021-07-19T01:00:00Z,434.812
2021-07-19T01:10:00Z,434.811
2021-07-19T01:20:00Z,434.81
2021-07-19T01:30:00Z,434.813
2021-07-19T01:40:00Z,434.812
2021-07-19T01:50:00Z,434.808
2021-07-19T02:00:00Z,434.808
2021-07-19T02:10:00Z,434.807
2021-07-19T02:20:00Z,434.81
2021-07-19T02:30:00Z,434.806
2021-07-19T02:40:00Z,434.805
2021-07-19T02:50:00Z,434.804
2021-07-19T03:00:00Z,434.806
2021-07-19T03:10:00Z,434.805
2021-07-19T03:20:00Z,434.803
2021-07-19T03:30:00Z,434.803
2021-07-19T03:40:00Z,434.803
2021-07-19T03:50:00Z,434.804
2021-07-19T04:00:00Z,434.799
2021-07-19T04:10:00Z,434.799
2021-07-19T04:20:00Z,434.8
2021-07-19T04:30:00Z,434.8
2021-07-19T04:40:00Z,434.798
2021-07-19T04:50:00Z,434.796
2021-07-19T05:00:00Z,434.796
2021-07-19T05:10:00Z,434.796
2021-07-19T05:20:00Z,434.796
2021-07-19T05:30:00Z,434.793
2021-07-19T05:40:00Z,434.792
2021-07-19T05:50:00Z,434.792
2021-07-19T06:00:00Z,434.794
2021-07-19T06:10:00Z,434.792
2021-07-19T06:20:00Z,434.788
2021-07-19T06:30:00Z,434.789
2021-07-19T06:40:00Z,434.789
2021-07-19T06:50:00Z,434.789
2021-07-19T07:00:00Z,434.787
2021-07-19T07:10:00Z,434.785
2021-07-19T07:20:00Z,434.788
2021-07-19T07:30:00Z,434.786
2021-07-19T07:40:00Z,434.785
2021-07-19T07:50:00Z,434.783
2021-07-19T08:00:00Z,434.786
2021-07-19T08:10:00Z,434.784
2021-07-19T08:20:00Z,434.784
2021-07-19T08:30:00Z,434.78
2021-07-19T08:40:00Z,434.784
2021-07-19T08:50:00Z,434.78
2021-07-19T09:00:00Z,434.782
2021-07-19T09:10:00Z,434.781
2021-07-19T09:20:00Z,434.78
2021-07-19T09:30:00Z,434.78
2021-07-19T09:40:00Z,434.776
2021-07-19T09:50:00Z,434.779
2021-07-19T10:00:00Z,434.774
2021-07-19T10:10:00Z,434.775
2021-07-19T10:20:00Z,434.775
2021-07-19T10:30:00Z,434.773
2021-07-19T10:40:00Z,434.773
2021-07-19T10:50:00Z,434.771
2021-07-19T11:00:00Z,434.772
2021-07-19T11:10:00Z,434.77
2021-07-19T11:20:00Z,434.768
2021-07-19T11:30:00Z,434.769
2021-07-19T11:40:00Z,434.767
2021-07-19T11:50:00Z,434.767
2021-07-19T12:00:00Z,434.764
2021-07-19T12:10:00Z,434.766
2021-07-19T12:20:00Z,434.765
2021-07-19T12:30:00Z,434.764
2021-07-19T12:40:00Z,434.762
2021-07-19T12:50:00Z,434.763
2021-07-19T13:00:00Z,434.761
2021-07-19T13:10:00Z,434.76
2021-07-19T13:20:00Z,434.758
2021-07-19T13:30:00Z,434.759
2021-07-19T13:40:00Z,434.759
2021-07-19T13:50:00Z,434.756
2021-07-19T14:00:00Z,434.756
2021-07-19T14:10:00Z,434.755
2021-07-19T14:20:00Z,434.754
2021-07-19T14:30:00Z,434.753
2021-07-19T14:40:00Z,434.752
2021-07-19T14:50:00Z,434.752
2021-07-19T15:00:00Z,434.751
2021-07-19T15:10:00Z,434.749
2021-07-19T15:20:00Z,434.749
2021-07-19T15:30:00Z,434.748
2021-07-19T15:40:00Z,434.747
2021-07-19T15:50:00Z,434.745
2021-07-19T16:00:00Z,434.744
2021-07-19T16:10:00Z,434.744
2021-07-19T16:20:00Z,434.743
2021-07-19T16:30:00Z,434.742
2021-07-19T16:40:00Z,434.74
2021-07-19T16:50:00Z,434.74
2021-07-19T17:00:00Z,434.739
2021-07-19T17:10:00Z,434.738
2021-07-19T17:20:00Z,434.738
2021-07-19T17:30:00Z,434.735
2021-07-19T17:40:00Z,434.737
2021-07-19T17:50:00Z,434.735
2021-07-19T18:00:00Z,434.735
2021-07-19T18:10:00Z,434.733
2021-07-19T18:20:00Z,434.731
2021-07-19T18:30:00Z,434.734
2021-07-19T18:40:00Z,434.733
2021-07-19T18:50:00Z,434.731
2021-07-19T19:00:00Z,434.728
2021-07-19T19:10:00Z,434.727
2021-07-19T19:20:00Z,434.73
2021-07-19T19:30:00Z,434.726
2021-07-19T19:40:00Z,434.725
2021-07-19T19:50:00Z,434.725
2021-07-19T20:00:00Z,434.726
2021-07-19T20:10:00Z,434.728
2021-07-19T20:20:00Z,434.722
2021-07-19T20:30:00Z,434.724
2021-07-19T20:40:00Z,434.723
2021-07-19T20:50:00Z,434.725
2021-07-19T21:00:00Z,434.722
2021-07-19T21:10:00Z,434.721
2021-07-19T21:20:00Z,434.723
2021-07-19T21:30:00Z,434.722
2021-07-19T21:40:00Z,434.721
2021-07-19T21:50:00Z,434.718
2021-07-19T22:00:00Z,434.718
2021-07-19T22:10:00Z,434.72
2021-07-19T22:20:00Z,434.718
2021-07-19T22:30:00Z,434.717
2021-07-19T22:40:00Z,434.716
2021-07-19T22:50:00Z,434.717
2021-07-19T23:00:00Z,434.716
2021-07-19T23:10:00Z,434.715
2021-07-19T23:20:00Z,434.712
2021-07-19T23:30:00Z,434.713
2021-07-19T23:40:00Z,434.712
2021-07-19T23:50:00Z,434.713
2021-07-20T00:00:00Z,434.708
2021-07-20T00:10:00Z,434.71
2021-07-20T00:20:00Z,434.71
2021-07-20T00:30:00Z,434.709
2021-07-20T00:40:00Z,434.708
2021-07-20T00:50:00Z,434.702
2021-07-20T01:00:00Z,434.707
2021-07-20T01:10:00Z,434.704
2021-07-20T01:20:00Z,434.704
2021-07-20T01:30:00Z,434.7
2021-07-20T01:40:00Z,434.7
2021-07-20T01:50:00Z,434.704
2021-07-20T02:00:00Z,434.698
2021-07-20T02:10:00Z,434.7
2021-07-20T02:20:00Z,434.695
2021-07-20T02:30:00Z,434.697
2021-07-20T02:40:00Z,434.697
2021-07-20T02:50:00Z,434.693
2021-07-20T03:00:00Z,434.694
2021-07-20T03:10:00Z,434.69
2021-07-20T03:20:00Z,434.693
2021-07-20T03:30:00Z,434.691
2021-07-20T03:40:00Z,434.688
2021-07-20T03:50:00Z,434.69
