Time,BAFU_2110_AbflussPneumatik
2021-07-28T21:25:00Z,289.831
2021-07-28T21:30:00Z,289.646
2021-07-28T21:35:00Z,289.462
2021-07-28T21:40:00Z,289.462
2021-07-28T21:45:00Z,289.462
2021-07-28T21:50:00Z,289.277
2021-07-28T21:55:00Z,289.092
2021-07-28T22:00:00Z,289.277
2021-07-28T22:05:00Z,289.277
2021-07-28T22:10:00Z,288.908
2021-07-28T22:15:00Z,288.908
2021-07-28T22:20:00Z,288.54
2021-07-28T22:25:00Z,288.355
2021-07-28T22:30:00Z,288.355
2021-07-28T22:35:00Z,288.171
2021-07-28T22:40:00Z,287.803
2021-07-28T22:45:00Z,287.618
2021-07-28T22:50:00Z,287.434
2021-07-28T22:55:00Z,287.434
2021-07-28T23:00:00Z,287.25
2021-07-28T23:05:00Z,287.25
2021-07-28T23:10:00Z,287.25
2021-07-28T23:15:00Z,287.066
2021-07-28T23:20:00Z,286.882
2021-07-28T23:25:00Z,287.066
2021-07-28T23:30:00Z,286.698
2021-07-28T23:35:00Z,286.515
2021-07-28T23:40:00Z,286.331
2021-07-28T23:45:00Z,286.147
2021-07-28T23:50:00Z,286.147
2021-07-28T23:55:00Z,285.963
2021-07-29T00:00:00Z,285.963
2021-07-29T00:05:00Z,285.595
2021-07-29T00:10:00Z,285.595
2021-07-29T00:15:00Z,285.595
2021-07-29T00:20:00Z,285.595
2021-07-29T00:25:00Z,285.411
2021-07-29T00:30:00Z,285.228
2021-07-29T00:35:00Z,284.861
2021-07-29T00:40:00Z,284.861
2021-07-29T00:45:00Z,284.861
2021-07-29T00:50:00Z,284.494
2021-07-29T00:55:00Z,284.494
2021-07-29T01:00:00Z,284.678
2021-07-29T01:05:00Z,284.311
2021-07-29T01:10:00Z,284.494
2021-07-29T01:15:00Z,284.311
2021-07-29T01:20:00Z,284.127
2021-07-29T01:25:00Z,284.127
2021-07-29T01:30:00Z,284.127
2021-07-29T01:35:00Z,283.944
