Time,BAFU_2110_AbflussPneumatik
2021-07-15T07:55:00Z,624.61
2021-07-15T08:00:00Z,624.61
2021-07-15T08:05:00Z,625.486
2021-07-15T08:10:00Z,625.924
2021-07-15T08:15:00Z,626.362
2021-07-15T08:20:00Z,626.362
2021-07-15T08:25:00Z,626.143
2021-07-15T08:30:00Z,625.705
2021-07-15T08:35:00Z,626.362
2021-07-15T08:40:00Z,625.924
2021-07-15T08:45:00Z,625.705
2021-07-15T08:50:00Z,624.61
2021-07-15T08:55:00Z,624.172
2021-07-15T09:00:00Z,624.172
2021-07-15T09:05:00Z,623.077
2021-07-15T09:10:00Z,622.42
2021-07-15T09:15:00Z,623.077
2021-07-15T09:20:00Z,622.201
2021-07-15T09:25:00Z,620.45
2021-07-15T09:30:00Z,620.231
2021-07-15T09:35:00Z,620.888
2021-07-15T09:40:00Z,619.793
2021-07-15T09:45:00Z,618.699
2021-07-15T09:50:00Z,617.823
2021-07-15T09:55:00Z,616.073
2021-07-15T10:00:00Z,615.198
2021-07-15T10:05:00Z,613.885
2021-07-15T10:10:00Z,613.666
2021-07-15T10:15:00Z,612.354
2021-07-15T10:20:00Z,611.042
2021-07-15T10:25:00Z,610.823
2021-07-15T10:30:00Z,609.074
2021-07-15T10:35:00Z,608.2
2021-07-15T10:40:00Z,606.67
2021-07-15T10:45:00Z,605.796
2021-07-15T10:50:00Z,605.359
2021-07-15T10:55:00Z,604.485
2021-07-15T11:00:00Z,603.392
2021-07-15T11:05:00Z,602.737
2021-07-15T11:10:00Z,601.427
2021-07-15T11:15:00Z,600.771
2021-07-15T11:20:00Z,599.898
2021-07-15T11:25:00Z,598.588
2021-07-15T11:30:00Z,597.715
2021-07-15T11:35:00Z,596.187
2021-07-15T11:40:00Z,595.096
2021-07-15T11:45:00Z,594.005
2021-07-15T11:50:00Z,593.569
2021-07-15T11:55:00Z,592.478
2021-07-15T12:00:00Z,590.298
2021-07-15T12:05:00Z,588.99
2021-07-15T12:10:00Z,587.682
2021-07-15T12:15:00Z,586.157
2021-07-15T12:20:00Z,585.067
2021-07-15T12:25:00Z,583.978
2021-07-15T12:30:00Z,582.89
2021-07-15T12:35:00Z,581.365
2021-07-15T12:40:00Z,579.842
2021-07-15T12:45:00Z,579.189
2021-07-15T12:50:00Z,577.883
2021-07-15T12:55:00Z,576.578
2021-07-15T13:00:00Z,575.056
2021-07-15T13:05:00Z,574.186
2021-07-15T13:10:00Z,573.099
2021-07-15T13:15:00Z,572.013
2021-07-15T13:20:00Z,570.492
2021-07-15T13:25:00Z,569.406
2021-07-15T13:30:00Z,568.103
2021-07-15T13:35:00Z,567.451
2021-07-15T13:40:00Z,565.715
2021-07-15T13:45:00Z,564.413
2021-07-15T13:50:00Z,562.894
2021-07-15T13:55:00Z,561.376
2021-07-15T14:00:00Z,560.292
2021-07-15T14:05:00Z,559.209
2021-07-15T14:10:00Z,558.775
