Time,BAFU_2063_AbflussPneumatikoben
2021-07-21T02:45:00Z,756.89
2021-07-21T02:50:00Z,757.253
2021-07-21T02:55:00Z,756.526
2021-07-21T03:00:00Z,756.526
2021-07-21T03:05:00Z,758.345
2021-07-21T03:10:00Z,758.345
2021-07-21T03:15:00Z,759.801
2021-07-21T03:20:00Z,761.259
2021-07-21T03:25:00Z,763.083
2021-07-21T03:30:00Z,764.91
2021-07-21T03:35:00Z,766.005
2021-07-21T03:40:00Z,767.835
2021-07-21T03:45:00Z,768.933
2021-07-21T03:50:00Z,770.032
2021-07-21T03:55:00Z,771.499
2021-07-21T04:00:00Z,772.233
2021-07-21T04:05:00Z,772.233
2021-07-21T04:10:00Z,772.6
2021-07-21T04:15:00Z,772.233
2021-07-21T04:20:00Z,771.866
2021-07-21T04:25:00Z,772.6
2021-07-21T04:30:00Z,771.866
2021-07-21T04:35:00Z,771.866
2021-07-21T04:40:00Z,771.132
2021-07-21T04:45:00Z,771.499
2021-07-21T04:50:00Z,770.032
2021-07-21T04:55:00Z,770.398
2021-07-21T05:00:00Z,770.032
2021-07-21T05:05:00Z,769.299
2021-07-21T05:10:00Z,769.299
2021-07-21T05:15:00Z,768.201
2021-07-21T05:20:00Z,768.201
2021-07-21T05:25:00Z,766.371
2021-07-21T05:30:00Z,766.005
2021-07-21T05:35:00Z,765.275
2021-07-21T05:40:00Z,764.179
2021-07-21T05:45:00Z,764.179
2021-07-21T05:50:00Z,761.989
2021-07-21T05:55:00Z,760.895
2021-07-21T06:00:00Z,759.437
2021-07-21T06:05:00Z,759.801
2021-07-21T06:10:00Z,758.708
2021-07-21T06:15:00Z,759.072
2021-07-21T06:20:00Z,759.072
2021-07-21T06:25:00Z,758.345
2021-07-21T06:30:00Z,758.708
2021-07-21T06:35:00Z,757.617
2021-07-21T06:40:00Z,756.89
2021-07-21T06:45:00Z,756.526
2021-07-21T06:50:00Z,756.89
2021-07-21T06:55:00Z,756.89
2021-07-21T07:00:00Z,756.89
2021-07-21T07:05:00Z,755.435
2021-07-21T07:10:00Z,756.162
2021-07-21T07:15:00Z,756.162
2021-07-21T07:20:00Z,756.162
2021-07-21T07:25:00Z,756.526
2021-07-21T07:30:00Z,756.89
2021-07-21T07:35:00Z,757.253
2021-07-21T07:40:00Z,757.981
2021-07-21T07:45:00Z,758.708
2021-07-21T07:50:00Z,759.801
2021-07-21T07:55:00Z,760.895
2021-07-21T08:00:00Z,760.53
2021-07-21T08:05:00Z,760.895
2021-07-21T08:10:00Z,761.624
2021-07-21T08:15:00Z,762.353
2021-07-21T08:20:00Z,763.448
2021-07-21T08:25:00Z,764.179
2021-07-21T08:30:00Z,765.275
2021-07-21T08:35:00Z,764.91
2021-07-21T08:40:00Z,766.005
2021-07-21T08:45:00Z,766.005
2021-07-21T08:50:00Z,765.275
2021-07-21T08:55:00Z,766.005
2021-07-21T09:00:00Z,765.275
2021-07-21T09:05:00Z,765.275
2021-07-21T09:10:00Z,765.275
2021-07-21T09:15:00Z,764.91
2021-07-21T09:20:00Z,765.275
2021-07-21T09:25:00Z,764.91
2021-07-21T09:30:00Z,765.275
2021-07-21T09:35:00Z,765.64
2021-07-21T09:40:00Z,768.567
2021-07-21T09:45:00Z,774.803
2021-07-21T09:50:00Z,783.275
2021-07-21T09:55:00Z,792.158
2021-07-21T10:00:00Z,801.46
2021-07-21T10:05:00Z,808.935
2021-07-21T10:10:00Z,813.434
2021-07-21T10:15:00Z,816.44
2021-07-21T10:20:00Z,817.192
2021-07-21T10:25:00Z,817.568
2021-07-21T10:30:00Z,814.185
2021-07-21T10:35:00Z,810.058
2021-07-21T10:40:00Z,804.446
2021-07-21T10:45:00Z,796.989
2021-07-21T10:50:00Z,788.451
2021-07-21T10:55:00Z,780.692
2021-07-21T11:00:00Z,775.538
2021-07-21T11:05:00Z,770.032
2021-07-21T11:10:00Z,763.814
2021-07-21T11:15:00Z,759.437
2021-07-21T11:20:00Z,753.983
2021-07-21T11:25:00Z,749.993
2021-07-21T11:30:00Z,746.375
2021-07-21T11:35:00Z,742.043
2021-07-21T11:40:00Z,733.77
2021-07-21T11:45:00Z,725.897
2021-07-21T11:50:00Z,719.127
2021-07-21T11:55:00Z,717.706
2021-07-21T12:00:00Z,721.262
2021-07-21T12:05:00Z,730.187
2021-07-21T12:10:00Z,741.682
2021-07-21T12:15:00Z,753.983
