Time,BAFU_2484_PegelPneumatik
2021-07-16T08:40:00Z,448.93
2021-07-16T08:50:00Z,448.929
2021-07-16T09:00:00Z,448.929
2021-07-16T09:10:00Z,448.929
2021-07-16T09:20:00Z,448.928
2021-07-16T09:30:00Z,448.929
2021-07-16T09:40:00Z,448.928
2021-07-16T09:50:00Z,448.928
2021-07-16T10:00:00Z,448.928
2021-07-16T10:10:00Z,448.927
2021-07-16T10:20:00Z,448.926
2021-07-16T10:30:00Z,448.926
2021-07-16T10:40:00Z,448.925
2021-07-16T10:50:00Z,448.924
2021-07-16T11:00:00Z,448.924
2021-07-16T11:10:00Z,448.923
2021-07-16T11:20:00Z,448.922
2021-07-16T11:30:00Z,448.921
2021-07-16T11:40:00Z,448.92
2021-07-16T11:50:00Z,448.92
2021-07-16T12:00:00Z,448.92
2021-07-16T12:10:00Z,448.92
2021-07-16T12:20:00Z,448.92
2021-07-16T12:30:00Z,448.919
2021-07-16T12:40:00Z,448.919
2021-07-16T12:50:00Z,448.918
2021-07-16T13:00:00Z,448.918
2021-07-16T13:10:00Z,448.917
2021-07-16T13:20:00Z,448.917
2021-07-16T13:30:00Z,448.916
2021-07-16T13:40:00Z,448.916
2021-07-16T13:50:00Z,448.915
2021-07-16T14:00:00Z,448.915
2021-07-16T14:10:00Z,448.914
2021-07-16T14:20:00Z,448.913
2021-07-16T14:30:00Z,448.912
2021-07-16T14:40:00Z,448.91
2021-07-16T14:50:00Z,448.909
2021-07-16T15:00:00Z,448.908
2021-07-16T15:10:00Z,448.907
2021-07-16T15:20:00Z,448.907
2021-07-16T15:30:00Z,448.905
2021-07-16T15:40:00Z,448.904
2021-07-16T15:50:00Z,448.903
2021-07-16T16:00:00Z,448.902
2021-07-16T16:10:00Z,448.902
2021-07-16T16:20:00Z,448.901
2021-07-16T16:30:00Z,448.9
2021-07-16T16:40:00Z,448.899
2021-07-16T16:50:00Z,448.898
2021-07-16T17:00:00Z,448.897
2021-07-16T17:10:00Z,448.895
2021-07-16T17:20:00Z,448.895
2021-07-16T17:30:00Z,448.894
2021-07-16T17:40:00Z,448.892
2021-07-16T17:50:00Z,448.891
2021-07-16T18:00:00Z,448.89
2021-07-16T18:10:00Z,448.889
2021-07-16T18:20:00Z,448.888
2021-07-16T18:30:00Z,448.887
2021-07-16T18:40:00Z,448.886
2021-07-16T18:50:00Z,448.885
2021-07-16T19:00:00Z,448.883
2021-07-16T19:10:00Z,448.882
2021-07-16T19:20:00Z,448.88
2021-07-16T19:30:00Z,448.879
2021-07-16T19:40:00Z,448.878
2021-07-16T19:50:00Z,448.877
2021-07-16T20:00:00Z,448.875
2021-07-16T20:10:00Z,448.874
2021-07-16T20:20:00Z,448.873
2021-07-16T20:30:00Z,448.871
2021-07-16T20:40:00Z,448.869
2021-07-16T20:50:00Z,448.868
2021-07-16T21:00:00Z,448.867
2021-07-16T21:10:00Z,448.866
2021-07-16T21:20:00Z,448.864
2021-07-16T21:30:00Z,448.863
2021-07-16T21:40:00Z,448.861
2021-07-16T21:50:00Z,448.86
2021-07-16T22:00:00Z,448.858
2021-07-16T22:10:00Z,448.856
2021-07-16T22:20:00Z,448.855
2021-07-16T22:30:00Z,448.853
2021-07-16T22:40:00Z,448.852
2021-07-16T22:50:00Z,448.85
2021-07-16T23:00:00Z,448.849
2021-07-16T23:10:00Z,448.848
2021-07-16T23:20:00Z,448.847
2021-07-16T23:30:00Z,448.845
2021-07-16T23:40:00Z,448.843
2021-07-16T23:50:00Z,448.842
2021-07-17T00:00:00Z,448.84
2021-07-17T00:10:00Z,448.838
2021-07-17T00:20:00Z,448.837
2021-07-17T00:30:00Z,448.835
2021-07-17T00:40:00Z,448.833
2021-07-17T00:50:00Z,448.832
2021-07-17T01:00:00Z,448.83
2021-07-17T01:10:00Z,448.829
2021-07-17T01:20:00Z,448.827
2021-07-17T01:30:00Z,448.826
2021-07-17T01:40:00Z,448.824
2021-07-17T01:50:00Z,448.823
2021-07-17T02:00:00Z,448.821
2021-07-17T02:10:00Z,448.819
2021-07-17T02:20:00Z,448.817
2021-07-17T02:30:00Z,448.816
2021-07-17T02:40:00Z,448.814
2021-07-17T02:50:00Z,448.813
2021-07-17T03:00:00Z,448.811
2021-07-17T03:10:00Z,448.809
2021-07-17T03:20:00Z,448.807
2021-07-17T03:30:00Z,448.806
2021-07-17T03:40:00Z,448.804
2021-07-17T03:50:00Z,448.802
2021-07-17T04:00:00Z,448.8
2021-07-17T04:10:00Z,448.799
2021-07-17T04:20:00Z,448.797
2021-07-17T04:30:00Z,448.796
2021-07-17T04:40:00Z,448.794
2021-07-17T04:50:00Z,448.792
2021-07-17T05:00:00Z,448.79
2021-07-17T05:10:00Z,448.788
2021-07-17T05:20:00Z,448.787
2021-07-17T05:30:00Z,448.785
2021-07-17T05:40:00Z,448.783
2021-07-17T05:50:00Z,448.781
2021-07-17T06:00:00Z,448.78
2021-07-17T06:10:00Z,448.778
2021-07-17T06:20:00Z,448.776
2021-07-17T06:30:00Z,448.775
2021-07-17T06:40:00Z,448.773
2021-07-17T06:50:00Z,448.771
2021-07-17T07:00:00Z,448.769
2021-07-17T07:10:00Z,448.767
2021-07-17T07:20:00Z,448.765
2021-07-17T07:30:00Z,448.762
2021-07-17T07:40:00Z,448.761
2021-07-17T07:50:00Z,448.759
2021-07-17T08:00:00Z,448.757
2021-07-17T08:10:00Z,448.756
2021-07-17T08:20:00Z,448.753
2021-07-17T08:30:00Z,448.751
2021-07-17T08:40:00Z,448.75
2021-07-17T08:50:00Z,448.748
2021-07-17T09:00:00Z,448.746
2021-07-17T09:10:00Z,448.744
2021-07-17T09:20:00Z,448.742
2021-07-17T09:30:00Z,448.741
2021-07-17T09:40:00Z,448.739
2021-07-17T09:50:00Z,448.737
2021-07-17T10:00:00Z,448.735
2021-07-17T10:10:00Z,448.733
2021-07-17T10:20:00Z,448.732
2021-07-17T10:30:00Z,448.73
2021-07-17T10:40:00Z,448.728
2021-07-17T10:50:00Z,448.727
2021-07-17T11:00:00Z,448.726
2021-07-17T11:10:00Z,448.725
2021-07-17T11:20:00Z,448.724
2021-07-17T11:30:00Z,448.722
2021-07-17T11:40:00Z,448.72
2021-07-17T11:50:00Z,448.718
2021-07-17T12:00:00Z,448.717
2021-07-17T12:10:00Z,448.715
2021-07-17T12:20:00Z,448.714
2021-07-17T12:30:00Z,448.713
2021-07-17T12:40:00Z,448.711
2021-07-17T12:50:00Z,448.71
2021-07-17T13:00:00Z,448.708
2021-07-17T13:10:00Z,448.706
2021-07-17T13:20:00Z,448.705
2021-07-17T13:30:00Z,448.704
2021-07-17T13:40:00Z,448.702
2021-07-17T13:50:00Z,448.701
2021-07-17T14:00:00Z,448.699
2021-07-17T14:10:00Z,448.697
2021-07-17T14:20:00Z,448.696
2021-07-17T14:30:00Z,448.695
2021-07-17T14:40:00Z,448.692
2021-07-17T14:50:00Z,448.689
2021-07-17T15:00:00Z,448.686
2021-07-17T15:10:00Z,448.684
2021-07-17T15:20:00Z,448.683
2021-07-17T15:30:00Z,448.68
2021-07-17T15:40:00Z,448.679
2021-07-17T15:50:00Z,448.678
2021-07-17T16:00:00Z,448.676
2021-07-17T16:10:00Z,448.675
2021-07-17T16:20:00Z,448.673
2021-07-17T16:30:00Z,448.671
2021-07-17T16:40:00Z,448.67
2021-07-17T16:50:00Z,448.669
2021-07-17T17:00:00Z,448.667
2021-07-17T17:10:00Z,448.666
2021-07-17T17:20:00Z,448.665
2021-07-17T17:30:00Z,448.663
2021-07-17T17:40:00Z,448.662
2021-07-17T17:50:00Z,448.66
2021-07-17T18:00:00Z,448.659
2021-07-17T18:10:00Z,448.657
2021-07-17T18:20:00Z,448.656
2021-07-17T18:30:00Z,448.654
2021-07-17T18:40:00Z,448.652
2021-07-17T18:50:00Z,448.651
2021-07-17T19:00:00Z,448.649
2021-07-17T19:10:00Z,448.647
2021-07-17T19:20:00Z,448.646
2021-07-17T19:30:00Z,448.644
2021-07-17T19:40:00Z,448.642
2021-07-17T19:50:00Z,448.641
2021-07-17T20:00:00Z,448.639
2021-07-17T20:10:00Z,448.637
2021-07-17T20:20:00Z,448.636
2021-07-17T20:30:00Z,448.634
2021-07-17T20:40:00Z,448.632
2021-07-17T20:50:00Z,448.631
2021-07-17T21:00:00Z,448.629
2021-07-17T21:10:00Z,448.628
2021-07-17T21:20:00Z,448.626
2021-07-17T21:30:00Z,448.625
2021-07-17T21:40:00Z,448.624
2021-07-17T21:50:00Z,448.623
2021-07-17T22:00:00Z,448.621
2021-07-17T22:10:00Z,448.62
2021-07-17T22:20:00Z,448.619
2021-07-17T22:30:00Z,448.618
2021-07-17T22:40:00Z,448.616
2021-07-17T22:50:00Z,448.615
2021-07-17T23:00:00Z,448.615
2021-07-17T23:10:00Z,448.613
2021-07-17T23:20:00Z,448.612
2021-07-17T23:30:00Z,448.61
2021-07-17T23:40:00Z,448.608
2021-07-17T23:50:00Z,448.607
2021-07-18T00:00:00Z,448.606
2021-07-18T00:10:00Z,448.605
2021-07-18T00:20:00Z,448.604
2021-07-18T00:30:00Z,448.603
2021-07-18T00:40:00Z,448.602
2021-07-18T00:50:00Z,448.6
2021-07-18T01:00:00Z,448.599
2021-07-18T01:10:00Z,448.599
2021-07-18T01:20:00Z,448.598
2021-07-18T01:30:00Z,448.597
2021-07-18T01:40:00Z,448.596
2021-07-18T01:50:00Z,448.595
2021-07-18T02:00:00Z,448.595
2021-07-18T02:10:00Z,448.594
2021-07-18T02:20:00Z,448.593
2021-07-18T02:30:00Z,448.593
2021-07-18T02:40:00Z,448.592
2021-07-18T02:50:00Z,448.591
2021-07-18T03:00:00Z,448.59
2021-07-18T03:10:00Z,448.588
2021-07-18T03:20:00Z,448.588
2021-07-18T03:30:00Z,448.586
2021-07-18T03:40:00Z,448.585
2021-07-18T03:50:00Z,448.584
2021-07-18T04:00:00Z,448.583
2021-07-18T04:10:00Z,448.582
2021-07-18T04:20:00Z,448.581
2021-07-18T04:30:00Z,448.58
2021-07-18T04:40:00Z,448.579
2021-07-18T04:50:00Z,448.578
2021-07-18T05:00:00Z,448.577
2021-07-18T05:10:00Z,448.575
2021-07-18T05:20:00Z,448.574
2021-07-18T05:30:00Z,448.573
2021-07-18T05:40:00Z,448.572
2021-07-18T05:50:00Z,448.571
2021-07-18T06:00:00Z,448.57
2021-07-18T06:10:00Z,448.569
2021-07-18T06:20:00Z,448.567
2021-07-18T06:30:00Z,448.566
2021-07-18T06:40:00Z,448.565
2021-07-18T06:50:00Z,448.563
2021-07-18T07:00:00Z,448.562
2021-07-18T07:10:00Z,448.56
2021-07-18T07:20:00Z,448.559
2021-07-18T07:30:00Z,448.558
2021-07-18T07:40:00Z,448.556
2021-07-18T07:50:00Z,448.555
2021-07-18T08:00:00Z,448.554
2021-07-18T08:10:00Z,448.553
2021-07-18T08:20:00Z,448.552
2021-07-18T08:30:00Z,448.55
2021-07-18T08:40:00Z,448.549
2021-07-18T08:50:00Z,448.548
2021-07-18T09:00:00Z,448.546
2021-07-18T09:10:00Z,448.544
2021-07-18T09:20:00Z,448.543
2021-07-18T09:30:00Z,448.542
2021-07-18T09:40:00Z,448.54
2021-07-18T09:50:00Z,448.539
2021-07-18T10:00:00Z,448.538
2021-07-18T10:10:00Z,448.536
2021-07-18T10:20:00Z,448.534
2021-07-18T10:30:00Z,448.533
2021-07-18T10:40:00Z,448.531
2021-07-18T10:50:00Z,448.529
2021-07-18T11:00:00Z,448.528
2021-07-18T11:10:00Z,448.525
2021-07-18T11:20:00Z,448.524
2021-07-18T11:30:00Z,448.521
2021-07-18T11:40:00Z,448.52
2021-07-18T11:50:00Z,448.518
2021-07-18T12:00:00Z,448.517
2021-07-18T12:10:00Z,448.515
2021-07-18T12:20:00Z,448.514
2021-07-18T12:30:00Z,448.512
2021-07-18T12:40:00Z,448.511
2021-07-18T12:50:00Z,448.51
2021-07-18T13:00:00Z,448.508
2021-07-18T13:10:00Z,448.507
2021-07-18T13:20:00Z,448.506
2021-07-18T13:30:00Z,448.504
2021-07-18T13:40:00Z,448.503
2021-07-18T13:50:00Z,448.502
2021-07-18T14:00:00Z,448.501
2021-07-18T14:10:00Z,448.499
2021-07-18T14:20:00Z,448.498
2021-07-18T14:30:00Z,448.496
2021-07-18T14:40:00Z,448.495
2021-07-18T14:50:00Z,448.493
2021-07-18T15:00:00Z,448.492
2021-07-18T15:10:00Z,448.491
2021-07-18T15:20:00Z,448.489
2021-07-18T15:30:00Z,448.488
2021-07-18T15:40:00Z,448.486
2021-07-18T15:50:00Z,448.483
2021-07-18T16:00:00Z,448.482
2021-07-18T16:10:00Z,448.481
2021-07-18T16:20:00Z,448.48
2021-07-18T16:30:00Z,448.478
2021-07-18T16:40:00Z,448.477
2021-07-18T16:50:00Z,448.475
2021-07-18T17:00:00Z,448.474
2021-07-18T17:10:00Z,448.472
2021-07-18T17:20:00Z,448.47
2021-07-18T17:30:00Z,448.469
2021-07-18T17:40:00Z,448.467
2021-07-18T17:50:00Z,448.466
2021-07-18T18:00:00Z,448.465
2021-07-18T18:10:00Z,448.463
2021-07-18T18:20:00Z,448.462
2021-07-18T18:30:00Z,448.46
2021-07-18T18:40:00Z,448.458
2021-07-18T18:50:00Z,448.457
2021-07-18T19:00:00Z,448.456
2021-07-18T19:10:00Z,448.454
2021-07-18T19:20:00Z,448.452
2021-07-18T19:30:00Z,448.451
2021-07-18T19:40:00Z,448.45
2021-07-18T19:50:00Z,448.448
2021-07-18T20:00:00Z,448.446
2021-07-18T20:10:00Z,448.445
2021-07-18T20:20:00Z,448.443
2021-07-18T20:30:00Z,448.442
2021-07-18T20:40:00Z,448.441
2021-07-18T20:50:00Z,448.439
2021-07-18T21:00:00Z,448.438
2021-07-18T21:10:00Z,448.436
2021-07-18T21:20:00Z,448.434
2021-07-18T21:30:00Z,448.433
2021-07-18T21:40:00Z,448.432
2021-07-18T21:50:00Z,448.43
2021-07-18T22:00:00Z,448.429
2021-07-18T22:10:00Z,448.428
2021-07-18T22:20:00Z,448.426
2021-07-18T22:30:00Z,448.425
2021-07-18T22:40:00Z,448.423
2021-07-18T22:50:00Z,448.422
2021-07-18T23:00:00Z,448.42
2021-07-18T23:10:00Z,448.418
2021-07-18T23:20:00Z,448.417
2021-07-18T23:30:00Z,448.415
2021-07-18T23:40:00Z,448.414
2021-07-18T23:50:00Z,448.413
2021-07-19T00:00:00Z,448.411
2021-07-19T00:10:00Z,448.409
2021-07-19T00:20:00Z,448.408
2021-07-19T00:30:00Z,448.407
2021-07-19T00:40:00Z,448.405
2021-07-19T00:50:00Z,448.404
2021-07-19T01:00:00Z,448.402
2021-07-19T01:10:00Z,448.4
2021-07-19T01:20:00Z,448.399
2021-07-19T01:30:00Z,448.397
2021-07-19T01:40:00Z,448.396
2021-07-19T01:50:00Z,448.394
2021-07-19T02:00:00Z,448.393
2021-07-19T02:10:00Z,448.391
2021-07-19T02:20:00Z,448.39
2021-07-19T02:30:00Z,448.388
2021-07-19T02:40:00Z,448.387
2021-07-19T02:50:00Z,448.385
2021-07-19T03:00:00Z,448.383
2021-07-19T03:10:00Z,448.382
2021-07-19T03:20:00Z,448.38
2021-07-19T03:30:00Z,448.379
2021-07-19T03:40:00Z,448.377
2021-07-19T03:50:00Z,448.376
2021-07-19T04:00:00Z,448.374
2021-07-19T04:10:00Z,448.372
2021-07-19T04:20:00Z,448.37
2021-07-19T04:30:00Z,448.369
2021-07-19T04:40:00Z,448.368
2021-07-19T04:50:00Z,448.366
2021-07-19T05:00:00Z,448.365
2021-07-19T05:10:00Z,448.363
2021-07-19T05:20:00Z,448.361
2021-07-19T05:30:00Z,448.36
2021-07-19T05:40:00Z,448.358
2021-07-19T05:50:00Z,448.356
2021-07-19T06:00:00Z,448.354
2021-07-19T06:10:00Z,448.353
2021-07-19T06:20:00Z,448.351
2021-07-19T06:30:00Z,448.349
2021-07-19T06:40:00Z,448.348
2021-07-19T06:50:00Z,448.346
2021-07-19T07:00:00Z,448.344
2021-07-19T07:10:00Z,448.342
2021-07-19T07:20:00Z,448.34
2021-07-19T07:30:00Z,448.339
2021-07-19T07:40:00Z,448.337
2021-07-19T07:50:00Z,448.335
2021-07-19T08:00:00Z,448.334
2021-07-19T08:10:00Z,448.332
2021-07-19T08:20:00Z,448.33
2021-07-19T08:30:00Z,448.328
