Time,BAFU_2063_AbflussPneumatikoben
2021-07-16T06:55:00Z,769.299
2021-07-16T07:00:00Z,775.171
2021-07-16T07:05:00Z,786.601
2021-07-16T07:10:00Z,800.714
2021-07-16T07:15:00Z,812.684
2021-07-16T07:20:00Z,824.354
2021-07-16T07:25:00Z,834.578
2021-07-16T07:30:00Z,843.331
2021-07-16T07:35:00Z,850.975
2021-07-16T07:40:00Z,856.343
2021-07-16T07:45:00Z,860.187
2021-07-16T07:50:00Z,863.654
2021-07-16T07:55:00Z,865.197
2021-07-16T08:00:00Z,865.583
2021-07-16T08:05:00Z,864.039
2021-07-16T08:10:00Z,862.883
2021-07-16T08:15:00Z,858.65
2021-07-16T08:20:00Z,854.809
2021-07-16T08:25:00Z,850.592
2021-07-16T08:30:00Z,847.149
2021-07-16T08:35:00Z,842.568
2021-07-16T08:40:00Z,838.759
2021-07-16T08:45:00Z,836.097
2021-07-16T08:50:00Z,834.578
2021-07-16T08:55:00Z,833.818
2021-07-16T09:00:00Z,834.198
2021-07-16T09:05:00Z,835.338
2021-07-16T09:10:00Z,837.237
2021-07-16T09:15:00Z,840.662
2021-07-16T09:20:00Z,844.475
2021-07-16T09:25:00Z,848.678
2021-07-16T09:30:00Z,853.274
2021-07-16T09:35:00Z,855.576
2021-07-16T09:40:00Z,859.034
2021-07-16T09:45:00Z,861.343
2021-07-16T09:50:00Z,863.269
2021-07-16T09:55:00Z,865.968
2021-07-16T10:00:00Z,867.126
2021-07-16T10:05:00Z,868.285
2021-07-16T10:10:00Z,871.765
2021-07-16T10:15:00Z,876.804
2021-07-16T10:20:00Z,883.021
2021-07-16T10:25:00Z,890.431
2021-07-16T10:30:00Z,898.651
2021-07-16T10:35:00Z,905.331
2021-07-16T10:40:00Z,914.401
2021-07-16T10:45:00Z,921.925
2021-07-16T10:50:00Z,926.69
2021-07-16T10:55:00Z,930.669
2021-07-16T11:00:00Z,933.859
2021-07-16T11:05:00Z,934.656
2021-07-16T11:10:00Z,934.258
2021-07-16T11:15:00Z,932.663
2021-07-16T11:20:00Z,933.062
2021-07-16T11:25:00Z,932.264
2021-07-16T11:30:00Z,929.873
2021-07-16T11:35:00Z,925.895
2021-07-16T11:40:00Z,922.718
2021-07-16T11:45:00Z,920.736
2021-07-16T11:50:00Z,919.15
2021-07-16T11:55:00Z,915.192
2021-07-16T12:00:00Z,911.637
2021-07-16T12:05:00Z,908.087
2021-07-16T12:10:00Z,906.511
2021-07-16T12:15:00Z,904.544
2021-07-16T12:20:00Z,901.792
2021-07-16T12:25:00Z,898.259
2021-07-16T12:30:00Z,893.168
2021-07-16T12:35:00Z,887.698
2021-07-16T12:40:00Z,882.632
2021-07-16T12:45:00Z,876.804
2021-07-16T12:50:00Z,870.991
2021-07-16T12:55:00Z,862.498
2021-07-16T13:00:00Z,853.658
2021-07-16T13:05:00Z,846.767
2021-07-16T13:10:00Z,843.331
2021-07-16T13:15:00Z,841.806
2021-07-16T13:20:00Z,840.282
2021-07-16T13:25:00Z,838.759
2021-07-16T13:30:00Z,837.617
2021-07-16T13:35:00Z,837.237
2021-07-16T13:40:00Z,836.857
2021-07-16T13:45:00Z,836.477
2021-07-16T13:50:00Z,836.097
2021-07-16T13:55:00Z,836.857
2021-07-16T14:00:00Z,835.338
2021-07-16T14:05:00Z,834.958
2021-07-16T14:10:00Z,835.338
2021-07-16T14:15:00Z,834.198
2021-07-16T14:20:00Z,832.301
2021-07-16T14:25:00Z,828.891
2021-07-16T14:30:00Z,822.088
2021-07-16T14:35:00Z,813.059
2021-07-16T14:40:00Z,806.315
2021-07-16T14:45:00Z,792.901
2021-07-16T14:50:00Z,775.906
2021-07-16T14:55:00Z,757.253
2021-07-16T15:00:00Z,741.682
2021-07-16T15:05:00Z,726.611
2021-07-16T15:10:00Z,714.512
2021-07-16T15:15:00Z,703.558
2021-07-16T15:20:00Z,695.829
2021-07-16T15:25:00Z,690.232
2021-07-16T15:30:00Z,685.351
2021-07-16T15:35:00Z,683.264
2021-07-16T15:40:00Z,681.874
2021-07-16T15:45:00Z,682.916
2021-07-16T15:50:00Z,686.396
2021-07-16T15:55:00Z,694.777
2021-07-16T16:00:00Z,706.377
2021-07-16T16:05:00Z,721.974
2021-07-16T16:10:00Z,736.284
2021-07-16T16:15:00Z,750.356
2021-07-16T16:20:00Z,761.624
2021-07-16T16:25:00Z,769.299
2021-07-16T16:30:00Z,774.803
2021-07-16T16:35:00Z,776.273
2021-07-16T16:40:00Z,774.068
2021-07-16T16:45:00Z,778.482
2021-07-16T16:50:00Z,782.537
2021-07-16T16:55:00Z,778.482
2021-07-16T17:00:00Z,767.469
2021-07-16T17:05:00Z,753.62
2021-07-16T17:10:00Z,739.881
2021-07-16T17:15:00Z,726.968
2021-07-16T17:20:00Z,714.866
2021-07-16T17:25:00Z,703.205
2021-07-16T17:30:00Z,694.427
2021-07-16T17:35:00Z,688.487
2021-07-16T17:40:00Z,685.699
2021-07-16T17:45:00Z,686.047
2021-07-16T17:50:00Z,689.883
2021-07-16T17:55:00Z,697.932
2021-07-16T18:00:00Z,707.436
2021-07-16T18:05:00Z,718.416
2021-07-16T18:10:00Z,727.326
2021-07-16T18:15:00Z,736.643
2021-07-16T18:20:00Z,744.568
2021-07-16T18:25:00Z,751.08
2021-07-16T18:30:00Z,756.89
2021-07-16T18:35:00Z,760.166
2021-07-16T18:40:00Z,762.718
2021-07-16T18:45:00Z,762.718
2021-07-16T18:50:00Z,761.989
2021-07-16T18:55:00Z,759.801
2021-07-16T19:00:00Z,757.981
2021-07-16T19:05:00Z,756.89
2021-07-16T19:10:00Z,756.162
2021-07-16T19:15:00Z,757.617
2021-07-16T19:20:00Z,760.53
2021-07-16T19:25:00Z,762.718
2021-07-16T19:30:00Z,767.835
2021-07-16T19:35:00Z,773.333
2021-07-16T19:40:00Z,779.955
2021-07-16T19:45:00Z,786.231
2021-07-16T19:50:00Z,791.417
2021-07-16T19:55:00Z,792.901
2021-07-16T20:00:00Z,793.644
2021-07-16T20:05:00Z,792.529
2021-07-16T20:10:00Z,788.081
2021-07-16T20:15:00Z,782.168
