Time,BAFU_2243_AbflussRadarBruecke
2021-07-18T18:15:00Z,368.899
2021-07-18T18:20:00Z,366.624
2021-07-18T18:25:00Z,369.405
2021-07-18T18:30:00Z,362.592
2021-07-18T18:35:00Z,364.354
2021-07-18T18:40:00Z,364.354
2021-07-18T18:45:00Z,370.925
2021-07-18T18:50:00Z,365.362
2021-07-18T18:55:00Z,361.085
2021-07-18T19:00:00Z,363.599
2021-07-18T19:05:00Z,364.102
2021-07-18T19:10:00Z,364.606
2021-07-18T19:15:00Z,365.362
2021-07-18T19:20:00Z,361.838
2021-07-18T19:25:00Z,364.606
2021-07-18T19:30:00Z,359.579
2021-07-18T19:35:00Z,359.579
2021-07-18T19:40:00Z,359.329
2021-07-18T19:45:00Z,356.576
2021-07-18T19:50:00Z,363.095
2021-07-18T19:55:00Z,355.826
2021-07-18T20:00:00Z,360.834
2021-07-18T20:05:00Z,362.844
2021-07-18T20:10:00Z,356.326
2021-07-18T20:15:00Z,357.325
2021-07-18T20:20:00Z,356.576
2021-07-18T20:25:00Z,356.326
2021-07-18T20:30:00Z,357.826
2021-07-18T20:35:00Z,356.826
2021-07-18T20:40:00Z,358.077
2021-07-18T20:45:00Z,355.826
2021-07-18T20:50:00Z,356.576
2021-07-18T20:55:00Z,354.08
2021-07-18T21:00:00Z,356.576
2021-07-18T21:05:00Z,354.827
2021-07-18T21:10:00Z,358.077
2021-07-18T21:15:00Z,356.826
2021-07-18T21:20:00Z,359.078
2021-07-18T21:25:00Z,358.577
2021-07-18T21:30:00Z,358.577
2021-07-18T21:35:00Z,358.577
2021-07-18T21:40:00Z,355.577
2021-07-18T21:45:00Z,356.076
2021-07-18T21:50:00Z,355.826
2021-07-18T21:55:00Z,357.576
2021-07-18T22:00:00Z,358.577
2021-07-18T22:05:00Z,357.075
2021-07-18T22:10:00Z,353.332
2021-07-18T22:15:00Z,355.826
2021-07-18T22:20:00Z,353.581
2021-07-18T22:25:00Z,354.08
2021-07-18T22:30:00Z,353.831
2021-07-18T22:35:00Z,355.577
2021-07-18T22:40:00Z,357.325
2021-07-18T22:45:00Z,358.077
2021-07-18T22:50:00Z,354.329
2021-07-18T22:55:00Z,356.326
2021-07-18T23:00:00Z,352.834
2021-07-18T23:05:00Z,354.827
2021-07-18T23:10:00Z,354.827
2021-07-18T23:15:00Z,354.08
2021-07-18T23:20:00Z,354.827
2021-07-18T23:25:00Z,356.326
2021-07-18T23:30:00Z,354.329
2021-07-18T23:35:00Z,353.831
2021-07-18T23:40:00Z,354.08
2021-07-18T23:45:00Z,357.325
2021-07-18T23:50:00Z,354.578
2021-07-18T23:55:00Z,352.834
2021-07-19T00:00:00Z,351.839
2021-07-19T00:05:00Z,350.099
2021-07-19T00:10:00Z,352.336
2021-07-19T00:15:00Z,353.083
2021-07-19T00:20:00Z,355.077
2021-07-19T00:25:00Z,354.329
2021-07-19T00:30:00Z,353.083
2021-07-19T00:35:00Z,351.839
2021-07-19T00:40:00Z,350.348
2021-07-19T00:45:00Z,353.581
2021-07-19T00:50:00Z,356.576
2021-07-19T00:55:00Z,350.348
2021-07-19T01:00:00Z,352.585
2021-07-19T01:05:00Z,351.093
2021-07-19T01:10:00Z,353.083
2021-07-19T01:15:00Z,350.845
2021-07-19T01:20:00Z,351.59
2021-07-19T01:25:00Z,352.585
2021-07-19T01:30:00Z,351.839
2021-07-19T01:35:00Z,351.839
2021-07-19T01:40:00Z,349.85
2021-07-19T01:45:00Z,352.585
2021-07-19T01:50:00Z,350.596
2021-07-19T01:55:00Z,351.093
2021-07-19T02:00:00Z,351.342
2021-07-19T02:05:00Z,351.839
2021-07-19T02:10:00Z,351.839
2021-07-19T02:15:00Z,351.59
2021-07-19T02:20:00Z,351.342
2021-07-19T02:25:00Z,349.603
2021-07-19T02:30:00Z,349.355
2021-07-19T02:35:00Z,350.099
2021-07-19T02:40:00Z,351.342
2021-07-19T02:45:00Z,347.372
2021-07-19T02:50:00Z,348.859
2021-07-19T02:55:00Z,348.859
2021-07-19T03:00:00Z,350.596
2021-07-19T03:05:00Z,348.859
2021-07-19T03:10:00Z,350.099
2021-07-19T03:15:00Z,349.107
2021-07-19T03:20:00Z,351.342
2021-07-19T03:25:00Z,350.348
2021-07-19T03:30:00Z,346.877
2021-07-19T03:35:00Z,348.859
2021-07-19T03:40:00Z,347.62
2021-07-19T03:45:00Z,348.363
2021-07-19T03:50:00Z,353.332
2021-07-19T03:55:00Z,348.115
2021-07-19T04:00:00Z,347.867
2021-07-19T04:05:00Z,348.611
2021-07-19T04:10:00Z,344.653
2021-07-19T04:15:00Z,349.355
2021-07-19T04:20:00Z,345.394
2021-07-19T04:25:00Z,349.85
2021-07-19T04:30:00Z,347.372
2021-07-19T04:35:00Z,346.136
2021-07-19T04:40:00Z,348.115
2021-07-19T04:45:00Z,347.372
2021-07-19T04:50:00Z,346.877
2021-07-19T04:55:00Z,347.62
2021-07-19T05:00:00Z,348.115
2021-07-19T05:05:00Z,346.63
2021-07-19T05:10:00Z,348.363
2021-07-19T05:15:00Z,347.867
2021-07-19T05:20:00Z,346.136
2021-07-19T05:25:00Z,350.099
2021-07-19T05:30:00Z,346.383
2021-07-19T05:35:00Z,347.372
2021-07-19T05:40:00Z,347.372
2021-07-19T05:45:00Z,348.115
2021-07-19T05:50:00Z,347.62
2021-07-19T05:55:00Z,344.16
2021-07-19T06:00:00Z,345.641
2021-07-19T06:05:00Z,345.641
2021-07-19T06:10:00Z,344.406
2021-07-19T06:15:00Z,345.888
2021-07-19T06:20:00Z,343.42
2021-07-19T06:25:00Z,342.187
2021-07-19T06:30:00Z,343.173
2021-07-19T06:35:00Z,341.942
2021-07-19T06:40:00Z,345.147
2021-07-19T06:45:00Z,342.927
