Time,BAFU_2088_PegelRadar
2021-07-21T19:10:00Z,470.358
2021-07-21T19:20:00Z,470.358
2021-07-21T19:30:00Z,470.358
2021-07-21T19:40:00Z,470.358
2021-07-21T19:50:00Z,470.358
2021-07-21T20:00:00Z,470.358
2021-07-21T20:10:00Z,470.358
2021-07-21T20:20:00Z,470.358
2021-07-21T20:30:00Z,470.357
2021-07-21T20:40:00Z,470.357
2021-07-21T20:50:00Z,470.357
2021-07-21T21:00:00Z,470.357
2021-07-21T21:10:00Z,470.357
2021-07-21T21:20:00Z,470.357
2021-07-21T21:30:00Z,470.357
2021-07-21T21:40:00Z,470.357
2021-07-21T21:50:00Z,470.357
2021-07-21T22:00:00Z,470.357
2021-07-21T22:10:00Z,470.357
2021-07-21T22:20:00Z,470.357
2021-07-21T22:30:00Z,470.357
2021-07-21T22:40:00Z,470.356
2021-07-21T22:50:00Z,470.354
2021-07-21T23:00:00Z,470.352
2021-07-21T23:10:00Z,470.35
2021-07-21T23:20:00Z,470.348
2021-07-21T23:30:00Z,470.347
2021-07-21T23:40:00Z,470.345
2021-07-21T23:50:00Z,470.343
2021-07-22T00:00:00Z,470.341
2021-07-22T00:10:00Z,470.339
2021-07-22T00:20:00Z,470.337
2021-07-22T00:30:00Z,470.335
2021-07-22T00:40:00Z,470.333
2021-07-22T00:50:00Z,470.331
2021-07-22T01:00:00Z,470.329
2021-07-22T01:10:00Z,470.327
2021-07-22T01:20:00Z,470.325
2021-07-22T01:30:00Z,470.322
2021-07-22T01:40:00Z,470.32
2021-07-22T01:50:00Z,470.318
2021-07-22T02:00:00Z,470.316
2021-07-22T02:10:00Z,470.314
2021-07-22T02:20:00Z,470.312
2021-07-22T02:30:00Z,470.31
2021-07-22T02:40:00Z,470.308
2021-07-22T02:50:00Z,470.306
2021-07-22T03:00:00Z,470.304
2021-07-22T03:10:00Z,470.302
2021-07-22T03:20:00Z,470.3
2021-07-22T03:30:00Z,470.299
2021-07-22T03:40:00Z,470.298
2021-07-22T03:50:00Z,470.296
2021-07-22T04:00:00Z,470.294
2021-07-22T04:10:00Z,470.293
2021-07-22T04:20:00Z,470.29
2021-07-22T04:30:00Z,470.288
2021-07-22T04:40:00Z,470.288
2021-07-22T04:50:00Z,470.288
2021-07-22T05:00:00Z,470.289
2021-07-22T05:10:00Z,470.289
2021-07-22T05:20:00Z,470.289
2021-07-22T05:30:00Z,470.289
2021-07-22T05:40:00Z,470.288
2021-07-22T05:50:00Z,470.289
2021-07-22T06:00:00Z,470.289
2021-07-22T06:10:00Z,470.289
2021-07-22T06:20:00Z,470.289
2021-07-22T06:30:00Z,470.289
2021-07-22T06:40:00Z,470.29
2021-07-22T06:50:00Z,470.29
2021-07-22T07:00:00Z,470.291
2021-07-22T07:10:00Z,470.291
2021-07-22T07:20:00Z,470.29
2021-07-22T07:30:00Z,470.291
2021-07-22T07:40:00Z,470.291
2021-07-22T07:50:00Z,470.292
2021-07-22T08:00:00Z,470.293
2021-07-22T08:10:00Z,470.292
2021-07-22T08:20:00Z,470.293
2021-07-22T08:30:00Z,470.293
2021-07-22T08:40:00Z,470.293
2021-07-22T08:50:00Z,470.291
2021-07-22T09:00:00Z,470.287
2021-07-22T09:10:00Z,470.286
2021-07-22T09:20:00Z,470.289
2021-07-22T09:30:00Z,470.29
2021-07-22T09:40:00Z,470.289
2021-07-22T09:50:00Z,470.289
2021-07-22T10:00:00Z,470.288
2021-07-22T10:10:00Z,470.288
2021-07-22T10:20:00Z,470.29
2021-07-22T10:30:00Z,470.291
2021-07-22T10:40:00Z,470.293
2021-07-22T10:50:00Z,470.292
2021-07-22T11:00:00Z,470.29
2021-07-22T11:10:00Z,470.288
2021-07-22T11:20:00Z,470.286
2021-07-22T11:30:00Z,470.283
2021-07-22T11:40:00Z,470.282
2021-07-22T11:50:00Z,470.281
2021-07-22T12:00:00Z,470.28
2021-07-22T12:10:00Z,470.278
2021-07-22T12:20:00Z,470.275
2021-07-22T12:30:00Z,470.274
2021-07-22T12:40:00Z,470.272
2021-07-22T12:50:00Z,470.271
2021-07-22T13:00:00Z,470.269
2021-07-22T13:10:00Z,470.267
2021-07-22T13:20:00Z,470.264
2021-07-22T13:30:00Z,470.263
2021-07-22T13:40:00Z,470.26
2021-07-22T13:50:00Z,470.258
2021-07-22T14:00:00Z,470.254
2021-07-22T14:10:00Z,470.255
2021-07-22T14:20:00Z,470.254
2021-07-22T14:30:00Z,470.251
2021-07-22T14:40:00Z,470.249
2021-07-22T14:50:00Z,470.248
