Time,BAFU_2091_AbflussPneumatikunten
2021-07-22T16:05:00Z,2385.526
2021-07-22T16:10:00Z,2397.598
2021-07-22T16:15:00Z,2399.209
2021-07-22T16:20:00Z,2397.598
2021-07-22T16:25:00Z,2399.209
2021-07-22T16:30:00Z,2399.209
2021-07-22T16:35:00Z,2404.848
2021-07-22T16:40:00Z,2412.91
2021-07-22T16:45:00Z,2413.716
2021-07-22T16:50:00Z,2414.522
2021-07-22T16:55:00Z,2408.072
2021-07-22T17:00:00Z,2412.103
2021-07-22T17:05:00Z,2409.685
2021-07-22T17:10:00Z,2409.685
2021-07-22T17:15:00Z,2420.977
2021-07-22T17:20:00Z,2423.398
2021-07-22T17:25:00Z,2428.242
2021-07-22T17:30:00Z,2422.59
2021-07-22T17:35:00Z,2420.977
2021-07-22T17:40:00Z,2414.522
2021-07-22T17:45:00Z,2402.431
2021-07-22T17:50:00Z,2395.988
2021-07-22T17:55:00Z,2393.573
2021-07-22T18:00:00Z,2393.573
2021-07-22T18:05:00Z,2389.548
2021-07-22T18:10:00Z,2396.793
2021-07-22T18:15:00Z,2388.744
2021-07-22T18:20:00Z,2389.548
2021-07-22T18:25:00Z,2405.654
2021-07-22T18:30:00Z,2420.977
2021-07-22T18:35:00Z,2433.088
2021-07-22T18:40:00Z,2435.512
2021-07-22T18:45:00Z,2454.111
2021-07-22T18:50:00Z,2473.551
2021-07-22T18:55:00Z,2502.766
2021-07-22T19:00:00Z,2522.28
2021-07-22T19:05:00Z,2536.119
2021-07-22T19:10:00Z,2542.636
2021-07-22T19:15:00Z,2530.419
2021-07-22T19:20:00Z,2540.192
2021-07-22T19:25:00Z,2545.896
2021-07-22T19:30:00Z,2541.822
2021-07-22T19:35:00Z,2528.791
2021-07-22T19:40:00Z,2517.399
2021-07-22T19:45:00Z,2506.83
2021-07-22T19:50:00Z,2493.832
2021-07-22T19:55:00Z,2469.498
2021-07-22T20:00:00Z,2432.28
2021-07-22T20:05:00Z,2400.82
2021-07-22T20:10:00Z,2393.573
2021-07-22T20:15:00Z,2382.308
2021-07-22T20:20:00Z,2359.015
2021-07-22T20:25:00Z,2355.807
2021-07-22T20:30:00Z,2348.591
2021-07-22T20:35:00Z,2354.203
2021-07-22T20:40:00Z,2369.451
2021-07-22T20:45:00Z,2371.86
2021-07-22T20:50:00Z,2391.158
2021-07-22T20:55:00Z,2405.654
2021-07-22T21:00:00Z,2406.46
2021-07-22T21:05:00Z,2404.043
2021-07-22T21:10:00Z,2404.043
2021-07-22T21:15:00Z,2403.237
2021-07-22T21:20:00Z,2410.491
2021-07-22T21:25:00Z,2408.878
2021-07-22T21:30:00Z,2405.654
2021-07-22T21:35:00Z,2409.685
2021-07-22T21:40:00Z,2409.685
2021-07-22T21:45:00Z,2390.353
2021-07-22T21:50:00Z,2387.135
2021-07-22T21:55:00Z,2385.526
2021-07-22T22:00:00Z,2386.33
2021-07-22T22:05:00Z,2384.722
2021-07-22T22:10:00Z,2379.897
2021-07-22T22:15:00Z,2379.093
2021-07-22T22:20:00Z,2385.526
2021-07-22T22:25:00Z,2386.33
2021-07-22T22:30:00Z,2381.504
2021-07-22T22:35:00Z,2380.701
2021-07-22T22:40:00Z,2391.963
2021-07-22T22:45:00Z,2400.82
2021-07-22T22:50:00Z,2393.573
2021-07-22T22:55:00Z,2382.308
2021-07-22T23:00:00Z,2376.682
2021-07-22T23:05:00Z,2373.467
2021-07-22T23:10:00Z,2374.27
2021-07-22T23:15:00Z,2373.467
2021-07-22T23:20:00Z,2371.057
2021-07-22T23:25:00Z,2359.818
2021-07-22T23:30:00Z,2351.797
2021-07-22T23:35:00Z,2346.187
2021-07-22T23:40:00Z,2322.977
2021-07-22T23:45:00Z,2326.174
2021-07-22T23:50:00Z,2327.774
2021-07-22T23:55:00Z,2331.774
2021-07-23T00:00:00Z,2328.574
2021-07-23T00:05:00Z,2329.374
2021-07-23T00:10:00Z,2331.774
2021-07-23T00:15:00Z,2326.174
2021-07-23T00:20:00Z,2328.574
2021-07-23T00:25:00Z,2327.774
2021-07-23T00:30:00Z,2329.374
2021-07-23T00:35:00Z,2326.174
2021-07-23T00:40:00Z,2330.174
2021-07-23T00:45:00Z,2332.574
2021-07-23T00:50:00Z,2334.975
