Time,BAFU_2016_AbflussPneumatikoben
2021-07-27T07:55:00Z,820.482
2021-07-27T08:00:00Z,821.559
2021-07-27T08:05:00Z,821.128
2021-07-27T08:10:00Z,822.205
2021-07-27T08:15:00Z,821.559
2021-07-27T08:20:00Z,821.559
2021-07-27T08:25:00Z,820.912
2021-07-27T08:30:00Z,819.62
2021-07-27T08:35:00Z,819.62
2021-07-27T08:40:00Z,818.114
2021-07-27T08:45:00Z,817.038
2021-07-27T08:50:00Z,816.178
2021-07-27T08:55:00Z,815.319
2021-07-27T09:00:00Z,814.459
2021-07-27T09:05:00Z,812.741
2021-07-27T09:10:00Z,811.883
2021-07-27T09:15:00Z,810.382
2021-07-27T09:20:00Z,809.524
2021-07-27T09:25:00Z,808.881
2021-07-27T09:30:00Z,807.596
2021-07-27T09:35:00Z,806.74
2021-07-27T09:40:00Z,806.097
2021-07-27T09:45:00Z,805.455
2021-07-27T09:50:00Z,804.814
2021-07-27T09:55:00Z,804.386
2021-07-27T10:00:00Z,803.959
2021-07-27T10:05:00Z,803.745
2021-07-27T10:10:00Z,803.745
2021-07-27T10:15:00Z,803.959
2021-07-27T10:20:00Z,803.531
2021-07-27T10:25:00Z,803.103
2021-07-27T10:30:00Z,802.676
2021-07-27T10:35:00Z,802.035
2021-07-27T10:40:00Z,801.608
2021-07-27T10:45:00Z,800.327
2021-07-27T10:50:00Z,799.687
2021-07-27T10:55:00Z,799.474
2021-07-27T11:00:00Z,798.833
2021-07-27T11:05:00Z,798.194
2021-07-27T11:10:00Z,797.981
2021-07-27T11:15:00Z,797.767
2021-07-27T11:20:00Z,797.341
2021-07-27T11:25:00Z,797.767
2021-07-27T11:30:00Z,797.554
2021-07-27T11:35:00Z,798.194
2021-07-27T11:40:00Z,798.194
2021-07-27T11:45:00Z,798.62
2021-07-27T11:50:00Z,799.047
2021-07-27T11:55:00Z,800.54
2021-07-27T12:00:00Z,801.394
2021-07-27T12:05:00Z,802.676
2021-07-27T12:10:00Z,803.959
2021-07-27T12:15:00Z,805.028
2021-07-27T12:20:00Z,806.097
2021-07-27T12:25:00Z,807.382
2021-07-27T12:30:00Z,808.453
2021-07-27T12:35:00Z,809.524
2021-07-27T12:40:00Z,810.596
2021-07-27T12:45:00Z,811.454
2021-07-27T12:50:00Z,812.312
2021-07-27T12:55:00Z,812.741
2021-07-27T13:00:00Z,813.6
2021-07-27T13:05:00Z,813.815
2021-07-27T13:10:00Z,814.459
2021-07-27T13:15:00Z,814.674
2021-07-27T13:20:00Z,814.459
2021-07-27T13:25:00Z,814.674
2021-07-27T13:30:00Z,814.459
2021-07-27T13:35:00Z,814.244
2021-07-27T13:40:00Z,814.029
2021-07-27T13:45:00Z,814.029
2021-07-27T13:50:00Z,813.6
2021-07-27T13:55:00Z,813.171
2021-07-27T14:00:00Z,812.527
2021-07-27T14:05:00Z,812.097
2021-07-27T14:10:00Z,812.097
2021-07-27T14:15:00Z,811.668
2021-07-27T14:20:00Z,811.454
2021-07-27T14:25:00Z,810.81
2021-07-27T14:30:00Z,810.81
2021-07-27T14:35:00Z,810.81
2021-07-27T14:40:00Z,811.025
2021-07-27T14:45:00Z,810.596
2021-07-27T14:50:00Z,810.81
2021-07-27T14:55:00Z,810.596
2021-07-27T15:00:00Z,810.382
2021-07-27T15:05:00Z,811.239
2021-07-27T15:10:00Z,810.596
2021-07-27T15:15:00Z,810.596
2021-07-27T15:20:00Z,810.596
2021-07-27T15:25:00Z,809.953
2021-07-27T15:30:00Z,809.738
2021-07-27T15:35:00Z,808.881
2021-07-27T15:40:00Z,808.667
2021-07-27T15:45:00Z,808.453
2021-07-27T15:50:00Z,808.238
2021-07-27T15:55:00Z,808.238
2021-07-27T16:00:00Z,807.382
2021-07-27T16:05:00Z,806.954
2021-07-27T16:10:00Z,806.526
2021-07-27T16:15:00Z,806.311
2021-07-27T16:20:00Z,805.883
2021-07-27T16:25:00Z,805.028
2021-07-27T16:30:00Z,804.172
2021-07-27T16:35:00Z,803.531
2021-07-27T16:40:00Z,803.531
2021-07-27T16:45:00Z,803.531
2021-07-27T16:50:00Z,803.317
2021-07-27T16:55:00Z,803.745
2021-07-27T17:00:00Z,804.814
2021-07-27T17:05:00Z,805.028
2021-07-27T17:10:00Z,806.311
2021-07-27T17:15:00Z,806.954
2021-07-27T17:20:00Z,807.168
2021-07-27T17:25:00Z,808.024
2021-07-27T17:30:00Z,808.238
2021-07-27T17:35:00Z,808.881
2021-07-27T17:40:00Z,809.738
2021-07-27T17:45:00Z,810.167
2021-07-27T17:50:00Z,811.883
2021-07-27T17:55:00Z,812.741
2021-07-27T18:00:00Z,813.171
2021-07-27T18:05:00Z,814.244
2021-07-27T18:10:00Z,815.104
2021-07-27T18:15:00Z,815.533
2021-07-27T18:20:00Z,816.178
2021-07-27T18:25:00Z,817.038
2021-07-27T18:30:00Z,816.823
2021-07-27T18:35:00Z,817.253
2021-07-27T18:40:00Z,817.468
2021-07-27T18:45:00Z,817.899
2021-07-27T18:50:00Z,817.683
2021-07-27T18:55:00Z,818.114
2021-07-27T19:00:00Z,818.114
2021-07-27T19:05:00Z,817.253
2021-07-27T19:10:00Z,817.899
2021-07-27T19:15:00Z,817.253
2021-07-27T19:20:00Z,817.253
2021-07-27T19:25:00Z,816.178
2021-07-27T19:30:00Z,815.748
2021-07-27T19:35:00Z,815.319
2021-07-27T19:40:00Z,814.674
2021-07-27T19:45:00Z,814.459
2021-07-27T19:50:00Z,813.815
2021-07-27T19:55:00Z,813.385
2021-07-27T20:00:00Z,812.097
2021-07-27T20:05:00Z,811.239
2021-07-27T20:10:00Z,810.596
2021-07-27T20:15:00Z,810.167
2021-07-27T20:20:00Z,809.524
2021-07-27T20:25:00Z,809.524
2021-07-27T20:30:00Z,809.31
2021-07-27T20:35:00Z,809.524
2021-07-27T20:40:00Z,809.095
2021-07-27T20:45:00Z,808.667
2021-07-27T20:50:00Z,809.095
2021-07-27T20:55:00Z,808.881
2021-07-27T21:00:00Z,807.81
2021-07-27T21:05:00Z,808.238
2021-07-27T21:10:00Z,807.596
2021-07-27T21:15:00Z,807.168
2021-07-27T21:20:00Z,807.596
2021-07-27T21:25:00Z,807.81
2021-07-27T21:30:00Z,808.453
2021-07-27T21:35:00Z,808.667
2021-07-27T21:40:00Z,808.667
2021-07-27T21:45:00Z,809.095
2021-07-27T21:50:00Z,809.31
