Time,BAFU_2243_AbflussRadarBruecke
2021-07-17T17:45:00Z,377.794
2021-07-17T17:50:00Z,376.264
2021-07-17T17:55:00Z,378.05
2021-07-17T18:00:00Z,380.606
2021-07-17T18:05:00Z,381.375
2021-07-17T18:10:00Z,380.606
2021-07-17T18:15:00Z,380.606
2021-07-17T18:20:00Z,382.913
2021-07-17T18:25:00Z,382.4
2021-07-17T18:30:00Z,381.375
2021-07-17T18:35:00Z,380.863
2021-07-17T18:40:00Z,380.35
2021-07-17T18:45:00Z,382.144
2021-07-17T18:50:00Z,379.072
2021-07-17T18:55:00Z,379.327
2021-07-17T19:00:00Z,379.327
2021-07-17T19:05:00Z,376.774
2021-07-17T19:10:00Z,376.264
2021-07-17T19:15:00Z,381.631
2021-07-17T19:20:00Z,379.072
2021-07-17T19:25:00Z,377.539
2021-07-17T19:30:00Z,376.774
2021-07-17T19:35:00Z,377.284
2021-07-17T19:40:00Z,378.816
2021-07-17T19:45:00Z,380.094
2021-07-17T19:50:00Z,375.5
2021-07-17T19:55:00Z,376.264
2021-07-17T20:00:00Z,375.754
2021-07-17T20:05:00Z,374.227
2021-07-17T20:10:00Z,375.754
2021-07-17T20:15:00Z,372.447
2021-07-17T20:20:00Z,375.245
2021-07-17T20:25:00Z,375.5
2021-07-17T20:30:00Z,372.956
2021-07-17T20:35:00Z,376.009
2021-07-17T20:40:00Z,373.718
2021-07-17T20:45:00Z,374.99
2021-07-17T20:50:00Z,372.956
2021-07-17T20:55:00Z,370.164
2021-07-17T21:00:00Z,378.05
2021-07-17T21:05:00Z,371.433
2021-07-17T21:10:00Z,375.5
2021-07-17T21:15:00Z,375.245
2021-07-17T21:20:00Z,373.973
2021-07-17T21:25:00Z,373.21
2021-07-17T21:30:00Z,374.481
2021-07-17T21:35:00Z,375.245
2021-07-17T21:40:00Z,375.754
2021-07-17T21:45:00Z,376.009
2021-07-17T21:50:00Z,376.774
2021-07-17T21:55:00Z,376.264
2021-07-17T22:00:00Z,374.735
2021-07-17T22:05:00Z,377.794
2021-07-17T22:10:00Z,372.193
2021-07-17T22:15:00Z,375.245
2021-07-17T22:20:00Z,378.305
2021-07-17T22:25:00Z,375.5
2021-07-17T22:30:00Z,372.701
2021-07-17T22:35:00Z,374.735
2021-07-17T22:40:00Z,373.21
2021-07-17T22:45:00Z,374.99
2021-07-17T22:50:00Z,376.264
2021-07-17T22:55:00Z,374.735
2021-07-17T23:00:00Z,375.754
2021-07-17T23:05:00Z,379.327
2021-07-17T23:10:00Z,377.029
2021-07-17T23:15:00Z,381.631
2021-07-17T23:20:00Z,379.327
2021-07-17T23:25:00Z,380.606
2021-07-17T23:30:00Z,379.583
2021-07-17T23:35:00Z,378.05
