Time,BAFU_2481_AbflussRadar
2021-07-28T21:20:00Z,39.36
2021-07-28T21:25:00Z,39.626
2021-07-28T21:30:00Z,39.537
2021-07-28T21:35:00Z,39.449
2021-07-28T21:40:00Z,39.095
2021-07-28T21:45:00Z,39.272
2021-07-28T21:50:00Z,39.537
2021-07-28T21:55:00Z,39.449
2021-07-28T22:00:00Z,39.449
2021-07-28T22:05:00Z,39.36
2021-07-28T22:10:00Z,40.069
2021-07-28T22:15:00Z,40.157
2021-07-28T22:20:00Z,39.715
2021-07-28T22:25:00Z,39.537
2021-07-28T22:30:00Z,39.449
2021-07-28T22:35:00Z,39.007
2021-07-28T22:40:00Z,39.095
2021-07-28T22:45:00Z,39.272
2021-07-28T22:50:00Z,39.095
2021-07-28T22:55:00Z,39.095
2021-07-28T23:00:00Z,39.007
2021-07-28T23:05:00Z,39.272
2021-07-28T23:10:00Z,38.831
2021-07-28T23:15:00Z,38.39
2021-07-28T23:20:00Z,38.655
2021-07-28T23:25:00Z,38.655
2021-07-28T23:30:00Z,38.743
2021-07-28T23:35:00Z,38.743
2021-07-28T23:40:00Z,39.183
2021-07-28T23:45:00Z,38.831
2021-07-28T23:50:00Z,38.655
2021-07-28T23:55:00Z,38.831
2021-07-29T00:00:00Z,38.743
2021-07-29T00:05:00Z,38.303
2021-07-29T00:10:00Z,38.039
2021-07-29T00:15:00Z,38.127
2021-07-29T00:20:00Z,38.127
2021-07-29T00:25:00Z,37.776
2021-07-29T00:30:00Z,37.776
2021-07-29T00:35:00Z,37.689
2021-07-29T00:40:00Z,38.039
2021-07-29T00:45:00Z,37.689
2021-07-29T00:50:00Z,37.689
2021-07-29T00:55:00Z,37.601
2021-07-29T01:00:00Z,37.601
2021-07-29T01:05:00Z,37.776
2021-07-29T01:10:00Z,37.952
2021-07-29T01:15:00Z,38.039
2021-07-29T01:20:00Z,38.215
2021-07-29T01:25:00Z,38.215
2021-07-29T01:30:00Z,37.952
2021-07-29T01:35:00Z,37.776
2021-07-29T01:40:00Z,37.426
2021-07-29T01:45:00Z,37.339
2021-07-29T01:50:00Z,37.689
2021-07-29T01:55:00Z,37.252
2021-07-29T02:00:00Z,37.252
2021-07-29T02:05:00Z,37.077
2021-07-29T02:10:00Z,36.555
2021-07-29T02:15:00Z,36.641
2021-07-29T02:20:00Z,36.903
2021-07-29T02:25:00Z,36.903
2021-07-29T02:30:00Z,36.729
2021-07-29T02:35:00Z,37.252
2021-07-29T02:40:00Z,36.468
2021-07-29T02:45:00Z,36.381
2021-07-29T02:50:00Z,36.468
2021-07-29T02:55:00Z,36.121
2021-07-29T03:00:00Z,36.468
2021-07-29T03:05:00Z,36.729
2021-07-29T03:10:00Z,36.468
2021-07-29T03:15:00Z,36.295
2021-07-29T03:20:00Z,35.602
2021-07-29T03:25:00Z,35.515
2021-07-29T03:30:00Z,35.257
2021-07-29T03:35:00Z,35.343
2021-07-29T03:40:00Z,35.343
2021-07-29T03:45:00Z,35.257
2021-07-29T03:50:00Z,35.688
2021-07-29T03:55:00Z,35.602
2021-07-29T04:00:00Z,35.515
2021-07-29T04:05:00Z,35.688
2021-07-29T04:10:00Z,35.429
2021-07-29T04:15:00Z,35.343
2021-07-29T04:20:00Z,35.515
2021-07-29T04:25:00Z,35.429
2021-07-29T04:30:00Z,35.343
2021-07-29T04:35:00Z,35.515
2021-07-29T04:40:00Z,35.861
2021-07-29T04:45:00Z,35.948
2021-07-29T04:50:00Z,35.948
2021-07-29T04:55:00Z,35.861
2021-07-29T05:00:00Z,36.034
2021-07-29T05:05:00Z,36.295
2021-07-29T05:10:00Z,36.381
2021-07-29T05:15:00Z,36.295
2021-07-29T05:20:00Z,35.515
2021-07-29T05:25:00Z,35.688
2021-07-29T05:30:00Z,35.515
2021-07-29T05:35:00Z,35.257
2021-07-29T05:40:00Z,35.084
2021-07-29T05:45:00Z,34.74
2021-07-29T05:50:00Z,34.568
2021-07-29T05:55:00Z,34.482
2021-07-29T06:00:00Z,34.654
2021-07-29T06:05:00Z,34.568
2021-07-29T06:10:00Z,33.456
2021-07-29T06:15:00Z,32.946
2021-07-29T06:20:00Z,32.522
2021-07-29T06:25:00Z,32.352
2021-07-29T06:30:00Z,32.352
2021-07-29T06:35:00Z,32.352
2021-07-29T06:40:00Z,33.115
2021-07-29T06:45:00Z,34.74
2021-07-29T06:50:00Z,35.774
2021-07-29T06:55:00Z,35.774
2021-07-29T07:00:00Z,35.084
2021-07-29T07:05:00Z,34.568
2021-07-29T07:10:00Z,34.225
2021-07-29T07:15:00Z,33.627
2021-07-29T07:20:00Z,33.456
2021-07-29T07:25:00Z,33.031
2021-07-29T07:30:00Z,32.776
2021-07-29T07:35:00Z,32.352
2021-07-29T07:40:00Z,32.183
2021-07-29T07:45:00Z,31.93
2021-07-29T07:50:00Z,31.93
2021-07-29T07:55:00Z,31.677
2021-07-29T08:00:00Z,31.089
2021-07-29T08:05:00Z,30.169
2021-07-29T08:10:00Z,30.169
2021-07-29T08:15:00Z,29.835
2021-07-29T08:20:00Z,29.835
2021-07-29T08:25:00Z,29.421
2021-07-29T08:30:00Z,29.255
2021-07-29T08:35:00Z,29.752
2021-07-29T08:40:00Z,30.086
2021-07-29T08:45:00Z,30.336
2021-07-29T08:50:00Z,30.419
2021-07-29T08:55:00Z,30.169
2021-07-29T09:00:00Z,30.002
2021-07-29T09:05:00Z,30.002
2021-07-29T09:10:00Z,30.169
2021-07-29T09:15:00Z,30.586
2021-07-29T09:20:00Z,32.691
2021-07-29T09:25:00Z,34.74
2021-07-29T09:30:00Z,35.17
2021-07-29T09:35:00Z,35.257
2021-07-29T09:40:00Z,34.998
2021-07-29T09:45:00Z,33.968
2021-07-29T09:50:00Z,32.946
2021-07-29T09:55:00Z,32.437
2021-07-29T10:00:00Z,32.268
2021-07-29T10:05:00Z,32.183
2021-07-29T10:10:00Z,32.352
2021-07-29T10:15:00Z,31.93
2021-07-29T10:20:00Z,31.173
2021-07-29T10:25:00Z,31.173
2021-07-29T10:30:00Z,30.753
2021-07-29T10:35:00Z,30.837
2021-07-29T10:40:00Z,31.089
2021-07-29T10:45:00Z,31.005
2021-07-29T10:50:00Z,30.586
2021-07-29T10:55:00Z,30.086
2021-07-29T11:00:00Z,30.002
2021-07-29T11:05:00Z,30.002
2021-07-29T11:10:00Z,30.336
2021-07-29T11:15:00Z,29.919
2021-07-29T11:20:00Z,30.002
2021-07-29T11:25:00Z,30.002
2021-07-29T11:30:00Z,30.252
2021-07-29T11:35:00Z,30.586
2021-07-29T11:40:00Z,30.503
2021-07-29T11:45:00Z,30.336
2021-07-29T11:50:00Z,30.252
2021-07-29T11:55:00Z,30.336
2021-07-29T12:00:00Z,30.252
2021-07-29T12:05:00Z,30.336
2021-07-29T12:10:00Z,30.419
2021-07-29T12:15:00Z,30.336
2021-07-29T12:20:00Z,30.169
2021-07-29T12:25:00Z,30.169
2021-07-29T12:30:00Z,30.336
2021-07-29T12:35:00Z,30.837
2021-07-29T12:40:00Z,30.837
2021-07-29T12:45:00Z,30.837
2021-07-29T12:50:00Z,30.503
2021-07-29T12:55:00Z,30.419
2021-07-29T13:00:00Z,30.419
2021-07-29T13:05:00Z,30.336
2021-07-29T13:10:00Z,30.252
2021-07-29T13:15:00Z,30.252
2021-07-29T13:20:00Z,30.252
2021-07-29T13:25:00Z,30.336
2021-07-29T13:30:00Z,30.169
2021-07-29T13:35:00Z,30.419
2021-07-29T13:40:00Z,30.586
2021-07-29T13:45:00Z,30.753
2021-07-29T13:50:00Z,30.753
2021-07-29T13:55:00Z,30.753
2021-07-29T14:00:00Z,31.005
2021-07-29T14:05:00Z,30.669
2021-07-29T14:10:00Z,30.669
2021-07-29T14:15:00Z,30.586
2021-07-29T14:20:00Z,30.419
2021-07-29T14:25:00Z,30.503
2021-07-29T14:30:00Z,30.669
2021-07-29T14:35:00Z,30.586
2021-07-29T14:40:00Z,30.837
2021-07-29T14:45:00Z,30.503
2021-07-29T14:50:00Z,30.419
2021-07-29T14:55:00Z,30.336
2021-07-29T15:00:00Z,30.169
2021-07-29T15:05:00Z,30.252
2021-07-29T15:10:00Z,30.503
2021-07-29T15:15:00Z,30.336
2021-07-29T15:20:00Z,30.252
2021-07-29T15:25:00Z,30.252
2021-07-29T15:30:00Z,30.169
2021-07-29T15:35:00Z,30.086
2021-07-29T15:40:00Z,30.086
2021-07-29T15:45:00Z,30.169
2021-07-29T15:50:00Z,30.252
2021-07-29T15:55:00Z,30.086
2021-07-29T16:00:00Z,30.086
2021-07-29T16:05:00Z,30.002
2021-07-29T16:10:00Z,29.919
2021-07-29T16:15:00Z,29.669
2021-07-29T16:20:00Z,29.835
2021-07-29T16:25:00Z,30.002
2021-07-29T16:30:00Z,29.835
2021-07-29T16:35:00Z,29.752
2021-07-29T16:40:00Z,29.669
2021-07-29T16:45:00Z,29.752
2021-07-29T16:50:00Z,30.002
2021-07-29T16:55:00Z,29.919
2021-07-29T17:00:00Z,30.753
2021-07-29T17:05:00Z,32.183
2021-07-29T17:10:00Z,32.522
2021-07-29T17:15:00Z,32.437
2021-07-29T17:20:00Z,32.352
2021-07-29T17:25:00Z,32.352
2021-07-29T17:30:00Z,32.183
2021-07-29T17:35:00Z,32.606
2021-07-29T17:40:00Z,32.691
2021-07-29T17:45:00Z,32.691
2021-07-29T17:50:00Z,32.522
2021-07-29T17:55:00Z,32.352
2021-07-29T18:00:00Z,32.268
2021-07-29T18:05:00Z,32.099
2021-07-29T18:10:00Z,32.014
2021-07-29T18:15:00Z,32.099
2021-07-29T18:20:00Z,32.099
2021-07-29T18:25:00Z,32.014
2021-07-29T18:30:00Z,31.93
2021-07-29T18:35:00Z,32.014
2021-07-29T18:40:00Z,32.183
2021-07-29T18:45:00Z,32.099
2021-07-29T18:50:00Z,32.099
2021-07-29T18:55:00Z,32.183
2021-07-29T19:00:00Z,31.677
2021-07-29T19:05:00Z,31.846
2021-07-29T19:10:00Z,31.846
2021-07-29T19:15:00Z,31.93
2021-07-29T19:20:00Z,31.846
2021-07-29T19:25:00Z,32.183
2021-07-29T19:30:00Z,32.268
2021-07-29T19:35:00Z,32.014
2021-07-29T19:40:00Z,32.014
2021-07-29T19:45:00Z,32.014
2021-07-29T19:50:00Z,32.268
2021-07-29T19:55:00Z,32.268
2021-07-29T20:00:00Z,32.606
2021-07-29T20:05:00Z,32.268
2021-07-29T20:10:00Z,32.352
2021-07-29T20:15:00Z,32.352
2021-07-29T20:20:00Z,32.437
2021-07-29T20:25:00Z,32.352
2021-07-29T20:30:00Z,32.606
2021-07-29T20:35:00Z,32.437
2021-07-29T20:40:00Z,32.437
2021-07-29T20:45:00Z,32.352
2021-07-29T20:50:00Z,32.437
2021-07-29T20:55:00Z,32.437
2021-07-29T21:00:00Z,32.522
2021-07-29T21:05:00Z,32.437
2021-07-29T21:10:00Z,32.268
2021-07-29T21:15:00Z,32.183
2021-07-29T21:20:00Z,32.352
2021-07-29T21:25:00Z,32.522
2021-07-29T21:30:00Z,32.437
2021-07-29T21:35:00Z,32.268
2021-07-29T21:40:00Z,32.522
2021-07-29T21:45:00Z,32.437
2021-07-29T21:50:00Z,32.861
2021-07-29T21:55:00Z,32.691
2021-07-29T22:00:00Z,32.352
2021-07-29T22:05:00Z,31.424
2021-07-29T22:10:00Z,30.921
2021-07-29T22:15:00Z,31.173
2021-07-29T22:20:00Z,30.921
2021-07-29T22:25:00Z,30.753
2021-07-29T22:30:00Z,30.837
2021-07-29T22:35:00Z,30.921
2021-07-29T22:40:00Z,30.921
2021-07-29T22:45:00Z,30.753
2021-07-29T22:50:00Z,30.921
2021-07-29T22:55:00Z,30.669
2021-07-29T23:00:00Z,30.503
2021-07-29T23:05:00Z,30.503
2021-07-29T23:10:00Z,30.669
2021-07-29T23:15:00Z,30.921
2021-07-29T23:20:00Z,31.173
2021-07-29T23:25:00Z,31.34
2021-07-29T23:30:00Z,31.424
2021-07-29T23:35:00Z,31.508
2021-07-29T23:40:00Z,31.089
2021-07-29T23:45:00Z,31.089
2021-07-29T23:50:00Z,31.508
2021-07-29T23:55:00Z,31.34
2021-07-30T00:00:00Z,31.005
2021-07-30T00:05:00Z,31.005
2021-07-30T00:10:00Z,31.257
2021-07-30T00:15:00Z,31.257
2021-07-30T00:20:00Z,31.089
2021-07-30T00:25:00Z,31.508
2021-07-30T00:30:00Z,31.34
2021-07-30T00:35:00Z,31.34
2021-07-30T00:40:00Z,31.593
2021-07-30T00:45:00Z,31.677
2021-07-30T00:50:00Z,31.508
2021-07-30T00:55:00Z,31.005
2021-07-30T01:00:00Z,30.837
2021-07-30T01:05:00Z,31.173
2021-07-30T01:10:00Z,31.34
2021-07-30T01:15:00Z,31.089
2021-07-30T01:20:00Z,31.257
2021-07-30T01:25:00Z,31.508
2021-07-30T01:30:00Z,31.508
2021-07-30T01:35:00Z,31.593
2021-07-30T01:40:00Z,31.593
2021-07-30T01:45:00Z,31.508
2021-07-30T01:50:00Z,31.424
2021-07-30T01:55:00Z,31.173
2021-07-30T02:00:00Z,31.508
2021-07-30T02:05:00Z,31.593
2021-07-30T02:10:00Z,31.93
2021-07-30T02:15:00Z,31.93
2021-07-30T02:20:00Z,32.268
2021-07-30T02:25:00Z,32.437
2021-07-30T02:30:00Z,32.352
2021-07-30T02:35:00Z,32.352
2021-07-30T02:40:00Z,32.522
2021-07-30T02:45:00Z,32.522
2021-07-30T02:50:00Z,32.606
2021-07-30T02:55:00Z,32.437
2021-07-30T03:00:00Z,32.437
2021-07-30T03:05:00Z,32.691
2021-07-30T03:10:00Z,32.606
2021-07-30T03:15:00Z,32.691
2021-07-30T03:20:00Z,32.522
2021-07-30T03:25:00Z,32.776
2021-07-30T03:30:00Z,32.522
2021-07-30T03:35:00Z,32.776
2021-07-30T03:40:00Z,32.861
2021-07-30T03:45:00Z,32.691
2021-07-30T03:50:00Z,32.776
2021-07-30T03:55:00Z,32.861
2021-07-30T04:00:00Z,32.606
2021-07-30T04:05:00Z,32.606
2021-07-30T04:10:00Z,32.352
2021-07-30T04:15:00Z,32.437
2021-07-30T04:20:00Z,32.268
2021-07-30T04:25:00Z,32.352
2021-07-30T04:30:00Z,32.352
2021-07-30T04:35:00Z,32.606
2021-07-30T04:40:00Z,32.691
2021-07-30T04:45:00Z,32.522
2021-07-30T04:50:00Z,32.691
2021-07-30T04:55:00Z,32.691
2021-07-30T05:00:00Z,33.031
2021-07-30T05:05:00Z,33.115
2021-07-30T05:10:00Z,33.115
2021-07-30T05:15:00Z,33.2
2021-07-30T05:20:00Z,33.371
2021-07-30T05:25:00Z,33.542
2021-07-30T05:30:00Z,33.371
2021-07-30T05:35:00Z,33.542
2021-07-30T05:40:00Z,33.371
2021-07-30T05:45:00Z,33.371
2021-07-30T05:50:00Z,33.456
2021-07-30T05:55:00Z,33.456
2021-07-30T06:00:00Z,33.712
2021-07-30T06:05:00Z,33.371
2021-07-30T06:10:00Z,33.2
2021-07-30T06:15:00Z,33.031
2021-07-30T06:20:00Z,33.115
2021-07-30T06:25:00Z,32.946
2021-07-30T06:30:00Z,32.776
2021-07-30T06:35:00Z,32.691
2021-07-30T06:40:00Z,32.861
2021-07-30T06:45:00Z,32.776
2021-07-30T06:50:00Z,32.691
2021-07-30T06:55:00Z,32.691
2021-07-30T07:00:00Z,32.606
2021-07-30T07:05:00Z,32.861
2021-07-30T07:10:00Z,32.776
2021-07-30T07:15:00Z,32.776
2021-07-30T07:20:00Z,32.606
2021-07-30T07:25:00Z,32.861
2021-07-30T07:30:00Z,32.691
2021-07-30T07:35:00Z,32.776
2021-07-30T07:40:00Z,32.522
2021-07-30T07:45:00Z,32.691
2021-07-30T07:50:00Z,32.522
2021-07-30T07:55:00Z,32.606
2021-07-30T08:00:00Z,32.861
2021-07-30T08:05:00Z,33.031
2021-07-30T08:10:00Z,33.031
2021-07-30T08:15:00Z,33.031
2021-07-30T08:20:00Z,33.2
2021-07-30T08:25:00Z,33.115
2021-07-30T08:30:00Z,33.2
2021-07-30T08:35:00Z,33.115
2021-07-30T08:40:00Z,33.456
2021-07-30T08:45:00Z,33.115
2021-07-30T08:50:00Z,33.2
2021-07-30T08:55:00Z,33.371
2021-07-30T09:00:00Z,33.456
2021-07-30T09:05:00Z,33.286
2021-07-30T09:10:00Z,33.542
2021-07-30T09:15:00Z,33.456
2021-07-30T09:20:00Z,33.712
2021-07-30T09:25:00Z,33.456
2021-07-30T09:30:00Z,33.115
2021-07-30T09:35:00Z,33.031
2021-07-30T09:40:00Z,32.946
2021-07-30T09:45:00Z,33.115
2021-07-30T09:50:00Z,33.115
2021-07-30T09:55:00Z,33.031
2021-07-30T10:00:00Z,32.861
2021-07-30T10:05:00Z,32.946
2021-07-30T10:10:00Z,32.861
2021-07-30T10:15:00Z,33.286
2021-07-30T10:20:00Z,33.2
2021-07-30T10:25:00Z,33.2
2021-07-30T10:30:00Z,33.371
2021-07-30T10:35:00Z,33.2
2021-07-30T10:40:00Z,33.456
2021-07-30T10:45:00Z,33.286
2021-07-30T10:50:00Z,33.371
2021-07-30T10:55:00Z,33.542
2021-07-30T11:00:00Z,34.225
2021-07-30T11:05:00Z,36.555
2021-07-30T11:10:00Z,37.513
2021-07-30T11:15:00Z,36.641
2021-07-30T11:20:00Z,35.343
2021-07-30T11:25:00Z,34.397
2021-07-30T11:30:00Z,33.798
2021-07-30T11:35:00Z,33.542
2021-07-30T11:40:00Z,33.371
2021-07-30T11:45:00Z,33.115
2021-07-30T11:50:00Z,32.946
2021-07-30T11:55:00Z,32.606
2021-07-30T12:00:00Z,32.437
2021-07-30T12:05:00Z,32.268
2021-07-30T12:10:00Z,32.014
2021-07-30T12:15:00Z,31.761
2021-07-30T12:20:00Z,31.593
2021-07-30T12:25:00Z,31.424
2021-07-30T12:30:00Z,31.173
2021-07-30T12:35:00Z,31.005
2021-07-30T12:40:00Z,31.005
2021-07-30T12:45:00Z,31.005
2021-07-30T12:50:00Z,30.753
2021-07-30T12:55:00Z,30.503
2021-07-30T13:00:00Z,30.419
2021-07-30T13:05:00Z,30.503
2021-07-30T13:10:00Z,30.169
2021-07-30T13:15:00Z,30.252
2021-07-30T13:20:00Z,30.336
2021-07-30T13:25:00Z,30.252
2021-07-30T13:30:00Z,30.002
2021-07-30T13:35:00Z,29.669
2021-07-30T13:40:00Z,30.336
2021-07-30T13:45:00Z,33.031
2021-07-30T13:50:00Z,31.677
2021-07-30T13:55:00Z,30.669
2021-07-30T14:00:00Z,30.086
2021-07-30T14:05:00Z,30.002
2021-07-30T14:10:00Z,30.002
2021-07-30T14:15:00Z,29.752
2021-07-30T14:20:00Z,29.669
2021-07-30T14:25:00Z,29.587
2021-07-30T14:30:00Z,29.587
2021-07-30T14:35:00Z,29.919
2021-07-30T14:40:00Z,29.835
2021-07-30T14:45:00Z,29.835
2021-07-30T14:50:00Z,30.086
2021-07-30T14:55:00Z,30.086
2021-07-30T15:00:00Z,30.169
2021-07-30T15:05:00Z,30.336
2021-07-30T15:10:00Z,30.419
2021-07-30T15:15:00Z,30.921
2021-07-30T15:20:00Z,31.005
2021-07-30T15:25:00Z,31.424
2021-07-30T15:30:00Z,31.593
2021-07-30T15:35:00Z,31.508
2021-07-30T15:40:00Z,31.677
2021-07-30T15:45:00Z,31.424
2021-07-30T15:50:00Z,31.508
2021-07-30T15:55:00Z,31.93
2021-07-30T16:00:00Z,32.522
2021-07-30T16:05:00Z,32.776
2021-07-30T16:10:00Z,33.031
2021-07-30T16:15:00Z,33.031
2021-07-30T16:20:00Z,33.031
2021-07-30T16:25:00Z,33.798
2021-07-30T16:30:00Z,34.482
2021-07-30T16:35:00Z,35.774
2021-07-30T16:40:00Z,37.252
2021-07-30T16:45:00Z,37.601
2021-07-30T16:50:00Z,38.127
2021-07-30T16:55:00Z,38.831
2021-07-30T17:00:00Z,44.839
2021-07-30T17:05:00Z,56.585
2021-07-30T17:10:00Z,66.766
2021-07-30T17:15:00Z,66.968
2021-07-30T17:20:00Z,69.202
2021-07-30T17:25:00Z,64.654
2021-07-30T17:30:00Z,62.363
2021-07-30T17:35:00Z,59.113
2021-07-30T17:40:00Z,57.845
2021-07-30T17:45:00Z,56.295
2021-07-30T17:50:00Z,58.917
2021-07-30T17:55:00Z,59.7
2021-07-30T18:00:00Z,61.768
2021-07-30T18:05:00Z,65.859
2021-07-30T18:10:00Z,67.474
2021-07-30T18:15:00Z,71.66
2021-07-30T18:20:00Z,75.6
2021-07-30T18:25:00Z,74.246
2021-07-30T18:30:00Z,68.387
2021-07-30T18:35:00Z,66.564
2021-07-30T18:40:00Z,66.968
2021-07-30T18:45:00Z,66.464
2021-07-30T18:50:00Z,64.955
2021-07-30T18:55:00Z,65.457
2021-07-30T19:00:00Z,67.07
2021-07-30T19:05:00Z,65.96
2021-07-30T19:10:00Z,64.955
2021-07-30T19:15:00Z,64.554
2021-07-30T19:20:00Z,67.575
2021-07-30T19:25:00Z,71.969
2021-07-30T19:30:00Z,72.279
2021-07-30T19:35:00Z,72.485
2021-07-30T19:40:00Z,71.043
2021-07-30T19:45:00Z,68.489
2021-07-30T19:50:00Z,69.406
2021-07-30T19:55:00Z,69.202
2021-07-30T20:00:00Z,69.304
2021-07-30T20:05:00Z,66.363
2021-07-30T20:10:00Z,64.754
2021-07-30T20:15:00Z,63.456
2021-07-30T20:20:00Z,64.955
2021-07-30T20:25:00Z,63.955
2021-07-30T20:30:00Z,63.456
2021-07-30T20:35:00Z,64.355
2021-07-30T20:40:00Z,61.373
2021-07-30T20:45:00Z,61.472
2021-07-30T20:50:00Z,60.88
2021-07-30T20:55:00Z,60.486
2021-07-30T21:00:00Z,58.332
2021-07-30T21:05:00Z,53.608
2021-07-30T21:10:00Z,54.564
2021-07-30T21:15:00Z,53.799
2021-07-30T21:20:00Z,54.468
2021-07-30T21:25:00Z,55.043
2021-07-30T21:30:00Z,53.513
2021-07-30T21:35:00Z,49.922
2021-07-30T21:40:00Z,50.016
2021-07-30T21:45:00Z,52.562
2021-07-30T21:50:00Z,54.659
2021-07-30T21:55:00Z,53.894
2021-07-30T22:00:00Z,52.846
2021-07-30T22:05:00Z,55.043
2021-07-30T22:10:00Z,54.181
2021-07-30T22:15:00Z,52.182
2021-07-30T22:20:00Z,53.036
2021-07-30T22:25:00Z,52.846
2021-07-30T22:30:00Z,51.804
2021-07-30T22:35:00Z,52.846
2021-07-30T22:40:00Z,55.235
2021-07-30T22:45:00Z,53.227
2021-07-30T22:50:00Z,52.087
2021-07-30T22:55:00Z,52.562
2021-07-30T23:00:00Z,54.085
2021-07-30T23:05:00Z,55.62
2021-07-30T23:10:00Z,58.429
2021-07-30T23:15:00Z,56.778
2021-07-30T23:20:00Z,57.845
2021-07-30T23:25:00Z,61.768
2021-07-30T23:30:00Z,62.165
2021-07-30T23:35:00Z,66.665
2021-07-30T23:40:00Z,67.677
2021-07-30T23:45:00Z,68.184
2021-07-30T23:50:00Z,68.489
2021-07-30T23:55:00Z,66.564
2021-07-31T00:00:00Z,66.968
2021-07-31T00:05:00Z,68.184
2021-07-31T00:10:00Z,65.557
2021-07-31T00:15:00Z,66.564
2021-07-31T00:20:00Z,65.256
2021-07-31T00:25:00Z,63.655
2021-07-31T00:30:00Z,62.065
2021-07-31T00:35:00Z,59.602
2021-07-31T00:40:00Z,58.527
2021-07-31T00:45:00Z,61.077
2021-07-31T00:50:00Z,60.191
2021-07-31T00:55:00Z,60.388
2021-07-31T01:00:00Z,60.289
2021-07-31T01:05:00Z,58.332
2021-07-31T01:10:00Z,57.359
2021-07-31T01:15:00Z,57.845
2021-07-31T01:20:00Z,58.332
2021-07-31T01:25:00Z,57.359
2021-07-31T01:30:00Z,55.62
