Time,BAFU_2152_AbflussPneumatik
2021-07-20T02:35:00Z,423.476
2021-07-20T02:40:00Z,423.671
2021-07-20T02:45:00Z,423.086
2021-07-20T02:50:00Z,422.501
2021-07-20T02:55:00Z,422.891
2021-07-20T03:00:00Z,423.476
2021-07-20T03:05:00Z,422.306
2021-07-20T03:10:00Z,422.112
2021-07-20T03:15:00Z,422.501
2021-07-20T03:20:00Z,423.086
2021-07-20T03:25:00Z,423.086
2021-07-20T03:30:00Z,422.501
2021-07-20T03:35:00Z,422.696
2021-07-20T03:40:00Z,422.112
2021-07-20T03:45:00Z,421.917
2021-07-20T03:50:00Z,422.501
2021-07-20T03:55:00Z,422.112
2021-07-20T04:00:00Z,421.332
2021-07-20T04:05:00Z,421.527
2021-07-20T04:10:00Z,422.112
2021-07-20T04:15:00Z,422.112
2021-07-20T04:20:00Z,421.332
2021-07-20T04:25:00Z,421.138
2021-07-20T04:30:00Z,421.527
2021-07-20T04:35:00Z,421.722
2021-07-20T04:40:00Z,421.138
2021-07-20T04:45:00Z,421.138
2021-07-20T04:50:00Z,421.332
2021-07-20T04:55:00Z,421.527
2021-07-20T05:00:00Z,421.138
2021-07-20T05:05:00Z,420.943
2021-07-20T05:10:00Z,421.138
2021-07-20T05:15:00Z,420.554
2021-07-20T05:20:00Z,420.749
2021-07-20T05:25:00Z,420.943
2021-07-20T05:30:00Z,420.943
2021-07-20T05:35:00Z,420.165
2021-07-20T05:40:00Z,419.776
2021-07-20T05:45:00Z,420.359
2021-07-20T05:50:00Z,420.165
2021-07-20T05:55:00Z,419.97
2021-07-20T06:00:00Z,419.581
2021-07-20T06:05:00Z,419.193
2021-07-20T06:10:00Z,419.581
2021-07-20T06:15:00Z,419.776
2021-07-20T06:20:00Z,419.776
2021-07-20T06:25:00Z,419.776
2021-07-20T06:30:00Z,418.998
2021-07-20T06:35:00Z,419.776
2021-07-20T06:40:00Z,419.581
2021-07-20T06:45:00Z,419.387
2021-07-20T06:50:00Z,418.61
2021-07-20T06:55:00Z,418.998
2021-07-20T07:00:00Z,418.998
2021-07-20T07:05:00Z,419.193
2021-07-20T07:10:00Z,418.804
2021-07-20T07:15:00Z,418.998
2021-07-20T07:20:00Z,418.61
2021-07-20T07:25:00Z,418.61
2021-07-20T07:30:00Z,418.804
2021-07-20T07:35:00Z,418.221
2021-07-20T07:40:00Z,418.027
2021-07-20T07:45:00Z,418.221
2021-07-20T07:50:00Z,418.221
2021-07-20T07:55:00Z,418.61
2021-07-20T08:00:00Z,417.833
2021-07-20T08:05:00Z,417.638
2021-07-20T08:10:00Z,417.833
2021-07-20T08:15:00Z,418.027
2021-07-20T08:20:00Z,418.221
2021-07-20T08:25:00Z,417.638
2021-07-20T08:30:00Z,417.056
2021-07-20T08:35:00Z,417.25
2021-07-20T08:40:00Z,417.833
2021-07-20T08:45:00Z,417.638
2021-07-20T08:50:00Z,417.056
2021-07-20T08:55:00Z,417.056
2021-07-20T09:00:00Z,417.638
2021-07-20T09:05:00Z,417.25
2021-07-20T09:10:00Z,417.444
2021-07-20T09:15:00Z,417.056
2021-07-20T09:20:00Z,417.25
2021-07-20T09:25:00Z,417.056
2021-07-20T09:30:00Z,417.25
2021-07-20T09:35:00Z,417.056
2021-07-20T09:40:00Z,416.474
2021-07-20T09:45:00Z,416.668
2021-07-20T09:50:00Z,417.25
2021-07-20T09:55:00Z,417.056
2021-07-20T10:00:00Z,416.668
2021-07-20T10:05:00Z,416.474
2021-07-20T10:10:00Z,416.668
2021-07-20T10:15:00Z,416.668
2021-07-20T10:20:00Z,416.28
2021-07-20T10:25:00Z,416.668
2021-07-20T10:30:00Z,416.28
2021-07-20T10:35:00Z,416.086
2021-07-20T10:40:00Z,416.28
2021-07-20T10:45:00Z,416.668
2021-07-20T10:50:00Z,415.892
2021-07-20T10:55:00Z,415.892
2021-07-20T11:00:00Z,415.699
2021-07-20T11:05:00Z,416.086
2021-07-20T11:10:00Z,415.505
2021-07-20T11:15:00Z,415.699
2021-07-20T11:20:00Z,415.505
2021-07-20T11:25:00Z,415.311
2021-07-20T11:30:00Z,415.699
2021-07-20T11:35:00Z,415.505
2021-07-20T11:40:00Z,415.311
2021-07-20T11:45:00Z,414.536
2021-07-20T11:50:00Z,414.536
2021-07-20T11:55:00Z,414.924
2021-07-20T12:00:00Z,414.924
2021-07-20T12:05:00Z,413.955
2021-07-20T12:10:00Z,414.73
2021-07-20T12:15:00Z,414.343
2021-07-20T12:20:00Z,414.536
2021-07-20T12:25:00Z,413.955
2021-07-20T12:30:00Z,414.149
2021-07-20T12:35:00Z,413.955
2021-07-20T12:40:00Z,414.149
2021-07-20T12:45:00Z,413.955
2021-07-20T12:50:00Z,413.955
2021-07-20T12:55:00Z,413.568
2021-07-20T13:00:00Z,412.988
2021-07-20T13:05:00Z,413.568
2021-07-20T13:10:00Z,413.762
2021-07-20T13:15:00Z,413.568
2021-07-20T13:20:00Z,412.988
2021-07-20T13:25:00Z,413.182
2021-07-20T13:30:00Z,413.182
2021-07-20T13:35:00Z,412.988
2021-07-20T13:40:00Z,412.795
2021-07-20T13:45:00Z,412.602
2021-07-20T13:50:00Z,412.988
2021-07-20T13:55:00Z,412.602
